season,code,web_name,position,team_name,total_points,now_cost_m,selected_by_percent,minutes,goals_scored,assists,expected_goals,expected_assists,expected_goal_involvements,clean_sheets,goals_conceded,expected_goals_conceded,saves,bonus,bps,yellow_cards,red_cards,influence,creativity,threat,ict_index,points_per_90,goals_per_90,assists_per_90,xg_per_90,xa_per_90,xgi_per_90,coarse_cluster,fine_cluster,viz_x,viz_y
2024-25,116216,Trossard,MID,Arsenal,152,6.7,4.5,2546,8,8,6.74,4.12,10.86,11,27,24.76,0,18,561,2,1,609.0,617.6,798.0,202.1,5.3731343283582085,0.2827965435978005,0.2827965435978005,0.2382560879811469,0.1456402199528672,0.3838963079340141,-1,-1,1.6738727,1.4213592
2024-25,116535,A.Becker,GK,Liverpool,112,5.5,8.4,2508,0,0,0.0,0.2,0.2,10,29,27.1,78,9,451,0,0,628.8,13.0,0.0,64.0,4.019138755980861,0.0,0.0,0.0,0.0071770334928229,0.0071770334928229,2,0,9.567822,1.2652203
2024-25,118748,M.Salah,MID,Liverpool,344,13.6,66.3,3374,29,18,24.7,8.99,33.69,15,40,37.83,0,55,1133,1,0,1577.0,1199.2,1985.0,476.0,9.17605216360403,0.7735625370480143,0.4801422643746295,0.6588618850029638,0.2398043864848844,0.8986662714878482,3,3,1.8208494,2.6138303
2024-25,119471,Schär,DEF,Newcastle,118,5.5,5.0,2935,4,2,3.94,1.01,4.95,11,42,37.26,0,4,440,9,1,743.2,111.5,346.0,119.6,3.61839863713799,0.1226575809199318,0.0613287904599659,0.1208177172061328,0.0309710391822827,0.1517887563884156,0,1,-2.4442902,-1.7991246
2024-25,121160,Ederson M.,GK,Man City,111,5.3,5.7,2320,0,4,0.0,0.16,0.16,10,26,29.5,54,9,400,4,0,567.0,43.0,0.0,60.9,4.306034482758621,0.0,0.1551724137931034,0.0,0.0062068965517241,0.0062068965517241,2,0,9.313137,1.196113
2024-25,122798,Robertson,DEF,Liverpool,91,5.8,4.0,2479,0,1,1.12,4.27,5.39,10,32,26.9,0,4,397,3,1,395.4,668.7,182.0,124.4,3.3037515127067363,0.0,0.036304961678096,0.0406615570794675,0.1550221863654699,0.1956837434449374,0,1,-1.8516972,-2.1075463
2024-25,122806,McGinn,MID,Aston Villa,78,5.2,0.7,2217,1,4,3.1,2.7,5.8,8,34,35.03,0,1,360,7,0,277.2,500.6,263.0,103.7,3.1664411366711773,0.040595399188092,0.162381596752368,0.1258457374830852,0.1096075778078484,0.2354533152909337,0,5,0.30288428,-1.1173632
2024-25,128295,Nørgaard,MID,Brentford,107,4.8,0.2,2820,5,5,4.23,1.38,5.61,6,45,44.54,0,7,580,8,1,735.4,333.0,409.0,147.9,3.4148936170212765,0.1595744680851064,0.1595744680851064,0.135,0.0440425531914893,0.1790425531914893,0,1,-2.2522147,-1.4702603
2024-25,141746,B.Fernandes,MID,Man Utd,174,8.4,13.7,3017,8,12,9.93,7.89,17.82,10,47,45.85,0,28,810,3,2,1017.8,1407.7,587.0,300.8,5.190586675505469,0.2386476632416307,0.3579714948624461,0.2962214119986742,0.2353662578720583,0.5315876698707325,4,2,1.1052635,1.7806191
2024-25,149065,José Sá,GK,Wolves,93,4.4,2.8,2610,0,0,0.0,0.01,0.01,7,48,42.22,71,4,305,2,0,603.4,30.0,0.0,63.4,3.206896551724138,0.0,0.0,0.0,0.0003448275862068,0.0003448275862068,2,0,9.74037,1.3687309
2024-25,149484,Mings,DEF,Aston Villa,47,4.4,0.2,1119,0,1,0.88,0.23,1.11,4,11,13.2,0,5,207,1,0,220.4,49.2,74.0,34.6,3.780160857908847,0.0,0.0804289544235924,0.0707774798927614,0.0184986595174262,0.0892761394101876,1,7,2.1679995,-4.1493134
2024-25,152551,Lerma,MID,Crystal Palace,58,4.8,0.1,2270,0,1,1.07,1.75,2.82,6,36,33.55,0,2,326,9,0,401.4,190.2,197.0,78.7,2.2995594713656384,0.0,0.039647577092511,0.0424229074889867,0.0693832599118942,0.111806167400881,1,6,0.007903749,-3.1172976
2024-25,153133,Iwobi,MID,Fulham,156,5.4,4.9,2981,9,6,4.33,6.9,11.23,6,45,38.06,0,16,704,1,0,806.8,922.4,699.0,243.0,4.709828916470983,0.2717208990271721,0.1811472660181147,0.1307279436430728,0.2083193559208319,0.3390472995639047,-1,-1,1.5031112,1.6918336
2024-25,153682,Wilson,MID,Fulham,78,5.2,0.2,1148,6,2,4.19,1.17,5.36,2,21,16.22,0,6,329,2,0,334.6,310.2,440.0,107.8,6.114982578397212,0.470383275261324,0.156794425087108,0.3284843205574913,0.0917247386759581,0.4202090592334495,1,7,2.763126,-1.8214009
2024-25,154561,Raya,GK,Arsenal,142,5.6,32.6,3420,0,0,0.0,0.03,0.03,13,34,35.03,86,10,555,3,0,755.4,10.7,0.0,76.7,3.736842105263158,0.0,0.0,0.0,0.0007894736842105,0.0007894736842105,2,0,9.602889,1.1551595
2024-25,154566,Solanke,FWD,Spurs,108,7.3,4.7,2199,9,5,10.89,1.13,12.02,4,43,40.14,0,7,404,0,0,505.8,199.8,729.0,142.1,4.42019099590723,0.3683492496589358,0.2046384720327421,0.4457025920873124,0.0462482946793997,0.4919508867667121,3,3,2.7573628,1.4440311
2024-25,155405,Phillips,MID,Ipswich,27,4.8,0.1,1231,0,0,0.45,0.46,0.91,1,30,27.21,0,0,167,4,1,181.8,116.2,41.0,33.8,1.9740048740861087,0.0,0.0,0.0329000812347684,0.0336311941510966,0.0665312753858651,0,1,-2.0651076,-3.1354036
2024-25,155408,Cook,MID,Bournemouth,82,5.0,0.1,2976,1,4,0.94,3.76,4.7,5,44,45.25,0,3,500,8,1,607.0,727.1,114.0,144.9,2.4798387096774195,0.0302419354838709,0.1209677419354838,0.0284274193548387,0.1137096774193548,0.1421370967741935,0,1,-2.2431488,-1.5398635
2024-25,156689,Andreas,MID,Fulham,81,4.9,0.8,2004,2,6,4.24,4.63,8.87,5,32,27.35,0,2,355,8,0,326.6,868.3,300.0,149.0,3.637724550898204,0.0898203592814371,0.2694610778443114,0.1904191616766467,0.2079341317365269,0.3983532934131736,0,4,0.9805491,-0.08826168
2024-25,158499,Christie,MID,Bournemouth,76,4.8,0.1,2114,2,3,2.14,2.9,5.04,8,28,30.17,0,5,435,9,0,514.0,576.8,303.0,139.6,3.2355723746452223,0.0851466414380321,0.1277199621570482,0.0911069063386944,0.1234626300851466,0.214569536423841,0,5,0.3852966,-1.0566114
2024-25,159506,Aina,DEF,Nott'm Forest,128,5.3,13.0,2996,2,1,0.63,2.25,2.88,12,39,40.59,0,15,483,5,0,578.2,282.3,80.0,94.1,3.845126835781041,0.0600801068090787,0.0300400534045393,0.0189252336448598,0.0675901201602136,0.0865153538050734,0,4,-0.59910476,-1.5951972
2024-25,159533,Adama,MID,Fulham,95,4.5,1.4,1756,2,8,4.11,4.61,8.72,3,28,25.17,0,8,384,3,0,385.4,632.1,426.0,144.6,4.8690205011389525,0.10250569476082,0.4100227790432801,0.2106492027334852,0.2362756264236902,0.4469248291571754,0,4,1.3454119,-0.20111175
2024-25,165809,Bernardo,MID,Man City,110,6.1,2.8,2667,4,4,3.84,4.56,8.4,10,36,39.68,0,13,568,7,0,603.0,800.4,532.0,193.6,3.712035995500562,0.1349831271091113,0.1349831271091113,0.1295838020247469,0.1538807649043869,0.2834645669291338,4,2,0.43378893,0.35391998
2024-25,166477,Castagne,DEF,Fulham,46,4.2,0.8,1642,0,1,0.38,0.56,0.94,3,28,22.39,0,0,205,1,0,360.4,163.6,123.0,64.9,2.5213154689403168,0.0,0.0548112058465286,0.0208282582216808,0.030694275274056,0.0515225334957369,-1,-1,0.7752796,-4.6341734
2024-25,166989,Tielemans,MID,Aston Villa,121,5.5,1.1,3025,3,7,3.31,5.83,9.14,7,46,43.87,0,15,686,4,0,799.6,963.1,333.0,209.6,3.6,0.0892561983471074,0.2082644628099173,0.0984793388429752,0.1734545454545454,0.2719338842975207,4,2,0.3547374,0.7183135
2024-25,167074,Tete,DEF,Fulham,49,4.4,0.2,1773,0,2,1.37,0.65,2.02,3,26,25.5,0,0,207,5,0,381.2,192.2,158.0,73.1,2.487309644670051,0.0,0.1015228426395939,0.0695431472081218,0.032994923857868,0.1025380710659898,1,6,0.7347889,-3.9973838
2024-25,169528,Robinson,DEF,Fulham,106,4.7,15.2,3166,0,10,0.7,4.17,4.87,5,49,44.79,0,8,507,8,0,922.2,723.4,206.0,185.5,3.013265950726469,0.0,0.2842703727100442,0.019898926089703,0.1185407454200884,0.1384396715097915,0,4,-0.32582483,-0.21617171
2024-25,171314,Rúben,DEF,Man City,90,5.5,5.5,2269,0,0,1.54,1.2,2.74,11,21,29.48,0,7,410,4,0,478.2,173.8,150.0,80.2,3.5698545614808284,0.0,0.0,0.0610841780520052,0.0475980608197443,0.1086822388717496,-1,-1,0.85721856,-2.552825
2024-25,172649,Henderson,GK,Crystal Palace,135,4.6,11.7,3420,0,0,0.01,0.02,0.03,11,51,50.33,104,8,466,3,0,853.6,30.0,4.0,88.6,3.552631578947368,0.0,0.0,0.0002631578947368,0.0005263157894736,0.0007894736842105,2,0,9.72877,1.0202087
2024-25,172780,Maddison,MID,Spurs,133,7.4,3.8,1799,9,8,5.54,5.92,11.46,6,32,32.39,0,15,592,6,0,683.4,702.3,495.0,187.8,6.653696498054475,0.4502501389660922,0.4002223457476375,0.277153974430239,0.2961645358532518,0.5733185102834909,4,2,1.5003535,1.3382866
2024-25,174874,Andersen,DEF,Fulham,51,4.2,3.4,2673,0,0,1.04,0.57,1.61,4,47,37.85,0,3,306,7,1,687.6,99.0,162.0,95.0,1.7171717171717171,0.0,0.0,0.035016835016835,0.0191919191919191,0.0542087542087542,0,1,-2.3271375,-2.4741676
2024-25,176297,Rashford,MID,Aston Villa,95,6.6,3.7,1414,6,4,4.67,3.43,8.1,7,15,21.68,0,9,333,2,0,398.4,451.1,369.0,122.1,6.046676096181047,0.3818953323903818,0.2545968882602546,0.2972418670438472,0.2183168316831683,0.5155586987270155,3,3,2.161712,0.5728831
2024-25,177815,Calvert-Lewin,FWD,Everton,63,5.4,1.0,1602,3,2,6.53,0.63,7.16,8,18,24.83,0,3,157,2,0,200.2,126.1,573.0,89.2,3.539325842696629,0.1685393258426966,0.1123595505617977,0.3668539325842697,0.0353932584269662,0.4022471910112359,-1,-1,2.0474372,-2.2407706
2024-25,178186,Bowen,MID,West Ham,193,7.9,18.0,2974,13,11,8.6,6.47,15.07,8,50,51.12,0,21,678,1,0,903.0,737.8,1081.0,271.9,5.840618695359785,0.3934095494283793,0.3328850033624748,0.2602555480833893,0.195796906523201,0.4560524546065905,3,3,1.5709852,2.0948844
2024-25,178301,Watkins,FWD,Aston Villa,186,9.2,29.0,2593,16,8,15.12,2.07,17.19,10,40,38.62,0,32,631,2,0,766.0,345.2,1148.0,223.8,6.4558426532973385,0.5553413035094485,0.2776706517547243,0.5247975318164289,0.0718472811415349,0.5966448129579638,3,3,2.290877,2.4814088
2024-25,179268,Cucurella,DEF,Chelsea,133,5.4,11.8,2988,5,2,2.79,2.39,5.18,9,38,39.94,0,14,533,8,1,668.6,350.6,358.0,137.9,4.006024096385542,0.1506024096385542,0.0602409638554216,0.0840361445783132,0.0719879518072289,0.1560240963855421,0,1,-2.2052486,-1.6832995
2024-25,180736,Chalobah,DEF,Chelsea,93,4.4,0.7,1969,3,1,1.98,0.64,2.62,6,25,27.15,0,11,379,3,0,496.4,124.2,222.0,84.6,4.250888776028441,0.1371254443880142,0.0457084814626714,0.0905027932960893,0.0292534281361097,0.119756221432199,-1,-1,1.113566,-2.6558764
2024-25,180974,Joelinton,MID,Newcastle,99,6.0,1.1,2394,4,4,3.74,2.17,5.91,10,32,31.79,0,11,374,10,0,469.8,389.3,465.0,132.7,3.721804511278195,0.150375939849624,0.150375939849624,0.1406015037593985,0.081578947368421,0.2221804511278195,0,5,0.50162554,-1.0712364
2024-25,181284,Guedes,MID,Wolves,62,5.3,0.1,979,2,4,3.28,0.92,4.2,3,25,18.83,0,2,187,1,0,215.8,213.9,217.0,64.0,5.6996935648621045,0.1838610827374872,0.3677221654749745,0.301532175689479,0.0845760980592441,0.3861082737487232,1,7,2.6779487,-2.3347206
2024-25,184029,Ødegaard,MID,Arsenal,116,8.2,5.7,2321,3,9,4.85,6.68,11.53,11,21,22.16,0,11,529,4,0,524.6,968.7,493.0,198.8,4.498061180525635,0.1163291684618698,0.3489875053856096,0.1880654890133563,0.2590262817750969,0.4470917707884532,4,2,0.9981521,0.81014806
2024-25,184254,Vicario,GK,Spurs,66,4.8,1.8,2160,0,0,0.0,0.0,0.0,4,37,33.6,68,2,293,1,0,587.8,0.0,0.0,58.5,2.75,0.0,0.0,0.0,0.0,0.0,2,0,9.685158,1.5221571
2024-25,191866,Ajer,DEF,Brentford,39,4.4,0.2,1433,0,0,0.97,0.48,1.45,3,25,21.7,0,0,120,5,0,199.0,128.1,158.0,48.5,2.449406838799721,0.0,0.0,0.0609211444521981,0.0301465457083042,0.0910676901605024,1,6,1.0194049,-4.4060416
2024-25,198869,White,DEF,Arsenal,50,6.2,4.4,1195,0,2,0.46,1.3,1.76,5,13,16.88,0,0,211,2,0,247.6,162.6,100.0,51.0,3.7656903765690375,0.0,0.1506276150627615,0.0346443514644351,0.0979079497907949,0.1325523012552301,1,7,2.3954868,-3.6488328
2024-25,199796,Cash,DEF,Aston Villa,76,4.4,1.6,2069,1,1,0.48,1.23,1.71,7,22,28.64,0,2,286,7,0,359.2,181.0,171.0,71.3,3.305944900918318,0.0434992750120831,0.0434992750120831,0.0208796520057999,0.0535041082648622,0.0743837602706621,1,6,0.5068303,-3.3633926
2024-25,199798,Konsa,DEF,Aston Villa,103,4.5,9.5,2936,2,0,1.29,0.61,1.9,8,45,43.82,0,10,448,1,0,532.8,123.9,166.0,82.4,3.1573569482288826,0.0613079019073569,0.0,0.0395435967302452,0.0186989100817438,0.0582425068119891,-1,-1,-0.6031896,-2.2720625
2024-25,200089,Willock,MID,Newcastle,46,4.7,0.1,1065,0,2,1.65,0.93,2.58,4,16,15.01,0,0,139,4,0,172.8,273.8,197.0,63.9,3.887323943661972,0.0,0.1690140845070422,0.1394366197183098,0.0785915492957746,0.2180281690140845,1,7,2.490421,-3.4826105
2024-25,200720,Kelleher,GK,Liverpool,45,3.9,1.2,900,0,0,0.0,0.0,0.0,4,12,11.09,27,1,156,0,0,224.2,0.0,0.0,22.4,4.5,0.0,0.0,0.0,0.0,0.0,1,7,2.0519342,-4.4328847
2024-25,200785,Adams,MID,Bournemouth,58,4.9,0.1,1959,0,3,1.33,0.76,2.09,6,30,29.26,0,1,315,7,0,411.8,261.2,83.0,75.9,2.664624808575804,0.0,0.1378254211332312,0.0611026033690658,0.0349157733537519,0.0960183767228177,1,6,0.2628309,-3.3325782
2024-25,201658,Tavernier,MID,Bournemouth,87,5.4,0.2,1932,3,7,5.51,3.65,9.16,4,29,25.42,0,4,362,6,0,447.0,664.8,442.0,155.4,4.052795031055901,0.139751552795031,0.3260869565217391,0.2566770186335403,0.1700310559006211,0.4267080745341615,0,4,1.2263076,-0.19576652
2024-25,201666,Barnes,MID,Newcastle,130,5.9,4.2,1746,9,5,6.45,4.4,10.85,6,23,24.32,0,13,442,0,0,522.2,407.1,701.0,163.1,6.701030927835052,0.4639175257731959,0.2577319587628865,0.3324742268041237,0.2268041237113402,0.5592783505154639,3,3,2.0918589,1.2206498
2024-25,202641,Onana,GK,Man Utd,120,4.9,5.0,3060,0,0,0.0,0.2,0.2,9,44,47.79,90,8,443,0,0,733.0,13.0,0.0,74.7,3.5294117647058822,0.0,0.0,0.0,0.0058823529411764,0.0058823529411764,2,0,9.75659,1.2299169
2024-25,202993,Bentancur,MID,Spurs,49,4.9,0.1,1640,2,0,1.36,1.02,2.38,3,26,26.87,0,1,293,9,0,324.6,208.5,165.0,70.2,2.6890243902439024,0.1097560975609756,0.0,0.0746341463414634,0.0559756097560975,0.1306097560975609,1,6,0.29241553,-3.5741687
2024-25,204214,Estupiñan,DEF,Brighton,63,4.9,1.3,2399,1,1,1.09,2.43,3.52,3,44,39.85,0,7,313,5,0,504.4,530.1,173.0,120.8,2.36348478532722,0.0375156315131304,0.0375156315131304,0.0408920383493122,0.091162984576907,0.1320550229262192,1,6,-0.03209868,-2.4406266
2024-25,204480,Rice,MID,Arsenal,127,6.3,4.2,2823,4,7,3.51,5.64,9.14,11,29,27.13,0,17,627,5,1,733.0,959.6,399.0,208.8,4.048884165781084,0.1275239107332625,0.2231668437832093,0.1119022316684378,0.1798087141339001,0.2913921360255048,4,2,0.749483,1.0756551
2024-25,204580,Janelt,MID,Brentford,73,4.8,0.2,2251,1,3,0.83,2.38,3.21,6,38,37.37,0,2,384,3,0,356.6,284.2,131.0,77.2,2.918702798756108,0.0399822301199466,0.11994669035984,0.0331852509995557,0.0951577076854731,0.1283429586850288,1,6,0.12560527,-2.3454013
2024-25,204716,Konaté,DEF,Liverpool,106,5.3,7.0,2561,1,2,1.8,0.91,2.71,11,28,26.67,0,4,487,5,0,578.0,161.4,133.0,87.6,3.725107379929715,0.0351425224521671,0.0702850449043342,0.0632565404139008,0.031979695431472,0.0952362358453729,-1,-1,0.67192185,-2.3170338
2024-25,204968,Yates,MID,Nott'm Forest,67,4.8,0.1,1901,2,2,2.41,0.47,2.88,6,27,27.84,0,3,306,10,0,344.4,241.1,265.0,85.4,3.1720147290899527,0.094687006838506,0.094687006838506,0.1140978432403997,0.0222514466070489,0.1363492898474487,1,6,0.27069125,-3.3299437
2024-25,205533,Nketiah,FWD,Crystal Palace,53,5.9,0.7,1018,3,2,5.94,0.83,6.77,2,17,14.29,0,4,186,4,1,192.2,163.7,475.0,82.5,4.685658153241651,0.2652259332023575,0.1768172888015717,0.525147347740668,0.0733791748526522,0.5985265225933202,1,7,2.6016088,-1.992433
2024-25,206915,Jones,MID,Liverpool,87,5.3,0.2,1702,3,5,4.34,1.46,5.8,6,27,23.35,0,4,396,1,1,397.2,343.7,400.0,113.6,4.600470035252644,0.1586368977673325,0.2643948296122209,0.2294947121034077,0.0772032902467685,0.3066980023501762,0,1,1.6634043,-1.5347415
2024-25,207189,Berge,MID,Fulham,53,5.0,0.0,2221,0,0,0.45,0.63,1.08,4,35,30.81,0,2,334,6,0,314.4,285.7,51.0,65.1,2.1476812246735704,0.0,0.0,0.0182350292660963,0.0255290409725348,0.0437640702386312,-1,-1,0.07159283,-3.810033
2024-25,208706,Bruno G.,MID,Newcastle,135,6.2,3.0,3273,5,6,4.34,5.32,9.66,13,44,43.41,0,10,661,7,0,723.0,796.0,454.0,197.5,3.712190650779102,0.1374885426214482,0.1649862511457378,0.119340054995417,0.1462878093492209,0.265627864344638,4,2,0.3914986,0.5165034
2024-25,209036,Guéhi,DEF,Crystal Palace,116,4.7,5.7,3059,3,2,1.87,2.01,3.88,11,42,41.55,0,11,492,7,1,827.0,237.6,247.0,131.0,3.412880026152337,0.088264138607388,0.058842759071592,0.0550179797319385,0.0591369728669499,0.1141549525988885,0,1,-2.3052616,-1.7887979
2024-25,209046,Hudson-Odoi,MID,Nott'm Forest,103,5.1,1.2,2190,5,3,2.52,2.54,5.06,11,23,27.79,0,7,454,2,0,445.6,663.9,405.0,151.0,4.232876712328767,0.2054794520547945,0.1232876712328767,0.1035616438356164,0.1043835616438356,0.207945205479452,0,5,1.0812839,-1.4034153
2024-25,209243,Sancho,MID,Chelsea,86,6.2,0.9,1754,3,5,2.13,3.1,5.23,7,24,23.66,0,3,367,2,0,340.0,523.2,414.0,127.5,4.412770809578107,0.153933865450399,0.2565564424173318,0.1092930444697833,0.1590649942987457,0.2683580387685291,0,4,1.4006904,-0.8025931
2024-25,209244,Foden,MID,Man City,105,9.1,4.6,1771,7,3,5.17,5.33,10.49,6,24,29.11,0,10,454,2,0,448.0,749.0,449.0,164.2,5.33596837944664,0.3557312252964427,0.1524562394127611,0.2627329192546583,0.2708639186900056,0.5330886504799548,3,3,2.0846167,1.0878861
2024-25,209289,Smith Rowe,MID,Fulham,114,5.0,7.3,2036,6,3,4.45,2.04,6.49,7,28,25.35,0,15,449,3,0,433.8,422.3,386.0,124.4,5.039292730844794,0.2652259332023575,0.1326129666011787,0.1967092337917485,0.0901768172888015,0.2868860510805501,0,5,1.2668543,-1.6253334
2024-25,211975,Akanji,DEF,Man City,61,5.3,2.3,2012,0,0,1.57,1.3,2.87,6,28,29.72,0,1,307,3,0,339.8,249.8,100.0,68.9,2.728628230616302,0.0,0.0,0.0702286282306163,0.0581510934393638,0.1283797216699801,1,6,1.0357538,-3.471567
2024-25,212314,Lukić,MID,Fulham,56,4.8,0.0,2348,0,2,1.16,1.4,2.56,4,37,33.02,0,1,354,12,0,335.6,455.1,119.0,91.0,2.1465076660988074,0.0,0.0766609880749574,0.0444633730834753,0.0536626916524701,0.0981260647359455,1,6,0.10896006,-3.241049
2024-25,213198,Nkunku,MID,Chelsea,60,5.7,2.0,904,3,2,5.11,1.01,6.12,2,16,16.25,0,5,190,2,0,230.2,204.9,339.0,77.1,5.9734513274336285,0.2986725663716814,0.1991150442477876,0.5087389380530973,0.1005530973451327,0.6092920353982301,1,7,2.7588508,-1.9607303
2024-25,213999,Álvarez,MID,West Ham,40,5.0,0.1,1769,0,1,0.39,0.89,1.28,3,31,30.15,0,0,221,7,1,281.8,213.9,51.0,54.7,2.035048049745619,0.0,0.0508762012436404,0.0198417184850197,0.04527981910684,0.0651215375918598,0,1,-2.05847,-3.1019068
2024-25,214048,Kilman,DEF,West Ham,82,4.3,1.3,3348,0,1,1.55,1.19,2.74,6,62,59.71,0,5,395,5,0,832.6,203.3,149.0,118.8,2.204301075268817,0.0,0.0268817204301075,0.0416666666666666,0.0319892473118279,0.0736559139784946,-1,-1,-0.80911607,-2.2455204
2024-25,214590,Wan-Bissaka,DEF,West Ham,118,4.5,6.4,3154,2,6,1.18,2.75,3.93,6,59,56.95,0,15,496,1,0,807.4,531.5,188.0,152.7,3.36715282181357,0.0570703868103994,0.1712111604311984,0.0336715282181356,0.0784717818642993,0.112143310082435,0,4,-0.7679812,-0.56897724
2024-25,215059,Sánchez,GK,Chelsea,126,4.5,6.2,2880,0,0,0.0,0.02,0.02,10,34,38.55,95,11,470,5,0,755.6,20.0,0.0,77.5,3.9375,0.0,0.0,0.0,0.000625,0.000625,2,0,9.539489,1.0096731
2024-25,215136,N.Williams,DEF,Nott'm Forest,109,4.5,4.0,2588,1,3,2.29,1.54,3.83,10,31,38.5,0,8,435,7,0,628.4,305.3,244.0,118.0,3.790571870170016,0.0347758887171561,0.1043276661514683,0.0796367851622874,0.0535548686244203,0.1331916537867079,0,4,-0.5384691,-1.4539294
2024-25,215379,Anderson,MID,Nott'm Forest,107,5.0,0.3,2726,2,6,2.04,3.51,5.55,13,37,40.36,0,8,526,10,0,638.8,605.2,308.0,155.6,3.5326485693323555,0.066030814380044,0.198092443140132,0.0673514306676449,0.1158840792369772,0.1832355099046221,-1,-1,0.0062171593,-0.2484866
2024-25,215439,Souček,MID,West Ham,126,4.8,1.5,2563,9,2,6.6,1.27,7.87,7,44,44.29,0,15,442,8,0,672.6,231.8,643.0,154.0,4.424502536090519,0.3160358954350371,0.0702301989855637,0.2317596566523605,0.044596176355833,0.2763558330081935,0,5,0.667026,-1.1310908
2024-25,215711,Bailey,MID,Aston Villa,47,6.2,0.8,1132,1,2,1.73,2.92,4.65,2,19,13.91,0,2,174,3,0,146.4,235.8,325.0,70.3,3.7367491166077738,0.0795053003533568,0.1590106007067137,0.1375441696113074,0.2321554770318021,0.3696996466431095,1,7,2.6404362,-3.0170426
2024-25,216051,Dalot,DEF,Man Utd,95,5.0,4.7,2812,0,4,1.96,2.35,4.31,8,45,46.95,0,9,352,5,0,493.2,434.2,258.0,118.2,3.040540540540541,0.0,0.1280227596017069,0.0627311522048364,0.0752133712660028,0.1379445234708392,0,4,-0.46589503,-1.0759375
2024-25,216646,Wissa,FWD,Brentford,185,6.9,24.2,2921,18,6,18.58,2.2,20.77,9,45,45.12,0,32,739,5,0,849.4,400.0,1181.0,242.4,5.700102704553235,0.5546045874700445,0.1848681958233481,0.5724751797329681,0.0677850051352276,0.6399520712084902,3,3,2.216286,2.65444
2024-25,219168,Isak,FWD,Newcastle,211,9.4,49.4,2758,23,6,20.33,3.59,23.92,12,41,36.85,0,36,848,1,0,1043.0,573.1,1320.0,292.7,6.885424220449601,0.7505438723712835,0.1957940536620739,0.6634155184916606,0.1171501087744742,0.7805656272661349,3,3,2.1315632,2.648212
2024-25,219847,Havertz,FWD,Arsenal,97,7.7,6.2,1872,9,3,9.53,1.65,11.18,7,20,19.32,0,14,343,5,0,467.6,269.0,711.0,144.8,4.663461538461538,0.4326923076923077,0.1442307692307692,0.4581730769230769,0.079326923076923,0.5375,3,3,2.7452917,1.3366958
2024-25,219924,Diop,DEF,Fulham,31,4.3,0.2,1334,0,0,0.51,0.07,0.58,1,19,19.98,0,0,146,2,0,257.6,44.7,83.0,38.3,2.0914542728635683,0.0,0.0,0.034407796101949,0.0047226386806596,0.0391304347826086,1,6,1.2880399,-4.7202992
2024-25,221399,Harrison,MID,Everton,81,5.2,0.2,2068,1,3,3.54,3.12,6.66,7,27,31.23,0,4,291,0,0,277.0,527.7,288.0,108.6,3.525145067698259,0.0435203094777562,0.1305609284332688,0.1540618955512572,0.1357833655705996,0.2898452611218569,0,5,1.3526595,-1.5167898
2024-25,221466,Senesi,DEF,Bournemouth,31,4.6,0.3,1103,0,0,0.84,0.48,1.32,2,17,14.76,0,3,114,5,0,271.6,84.2,39.0,39.6,2.529465095194923,0.0,0.0,0.0685403445149592,0.0391659111514052,0.1077062556663644,1,6,1.3187678,-4.534455
2024-25,221632,Romero,DEF,Spurs,49,4.9,3.5,1416,1,1,1.52,0.81,2.33,3,22,19.31,0,3,245,3,0,343.2,113.1,232.0,69.0,3.114406779661017,0.0635593220338983,0.0635593220338983,0.0966101694915254,0.0514830508474576,0.148093220338983,1,6,1.4167376,-3.7617753
2024-25,221820,Martinez,DEF,Man Utd,68,4.3,2.2,1751,2,1,1.33,1.21,2.54,6,27,30.17,0,5,293,7,0,426.6,153.9,158.0,73.8,3.495145631067961,0.1027984009137635,0.0513992004568817,0.0683609366076527,0.0621930325528269,0.1305539691604797,1,6,0.4968909,-3.1551187
2024-25,222531,Gibbs-White,MID,Nott'm Forest,154,6.5,7.4,2806,7,11,6.31,4.68,10.99,13,34,41.21,0,18,594,9,1,680.4,793.7,632.0,210.6,4.939415538132573,0.2245188880969351,0.3528153955808981,0.2023877405559515,0.1501069137562366,0.3524946543121882,4,2,0.9379413,1.4653481
2024-25,222683,Kluivert,MID,Bournemouth,158,5.9,11.0,2339,12,6,10.05,3.66,13.71,13,29,32.6,0,14,532,8,0,700.0,654.1,771.0,212.0,6.079521162890124,0.4617357845233005,0.2308678922616502,0.3867037195382642,0.1408294142796066,0.5275331338178709,4,2,2.1820471,1.935105
2024-25,223094,Haaland,FWD,Man City,181,14.9,24.0,2736,22,3,21.9,2.04,23.94,10,38,41.27,0,26,795,2,0,946.0,359.4,1511.0,281.8,5.953947368421053,0.7236842105263157,0.0986842105263157,0.7203947368421052,0.0671052631578947,0.7875000000000001,3,3,2.3468716,2.5892391
2024-25,223340,Saka,MID,Arsenal,127,10.4,20.2,1724,6,11,6.87,7.78,14.65,7,21,17.72,0,18,508,3,0,606.0,842.8,830.0,227.9,6.629930394431554,0.3132250580046403,0.574245939675174,0.3586426914153132,0.4061484918793503,0.7647911832946636,4,2,1.3753616,1.0976402
2024-25,223434,Igor,DEF,Brighton,18,4.3,0.1,959,0,0,0.05,0.25,0.3,1,17,17.21,0,0,113,4,0,189.6,54.7,4.0,24.9,1.6892596454640252,0.0,0.0,0.0046923879040667,0.0234619395203336,0.0281543274244004,1,6,1.2640753,-4.6996727
