name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Daniel Ballard,DEF,Sunderland,0.0,0,0,6,0,9,13.4,10,531,0.00,0.07,0.07,1.70,128,2,0,5.4,30.6,2025-11-29T15:00:00Z,90,False,4,0,0,0,3,0,13,0,412585,1,1,2,3,10.0,3,6428,21790,15362,46,True,0
Tim Iroegbunam,MID,Everton,0.0,0,0,1,0,0,4.3,2,304,0.02,0.02,0.00,1.12,125,3,0,0.3,0.0,2025-11-29T17:30:00Z,45,False,15,0,0,0,1,0,13,0,3919,1,1,4,1,0.0,1,-10,65,75,49,True,0
Lucas Digne,DEF,Aston Villa,0.0,0,1,31,1,4,35.6,4,37,0.09,0.17,0.08,0.49,121,0,0,5.0,11.8,2025-11-30T14:05:00Z,90,False,20,0,0,0,5,0,13,0,278393,1,0,0,1,3.0,7,13558,20703,7145,45,True,0
Mads Hermansen,GK,West Ham,0.0,0,0,0,0,0,0.0,0,679,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,28189,0,0,2,0,0.0,0,-637,67,704,43,True,0
Viktor Gyökeres,FWD,Arsenal,0.0,0,0,0,0,0,0.3,0,666,0.00,0.00,0.00,0.17,123,0,0,0.2,0.0,2025-11-30T16:30:00Z,18,False,7,0,0,0,0,0,13,0,1339971,0,0,1,1,2.0,0,-144049,2949,146998,88,False,1
Emiliano Buendía Stati,MID,Aston Villa,0.0,0,0,1,0,0,13.6,0,50,0.04,0.04,0.00,0.27,121,0,0,1.8,0.4,2025-11-30T14:05:00Z,53,False,20,0,0,0,0,0,13,0,85660,1,0,0,1,4.0,1,1660,12598,10938,53,True,0
Benjamin Lecomte,GK,Fulham,0.0,0,0,0,0,0,0.0,0,664,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,18,0,0,0,0,0,13,0,111994,0,0,2,1,0.0,0,5379,6955,1576,39,False,0
Ismeal Kabia,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,28,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,14125,0,0,1,1,0.0,0,-276,0,276,45,False,0
Isaac Hayden,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,495,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,859,0,0,4,1,0.0,0,-22,0,22,45,False,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0,0.0,0,176,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,2776,0,0,2,0,0.0,0,-51,0,51,45,False,0
Jurriën Timber,DEF,Arsenal,0.0,0,0,8,0,3,3.1,6,8,0.03,0.33,0.30,0.79,123,1,0,1.9,10.2,2025-11-30T16:30:00Z,90,False,7,0,0,0,4,0,13,0,3857248,1,3,1,1,6.0,2,323189,370539,47350,63,False,0
Kyle Walker,DEF,Burnley,0.0,0,0,10,0,8,1.3,12,187,0.01,0.01,0.00,3.06,122,3,0,2.4,22.6,2025-11-29T15:00:00Z,90,False,5,0,0,0,4,0,13,0,186500,1,4,1,3,0.0,3,-6223,2570,8793,44,False,0
Cole Palmer,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,235,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,1129700,0,0,1,1,0.0,0,18157,31665,13508,103,True,0
Maxence Lacroix,DEF,Crystal Palace,0.0,0,0,10,0,12,0.6,14,257,0.00,0.08,0.08,1.19,124,2,0,2.7,22.8,2025-11-30T12:00:00Z,90,False,14,0,0,0,3,0,13,0,623238,1,2,2,1,4.0,3,99838,109997,10159,50,True,0
Robert Lynch Sánchez,GK,Chelsea,0.0,0,0,16,0,2,10.0,0,220,0.01,0.01,0.00,1.26,123,1,0,3.3,22.8,2025-11-30T16:30:00Z,90,False,1,0,0,0,11,0,13,3,1622447,1,0,1,1,0.0,3,-38722,13768,52490,48,True,0
Benjamin Fredrick,DEF,Brentford,0.0,0,0,0,0,0,0.0,0,115,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,11245,0,0,1,3,0.0,0,-232,0,232,40,True,0
Brajan Gruda,MID,Brighton,0.0,0,0,1,0,0,0.1,2,162,0.00,0.00,0.00,0.01,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,6,False,16,0,0,0,2,0,13,0,6032,0,0,2,0,0.0,1,-28,134,162,54,False,0
James Trafford,GK,Man City,0.0,0,0,0,0,0,0.0,0,182,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,136285,0,0,2,3,0.0,0,-2211,246,2457,46,True,0
Ben Gannon-Doak,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,391,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,4900,0,0,2,3,0.0,0,-363,14,377,49,False,0
Saša Kalajdžić,FWD,Wolves,0.0,0,0,0,0,0,0.0,0,656,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,6662,0,0,0,1,0.0,0,-77,0,77,49,False,0
Mitoma Kaoru,MID,Brighton,0.0,0,0,0,0,0,0.0,0,157,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,231744,0,0,2,0,0.0,0,-10483,102,10585,61,False,0
Michael Keane,DEF,Everton,0.0,0,0,5,0,10,1.4,11,295,0.01,0.05,0.04,1.91,125,4,0,3.2,29.0,2025-11-29T17:30:00Z,90,False,15,0,0,0,6,0,13,0,281848,1,1,4,1,2.0,2,83232,89427,6195,45,True,0
Jean-Clair Todibo,DEF,West Ham,0.0,0,0,8,0,5,1.3,5,609,0.01,0.01,0.00,1.24,130,2,0,1.5,14.0,2025-11-30T14:05:00Z,90,False,12,0,0,0,8,0,13,0,12455,1,0,2,0,0.0,1,-52,346,398,43,True,0
Joelinton Cássio Apolinário de Lira,MID,Newcastle,0.0,0,0,15,0,1,6.5,8,490,0.02,0.05,0.03,0.99,125,1,0,1.4,5.6,2025-11-29T17:30:00Z,90,False,9,0,0,0,6,0,13,0,36248,1,1,4,1,2.0,2,575,1829,1254,59,False,0
Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,0.0,1,0,15,0,1,1.3,4,97,0.01,0.96,0.95,1.20,128,3,0,6.4,3.2,2025-11-29T15:00:00Z,79,False,17,0,0,0,3,0,13,0,186973,1,0,2,3,59.0,5,5992,15483,9491,70,False,0
Nordi Mukiele,DEF,Sunderland,0.0,0,0,5,0,5,12.1,9,694,0.00,0.00,0.00,1.70,128,2,0,2.4,11.4,2025-11-29T15:00:00Z,90,False,4,0,0,0,8,0,13,0,809556,1,4,2,3,0.0,0,15465,35565,20100,42,True,1
Kevin Danso,DEF,Spurs,0.0,0,0,13,0,7,1.7,10,570,0.01,0.01,0.00,0.45,129,2,0,3.5,33.0,2025-11-29T20:00:00Z,90,False,10,0,0,0,6,0,13,0,23243,1,3,2,1,0.0,3,-6,586,592,43,True,0
Adam Aznou,DEF,Everton,0.0,0,0,0,0,0,0.0,0,667,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,6867,0,0,4,1,0.0,0,-103,41,144,43,True,0
Ben Davies,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,571,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,8254,0,0,2,1,0.0,0,-59,52,111,43,True,0
Trai Hume,DEF,Sunderland,0.0,0,0,5,0,4,15.6,7,532,0.04,0.04,0.00,0.17,128,0,0,3.3,15.4,2025-11-29T15:00:00Z,27,False,4,0,0,0,1,0,13,0,47622,0,3,2,3,2.0,0,-1389,1368,2757,45,True,1
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0,0.0,0,331,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,18,0,0,0,0,0,13,0,3497,0,0,2,1,0.0,0,-73,29,102,49,False,0
Calvin Bassey,DEF,Fulham,0.0,0,0,8,0,6,0.0,10,318,0.00,0.00,0.00,0.86,129,1,0,1.9,18.6,2025-11-29T20:00:00Z,90,False,18,0,0,0,0,0,13,0,68531,1,4,2,1,0.0,4,-1123,3895,5018,45,False,0
Matai Akinmboni,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,75,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,29138,0,0,2,3,0.0,0,-1142,34,1176,39,False,0
Yehor Yarmoliuk,MID,Brentford,0.0,0,0,3,0,0,0.3,1,129,0.00,0.00,0.00,0.02,122,0,0,0.1,0.2,2025-11-29T15:00:00Z,5,False,3,0,0,0,1,0,13,0,9488,0,0,1,3,0.0,1,-68,398,466,50,True,0
Norberto Bercique Gomes Betuncal,FWD,Everton,0.0,0,0,1,0,0,0.3,2,311,0.00,0.00,0.00,0.00,125,0,0,0.1,0.0,2025-11-29T17:30:00Z,3,False,15,0,0,0,2,0,13,0,355832,0,0,4,1,2.0,1,-16463,5077,21540,51,True,0
Christian Nørgaard,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,17188,0,0,1,1,0.0,0,-392,121,513,52,False,0
Dan Ndoye,MID,Nott'm Forest,0.0,0,0,0,0,1,10.6,3,669,0.01,0.07,0.06,1.12,127,1,0,2.5,7.0,2025-11-30T14:05:00Z,45,False,6,0,0,0,2,0,13,0,134644,1,0,2,0,7.0,1,-3117,2977,6094,56,True,0
Soungoutou Magassa,MID,West Ham,0.0,0,0,7,0,1,11.5,6,718,0.01,0.01,0.00,0.86,130,1,0,1.8,6.6,2025-11-30T14:05:00Z,67,False,12,0,0,0,3,0,13,0,1588,1,2,2,0,0.0,1,-34,29,63,50,True,1
Bradley Burrowes,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,702,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,9027,0,0,0,1,0.0,0,-98,147,245,44,True,0
Martin Sherif,FWD,Everton,0.0,0,0,0,0,0,0.0,0,313,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,16211,0,0,4,1,0.0,0,-317,0,317,44,True,0
Martin Ødegaard,MID,Arsenal,0.0,0,0,3,0,0,2.8,2,17,0.04,0.04,0.00,0.27,123,0,0,0.4,1.4,2025-11-30T16:30:00Z,33,False,7,0,0,0,2,0,13,0,169500,0,0,1,1,0.0,1,406,2085,1679,78,False,0
Malick Yalcouyé,MID,Brighton,0.0,0,0,0,0,0,0.0,0,174,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,665,0,0,2,0,0.0,0,-1,0,1,50,False,0
Charalampos Kostoulas,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,181,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,40656,0,0,2,0,0.0,0,-795,860,1655,48,False,0
Romain Esse,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,269,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,17230,0,0,2,1,0.0,0,-411,183,594,47,True,0
Mark Travers,GK,Everton,0.0,0,0,0,0,0,0.0,0,288,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,14520,0,0,4,1,0.0,0,-77,136,213,44,True,0
Altay Bayındır,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,431,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,42191,0,0,2,1,0.0,0,-640,242,882,48,False,0
Largie Ramazani,MID,Leeds,0.0,0,0,0,0,0,0.0,0,357,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,2011,0,0,2,3,0.0,0,-18,0,18,49,False,0
Pedro Lomba Neto,MID,Chelsea,0.0,0,0,3,0,3,5.8,6,236,0.05,0.25,0.20,1.26,123,1,0,2.2,2.4,2025-11-30T16:30:00Z,90,False,1,0,0,0,2,0,13,0,886254,1,1,1,1,14.0,2,98763,137888,39125,71,True,0
Rodrigo Martins Gomes,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,635,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,8059,0,0,0,1,0.0,0,-401,19,420,44,False,0
Yerson Mosquera Valdelamar,DEF,Wolves,0.0,0,0,3,0,2,11.4,3,634,0.01,0.06,0.05,0.89,121,1,0,4.1,8.0,2025-11-30T14:05:00Z,76,False,2,0,0,0,2,0,13,0,6322,1,1,0,1,22.0,1,-70,59,129,43,False,1
Iliman Ndiaye,MID,Everton,0.0,0,0,19,0,1,19.1,9,299,0.07,0.09,0.02,1.91,125,4,0,4.4,16.2,2025-11-29T17:30:00Z,79,False,15,0,0,0,6,0,13,0,1347474,1,2,4,1,9.0,2,-33891,42576,76467,66,True,0
Florentino Ibrain Morris Luís,MID,Burnley,0.0,0,0,18,1,6,4.3,15,722,0.01,0.01,0.00,1.52,122,0,0,2.5,20.2,2025-11-29T15:00:00Z,74,False,5,0,0,0,4,0,13,0,6112,1,5,1,3,0.0,5,-554,231,785,50,False,0
Nicolas Jackson,FWD,Chelsea,0.0,0,0,0,0,0,0.0,0,251,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,9654,0,0,1,1,0.0,0,-50,0,50,65,True,0
Morgan Rogers,MID,Aston Villa,0.0,0,0,3,1,0,2.9,4,47,0.04,0.12,0.08,0.49,121,0,0,2.5,0.0,2025-11-30T14:05:00Z,90,False,20,0,0,0,3,0,13,0,1640019,1,1,0,1,23.0,3,584606,592998,8392,69,True,0
Reiss Nelson,MID,Brentford,0.0,0,0,3,0,2,0.2,4,27,0.00,0.00,0.00,0.80,122,1,0,0.7,7.2,2025-11-29T15:00:00Z,15,False,3,0,0,0,2,0,13,0,13053,0,0,1,3,0.0,1,-126,184,310,48,True,0
Dan Burn,DEF,Newcastle,0.0,1,0,23,0,8,20.8,9,476,0.01,0.08,0.07,0.99,125,1,0,7.4,43.8,2025-11-29T17:30:00Z,90,False,9,0,0,0,2,0,13,0,890899,1,1,4,1,9.0,5,-30990,17064,48054,51,False,0
Andreas Hoelgebaum Pereira,MID,Fulham,0.0,0,0,0,0,0,0.0,0,327,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,18,0,0,0,0,0,13,0,8174,0,0,2,1,0.0,0,-96,0,96,53,False,0
Lewis Miley,MID,Newcastle,0.0,1,3,57,0,2,37.3,12,497,0.52,0.65,0.13,0.99,125,1,1,12.2,66.0,2025-11-29T17:30:00Z,90,False,9,0,0,0,8,0,13,0,234504,1,2,4,1,19.0,15,-12830,2117,14947,44,False,0
Ahmed Abdullahi,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,562,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,48995,0,0,2,3,0.0,0,-1043,939,1982,43,True,0
James McConnell,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,394,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,2895,0,0,2,0,0.0,0,-58,0,58,44,False,0
Tom McGill,GK,Brighton,0.0,0,0,0,0,0,0.0,0,140,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,40535,0,0,2,0,0.0,0,-408,170,578,40,False,0
Brayden Clarke,DEF,Arsenal,0.0,0,0,0,0,0,0.0,0,13,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,82332,0,0,1,1,0.0,0,16,1798,1782,38,False,0
Joe Worrall,DEF,Burnley,0.0,0,0,0,0,0,0.0,0,199,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,23014,0,0,1,3,0.0,0,-689,53,742,39,False,0
Owen Dodgson,DEF,Burnley,0.0,0,0,0,0,0,0.0,0,189,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,1781,0,0,1,3,0.0,0,-22,0,22,40,False,0
Enzo Fernández,MID,Chelsea,0.0,0,0,8,0,0,11.3,8,237,0.05,0.16,0.11,1.26,123,1,0,3.5,14.4,2025-11-30T16:30:00Z,90,False,1,0,0,0,4,0,13,0,1553883,1,4,1,1,9.0,2,-56,77968,78024,67,True,0
Julio Enciso Espínola,MID,Brighton,0.0,0,0,0,0,0,0.0,0,161,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,1213,0,0,2,0,0.0,0,-7,0,7,54,False,0
Emil Krafth,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,479,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,5663,0,0,4,1,0.0,0,-112,34,146,43,False,0
Boubacar Kamara,MID,Aston Villa,0.0,0,3,35,1,0,4.3,4,58,0.03,0.12,0.09,0.29,121,0,1,5.6,44.4,2025-11-30T14:05:00Z,87,False,20,0,0,0,1,0,13,0,22129,1,3,0,1,7.0,11,185,1202,1017,49,True,0
Hugo Ekitiké,FWD,Liverpool,0.0,0,0,-2,0,1,2.1,2,661,0.01,0.05,0.04,0.15,130,0,0,0.8,1.0,2025-11-30T14:05:00Z,22,False,19,0,0,0,0,0,13,0,1675923,0,1,2,0,5.0,1,-256762,17149,273911,85,False,0
Amara Nallo,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,378,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,44096,0,0,2,0,0.0,0,-1403,598,2001,38,False,0
Andrew Robertson,DEF,Liverpool,0.0,0,0,3,0,1,0.2,1,372,0.00,0.00,0.00,0.15,130,0,0,0.5,2.8,2025-11-30T14:05:00Z,5,False,19,0,0,0,0,0,13,0,126783,0,0,2,0,2.0,1,-771,2730,3501,58,False,0
Seung-Soo Park,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,689,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,30501,0,0,4,1,0.0,0,-870,107,977,44,False,0
Randal Kolo Muani,FWD,Spurs,0.0,0,0,-10,0,1,6.8,4,726,0.02,0.42,0.40,0.45,129,2,0,2.9,0.0,2025-11-29T20:00:00Z,90,False,10,0,0,0,2,0,13,0,57040,1,1,2,1,27.0,1,18403,20586,2183,69,True,1
Jason Steele,GK,Brighton,0.0,0,0,0,0,0,0.0,0,138,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,33852,0,0,2,0,0.0,0,-480,165,645,43,False,0
Joe Gauci,GK,Aston Villa,0.0,0,0,0,0,0,0.0,0,34,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,14539,0,0,0,1,0.0,0,-238,0,238,40,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.0,0,0,4,0,3,3.0,7,516,0.04,0.05,0.01,0.41,127,1,0,1.5,7.0,2025-11-30T14:05:00Z,45,False,6,0,0,0,3,0,13,0,76247,0,1,2,0,5.0,1,-667,1986,2653,57,True,0
Trevoh Chalobah,DEF,Chelsea,0.0,0,1,26,0,6,0.3,7,226,0.00,0.07,0.07,1.26,123,1,1,7.8,44.2,2025-11-30T16:30:00Z,90,False,1,0,0,0,4,0,13,0,1000963,1,1,1,1,33.0,9,-19591,28079,47670,51,True,0
Jun'ai Byfield,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,745,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,2026,0,0,2,1,0.0,0,-35,55,90,40,True,0
Guido Rodríguez,MID,West Ham,0.0,0,0,0,0,0,0.0,0,618,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,5717,0,0,2,0,0.0,0,-99,39,138,48,True,0
Kepa Arrizabalaga Revuelta,GK,Arsenal,0.0,0,0,0,0,0,0.0,0,2,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,54420,0,0,1,1,0.0,0,-1178,238,1416,42,False,0
James Justin,DEF,Leeds,0.0,0,0,3,0,5,0.4,5,706,0.00,0.00,0.00,2.73,126,2,0,1.8,15.8,2025-11-29T15:00:00Z,68,False,13,0,0,0,2,0,13,0,28839,1,0,2,3,2.0,1,-294,615,909,39,False,0
Daniel Adu-Adjei,FWD,Bournemouth,0.0,0,0,0,0,0,0.0,0,99,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,21225,0,0,2,3,0.0,0,-613,0,613,44,False,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0,0.0,0,312,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,8843,0,0,4,1,0.0,0,-88,0,88,49,True,0
Yang Min-hyeok,MID,Spurs,0.0,0,0,0,0,0,0.0,0,594,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,1569,0,0,2,1,0.0,0,-17,0,17,45,True,0
Ibrahima Konaté,DEF,Liverpool,0.0,0,0,27,1,12,1.1,13,374,0.01,0.01,0.00,0.29,130,0,0,3.2,30.4,2025-11-30T14:05:00Z,90,False,19,0,0,0,4,0,13,0,365281,1,1,2,0,0.0,8,-18514,7995,26509,54,False,0
Lyle Foster,FWD,Burnley,0.0,0,0,9,1,2,0.4,7,217,0.00,0.00,0.00,1.52,122,0,0,1.2,6.0,2025-11-29T15:00:00Z,74,False,5,0,0,0,3,0,13,0,174735,1,2,1,3,6.0,2,-13896,2798,16694,50,False,0
Rob Holding,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,264,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,2350,0,0,2,1,0.0,0,-39,0,39,40,True,0
Manor Solomon,MID,Spurs,0.0,0,0,0,0,0,0.0,0,589,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,885,0,0,2,1,0.0,0,-3,0,3,54,True,0
Tommy Setford,GK,Arsenal,0.0,0,0,0,0,0,0.0,0,4,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,25190,0,0,1,1,0.0,0,-369,280,649,40,False,0
Marcus Edwards,MID,Burnley,0.0,0,0,0,0,0,0.0,0,206,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,7037,0,0,1,3,0.0,0,-188,106,294,47,False,0
Manuel Benson Hedilazio,MID,Burnley,0.0,0,0,0,0,0,0.0,0,201,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,2047,0,0,1,3,0.0,0,-27,0,27,54,False,0
Kalvin Phillips,MID,Man City,0.0,0,0,0,0,0,0.0,0,429,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,8090,0,0,2,3,0.0,0,-50,97,147,48,True,0
Remy Rees-Dottin,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,687,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,16393,0,0,2,3,0.0,0,-301,96,397,44,False,0
John Victor Maciel Furtado,GK,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,715,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,41489,0,0,2,0,0.0,0,-476,155,631,40,True,0
Tyrick Mitchell,DEF,Crystal Palace,0.0,0,0,-2,0,5,1.1,5,258,0.00,0.00,0.00,1.19,124,2,0,0.8,5.2,2025-11-30T12:00:00Z,84,False,14,0,0,0,1,0,13,0,318438,1,0,2,1,2.0,1,1321,9811,8490,50,True,0
Matheus Nunes,DEF,Man City,0.0,1,0,7,0,4,16.3,4,407,0.27,0.27,0.00,1.54,126,2,0,4.4,23.4,2025-11-29T15:00:00Z,90,False,11,0,0,0,7,0,13,0,177336,1,0,2,3,4.0,3,35686,41208,5522,53,True,1
Sam Proctor,GK,Aston Villa,0.0,0,0,0,0,0,0.0,0,703,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,29145,0,0,0,1,0.0,0,-350,41,391,40,True,0
Harrison Jones,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,557,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,7171,0,0,2,3,0.0,0,-179,86,265,44,True,0
Alex Iwobi,MID,Fulham,0.0,0,0,14,0,2,1.2,8,324,0.01,0.01,0.00,0.86,129,1,0,1.3,11.8,2025-11-29T20:00:00Z,86,False,18,0,0,0,4,0,13,0,154651,1,2,2,1,0.0,2,-21251,1767,23018,64,False,0
Timothy Castagne,DEF,Fulham,0.0,0,0,3,0,0,0.0,0,319,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,3,False,18,0,0,0,0,0,13,0,12454,0,0,2,1,0.0,1,-591,127,718,43,False,0
