,name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW,Position
18473,Adama Traore,0,0,0,0,0,0,0,0,0,0.0,0,0,563,0,0,365,0,0,0,0.0,22839,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,37,0,6785,0,0,0,2,1,0,0,-613,32,645,48,True,0,0,37,FWD
18474,Adam Clayton,0,52,0,0,0,10,0,5,45,14.6,0,0,283,0,0,365,3,2,0,2.9,22413,12.4,1,2017-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,13,0,0,0,0,9,0,37,0,35737,0,0,0,2,1,2,1,-1593,170,1763,43,True,0,1,37,MID
18475,Adam Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,361,0,0,0,0.0,22053,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,3,0,0,0,0,0,0,37,0,4522,0,0,0,1,2,0,0,-14,18,32,44,True,0,0,37,GK
18476,Adam Forshaw,0,23,0,0,0,4,0,0,21,36.4,1,0,286,0,0,365,0,2,0,5.5,22416,7.4,1,2017-05-13T14:00:00Z,13 May 15:00,0,0,59,0,1,13,0,0,0,0,4,0,37,0,17936,2,0,1,2,1,11,1,-847,48,895,45,True,0,0,37,MID
18477,Adam Lallana,0,50,0,1,0,12,1,0,41,45.7,0,0,205,0,0,370,0,0,0,10.8,22282,18.0,4,2017-05-14T13:15:00Z,14 May 14:15,0,0,88,0,0,20,0,0,0,0,7,0,37,0,385348,1,0,0,4,0,44,3,-1008,4180,5188,67,False,0,0,37,MID
18478,Adam Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,367,0,0,0,0.0,22502,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,16,0,0,0,0,0,0,37,0,960,0,0,0,2,0,0,0,-4,2,6,40,True,0,0,37,
18479,Adam Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,331,0,0,0,0.0,22501,0.0,0,2017-05-16T18:45:00Z,16 May 19:45,0,0,0,0,0,1,0,0,0,0,0,0,37,0,960,0,0,0,0,2,0,0,-4,2,6,40,False,0,0,37,
18480,Adam Reach,0,0,0,0,0,0,0,0,0,0.0,0,0,285,0,0,365,0,0,0,0.0,22415,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,37,0,991,0,0,0,2,1,0,0,-4,0,4,44,True,0,0,37,MID
18481,Adam Smith,0,49,0,0,0,15,0,7,43,3.8,0,0,34,0,0,361,0,1,0,2.4,22057,16.6,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,3,0,0,0,0,2,0,37,0,304621,0,1,0,1,2,4,2,6276,15364,9088,45,True,0,0,37,DEF
18482,Ademola Lookman,0,0,0,0,0,0,0,0,0,0.0,0,0,627,0,0,363,0,0,0,0.0,22938,0.0,0,2017-05-12T18:45:00Z,12 May 19:45,0,0,0,0,0,18,0,0,0,0,0,0,37,0,2004,0,0,0,0,1,0,0,-113,7,120,50,True,0,0,37,FWD
18483,Adlene Guedioura,0,0,0,0,0,0,0,0,0,0.0,0,0,415,0,0,365,0,0,0,0.0,22615,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,37,0,3276,0,0,0,2,1,0,0,-51,15,66,42,True,0,0,37,MID
18484,Adnan Januzaj,0,0,0,0,0,0,0,0,0,0.0,0,0,261,0,0,367,0,0,0,0.0,22381,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,16,0,0,0,0,0,0,37,0,21699,0,0,0,2,0,0,0,-49,67,116,53,True,0,0,37,MID
18485,Adnan Januzaj,0,4,0,0,0,5,0,0,4,0.3,3,0,261,0,0,331,0,0,0,2.2,22380,3.2,0,2017-05-16T18:45:00Z,16 May 19:45,0,0,9,0,0,1,0,0,0,0,0,0,37,0,21699,1,0,0,0,2,18,1,-49,67,116,53,False,0,0,37,MID
18486,Adrian Mariappa,0,22,0,0,0,12,0,11,15,0.6,0,0,556,0,0,363,0,1,0,3.1,22830,16.8,0,2017-05-12T18:45:00Z,12 May 19:45,0,0,90,0,0,6,0,0,0,0,4,0,37,0,16171,0,1,2,0,1,14,2,1132,1757,625,40,False,0,0,37,DEF
18487,Adrian Mariappa,0,61,0,0,0,17,0,8,51,0.6,0,0,556,0,1,273,1,4,0,2.2,22829,21.4,0,2017-05-15T19:00:00Z,15 May 20:00,0,0,90,0,0,4,0,0,0,0,7,0,37,0,16171,1,2,0,3,4,0,0,1132,1757,625,40,False,0,0,37,DEF
18488,Adrian San Miguel del Castillo,0,29,0,0,0,24,0,1,11,0.0,0,0,450,0,0,370,0,4,0,4.4,22683,44.2,0,2017-05-14T13:15:00Z,14 May 14:15,0,0,90,0,0,9,0,0,0,0,12,0,37,7,73879,0,0,0,4,0,0,2,1021,1366,345,46,True,0,0,37,GK
18489,Ahmed Elmohamady,0,60,0,0,0,17,0,3,47,41.3,0,0,158,0,0,362,0,4,0,6.6,22213,19.0,3,2017-05-14T11:00:00Z,14 May 12:00,0,0,90,1,1,5,0,0,0,0,4,0,37,0,9448,0,2,0,0,4,6,2,-67,62,129,46,False,0,0,37,MID
18490,Ahmed Musa,0,0,0,0,0,0,0,0,0,0.0,0,0,187,0,0,364,0,0,0,0.0,22264,0.0,0,2017-05-13T11:30:00Z,13 May 12:30,0,0,0,0,0,10,0,0,0,0,0,0,37,0,135676,0,0,0,1,2,0,0,-95,77,172,69,False,0,0,37,MID
18491,Ahmed Musa,0,7,0,0,0,4,0,0,5,0.3,0,0,187,0,0,336,0,2,0,0.3,22263,2.4,0,2017-05-18T18:45:00Z,18 May 19:45,0,0,13,0,0,17,0,0,0,0,0,0,37,0,135676,1,1,0,6,1,0,1,-95,77,172,69,True,0,0,37,MID
18492,Aiden O'Neill,0,0,0,0,0,0,0,0,0,0.0,0,0,531,0,0,361,0,0,0,0.0,22791,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,2,0,0,0,0,0,0,37,0,1226,0,0,0,1,2,0,0,-5,0,5,43,False,0,0,37,MID
18493,Ainsley Maitland-Niles,0,0,0,0,0,0,0,0,0,0.0,0,0,593,0,0,366,0,0,0,0.0,22887,0.0,0,2017-05-13T16:30:00Z,13 May 17:30,0,0,0,0,0,14,0,0,0,0,0,0,37,0,221,0,0,0,4,1,0,0,-1,3,4,45,False,0,0,37,MID
18494,Ainsley Maitland-Niles,0,0,0,0,0,0,0,0,0,0.0,0,0,593,0,0,331,0,0,0,0.0,22886,0.0,0,2017-05-16T18:45:00Z,16 May 19:45,0,0,0,0,0,15,0,0,0,0,0,0,37,0,221,0,0,0,0,2,0,0,-1,3,4,45,True,0,0,37,MID
18495,Alberto Moreno,0,0,0,0,0,0,0,0,0,0.0,0,0,192,0,0,370,0,0,0,0.0,22269,0.0,0,2017-05-14T13:15:00Z,14 May 14:15,0,0,0,0,0,20,0,0,0,0,0,0,37,0,64763,0,0,0,4,0,0,0,-120,75,195,44,False,0,0,37,DEF
18496,Albert Adomah,0,0,0,0,0,0,0,0,0,0.0,0,0,281,0,0,365,0,0,0,0.0,22411,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,37,0,1436,0,0,0,2,1,0,0,-4,5,9,54,True,0,0,37,MID
18497,Aleix Garcia Serrano,0,0,0,0,0,0,0,0,0,0.0,0,0,578,0,0,364,0,0,0,0.0,22863,0.0,0,2017-05-13T11:30:00Z,13 May 12:30,0,0,0,0,0,8,0,0,0,0,0,0,37,0,773,0,0,0,1,2,0,0,5,13,8,50,True,0,0,37,MID
18498,Aleix Garcia Serrano,0,0,0,0,0,0,0,0,0,0.0,0,0,578,0,0,338,0,0,0,0.0,22862,0.0,0,2017-05-16T19:00:00Z,16 May 20:00,0,0,0,0,0,19,0,0,0,0,0,0,37,0,773,0,0,0,1,3,0,0,5,13,8,50,True,0,0,37,MID
18499,Aleksandar Kolarov,0,0,0,0,0,0,0,0,0,0.0,0,0,220,0,0,364,0,0,0,0.0,22300,0.0,0,2017-05-13T11:30:00Z,13 May 12:30,0,0,0,0,0,8,0,0,0,0,0,0,37,0,142312,0,0,0,1,2,0,0,122,5061,4939,58,True,0,0,37,DEF
18500,Aleksandar Kolarov,0,65,0,0,0,16,0,3,55,17.6,1,0,220,0,0,338,0,1,0,4.7,22299,19.6,1,2017-05-16T19:00:00Z,16 May 20:00,0,0,90,0,1,19,0,0,0,0,8,0,37,0,142312,1,1,1,1,3,10,2,122,5061,4939,58,True,0,0,37,DEF
18501,Alexander Manninger,0,0,0,0,0,0,0,0,0,0.0,0,0,524,0,0,370,0,0,0,0.0,22781,0.0,0,2017-05-14T13:15:00Z,14 May 14:15,0,0,0,0,0,20,0,0,0,0,0,0,37,0,15547,0,0,0,4,0,0,0,-31,52,83,40,False,0,0,37,
18502,Alexis Sanchez,1,45,1,0,2,41,0,2,38,23.8,5,0,12,0,0,366,0,1,1,10.6,22020,57.4,1,2017-05-13T16:30:00Z,13 May 17:30,0,0,76,1,0,14,0,0,0,0,5,0,37,0,1290053,5,0,1,4,1,25,12,53341,69076,15735,116,False,0,0,37,FWD
18503,Alexis Sanchez,0,28,0,1,2,35,1,0,16,8.3,4,0,12,0,0,331,3,0,2,19.5,22019,60.6,0,2017-05-16T18:45:00Z,16 May 19:45,0,0,90,1,0,15,0,0,0,0,4,0,37,0,1290053,5,0,3,0,2,126,15,53341,69076,15735,116,True,1,0,37,FWD
18504,Alex Baptiste,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,365,0,0,0,0.0,22779,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,37,0,2487,0,0,0,2,1,0,0,-5,5,10,40,True,0,0,37,DEF
18505,Alex Bruce,0,0,0,0,0,0,0,0,0,0.0,0,0,154,0,0,362,0,0,0,0.0,22208,0.0,0,2017-05-14T11:00:00Z,14 May 12:00,0,0,0,0,0,5,0,0,0,0,0,0,37,0,5043,0,0,0,0,4,0,0,-41,12,53,40,False,0,0,37,
18506,Alex Iwobi,0,0,0,0,0,0,0,0,0,0.0,0,0,21,0,0,366,0,0,0,0.0,22037,0.0,0,2017-05-13T16:30:00Z,13 May 17:30,0,0,0,0,0,14,0,0,0,0,0,0,37,0,52952,0,0,0,4,1,0,0,-1656,1027,2683,53,False,0,0,37,FWD
18507,Alex Iwobi,0,19,0,0,0,5,0,2,19,13.3,1,0,21,0,0,331,1,0,0,4.8,22036,9.6,1,2017-05-16T18:45:00Z,16 May 19:45,0,0,22,0,0,15,0,0,0,0,2,0,37,0,52952,0,0,0,0,2,25,1,-1656,1027,2683,53,True,0,0,37,FWD
18508,Alex McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,101,0,0,365,0,0,0,0.0,22151,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,12,0,0,0,0,0,0,37,0,5405,0,0,0,2,1,0,0,-20,11,31,43,False,0,0,37,GK
18509,Alex McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,101,0,0,279,0,0,0,0.0,22150,0.0,0,2017-05-17T18:45:00Z,17 May 19:45,0,0,0,0,0,11,0,0,0,0,0,0,37,0,5405,0,0,0,0,0,0,0,-20,11,31,43,True,0,0,37,GK
18510,Alex Oxlade-Chamberlain,0,0,0,0,0,0,0,0,0,0.0,0,0,18,0,0,366,0,0,0,0.0,22031,0.0,0,2017-05-13T16:30:00Z,13 May 17:30,0,0,0,0,0,14,0,0,0,0,0,0,37,0,78838,0,0,0,4,1,0,0,5483,18688,13205,58,False,0,0,37,MID
18511,Alex Oxlade-Chamberlain,0,0,0,0,0,0,0,0,0,0.0,0,0,18,0,0,331,0,0,0,0.0,22030,0.0,0,2017-05-16T18:45:00Z,16 May 19:45,0,0,0,0,0,15,0,0,0,0,0,0,37,0,78838,0,0,0,0,2,0,0,5483,18688,13205,58,True,0,0,37,MID
18512,Alex Palmer,0,0,0,0,0,0,0,0,0,0.0,0,0,601,0,0,369,0,0,0,0.0,22897,0.0,0,2017-05-12T19:00:00Z,12 May 20:00,0,0,0,0,0,4,0,0,0,0,0,0,37,0,2264,0,0,0,1,0,0,0,-15,8,23,40,True,0,0,37,GK
18513,Alex Palmer,0,0,0,0,0,0,0,0,0,0.0,0,0,601,0,0,338,0,0,0,0.0,22896,0.0,0,2017-05-16T19:00:00Z,16 May 20:00,0,0,0,0,0,10,0,0,0,0,0,0,37,0,2264,0,0,0,1,3,0,0,-15,8,23,40,False,0,0,37,GK
18514,Alex Pike,0,0,0,0,0,0,0,0,0,0.0,0,0,608,0,0,370,0,0,0,0.0,22908,0.0,0,2017-05-14T13:15:00Z,14 May 14:15,0,0,0,0,0,9,0,0,0,0,0,0,37,0,1108,0,0,0,4,0,0,0,-6,7,13,40,True,0,0,37,DEF
18515,Alex Pritchard,0,0,0,0,0,0,0,0,0,0.0,0,0,401,0,0,368,0,0,0,0.0,22588,0.0,0,2017-05-14T15:30:00Z,14 May 16:30,0,0,0,0,0,11,0,0,0,0,0,0,37,0,202,0,0,0,1,2,0,0,0,0,0,45,True,0,0,37,
18516,Alex Pritchard,0,0,0,0,0,0,0,0,0,0.0,0,0,401,0,0,336,0,0,0,0.0,22587,0.0,0,2017-05-18T18:45:00Z,18 May 19:45,0,0,0,0,0,8,0,0,0,0,0,0,37,0,202,0,0,0,6,1,0,0,0,0,0,45,False,0,0,37,
18517,Alfie Mawson,0,33,0,0,0,26,1,6,31,0.0,0,0,558,0,0,367,0,0,0,2.1,22832,19.2,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,15,0,0,0,0,2,0,37,0,78501,1,0,0,2,0,2,6,-2654,3445,6099,46,False,0,0,37,DEF
18518,Alfred N'Diaye,0,55,0,0,0,0,0,1,48,5.8,0,0,644,0,0,362,4,4,0,0.9,22961,0.0,0,2017-05-14T11:00:00Z,14 May 12:00,0,0,90,0,0,5,0,0,0,0,7,0,37,0,36013,4,0,1,0,4,3,1,1794,4785,2991,41,False,0,1,37,MID
18519,Allan-Romeo Nyom,0,19,0,0,0,6,0,1,17,8.8,0,0,412,0,0,369,3,1,0,2.0,22610,4.8,0,2017-05-12T19:00:00Z,12 May 20:00,0,0,90,0,2,4,0,0,0,0,1,0,37,0,58149,0,1,1,1,0,6,2,-3446,546,3992,44,True,0,0,37,DEF
18520,Allan-Romeo Nyom,1,21,1,0,0,18,0,1,15,14.9,0,0,412,0,0,338,1,3,0,3.4,22609,18.8,1,2017-05-16T19:00:00Z,16 May 20:00,0,0,90,0,1,10,0,0,0,0,4,0,37,0,58149,2,0,0,1,3,0,4,-3446,546,3992,44,False,0,0,37,DEF
18521,Allan McGregor,0,0,0,0,0,0,0,0,0,0.0,0,0,146,0,0,362,0,0,0,0.0,22200,0.0,0,2017-05-14T11:00:00Z,14 May 12:00,0,0,0,0,0,5,0,0,0,0,0,0,37,0,982,0,0,0,0,4,0,0,0,2,2,44,False,0,0,37,
18522,Almen Abdi,0,0,0,0,0,0,0,0,0,0.0,0,0,417,0,0,363,0,0,0,0.0,22619,0.0,0,2017-05-12T18:45:00Z,12 May 19:45,0,0,0,0,0,6,0,0,0,0,0,0,37,0,63,0,0,0,0,1,0,0,1,3,2,50,False,0,0,37,
18523,Almen Abdi,0,0,0,0,0,0,0,0,0,0.0,0,0,417,0,0,273,0,0,0,0.0,22618,0.0,0,2017-05-15T19:00:00Z,15 May 20:00,0,0,0,0,0,4,0,0,0,0,0,0,37,0,63,0,0,0,3,4,0,0,1,3,2,50,False,0,0,37,
18524,Ander Herrera,0,21,0,0,0,3,0,0,19,3.6,0,0,262,0,0,368,0,0,0,0.4,22383,0.4,0,2017-05-14T15:30:00Z,14 May 16:30,0,0,30,0,0,17,0,0,0,0,1,0,37,0,119670,0,0,0,1,2,0,1,2073,14257,12184,64,False,0,0,37,MID
18525,Ander Herrera,0,18,0,0,0,4,0,0,15,2.8,1,0,262,0,0,279,0,0,0,0.4,22382,1.2,0,2017-05-17T18:45:00Z,17 May 19:45,0,0,16,0,0,13,0,0,0,0,2,0,37,0,119670,0,0,0,0,0,0,1,2073,14257,12184,64,False,0,0,37,MID
18526,Andreas Pereira,0,0,0,0,0,0,0,0,0,0.0,0,0,263,0,0,368,0,0,0,0.0,22385,0.0,0,2017-05-14T15:30:00Z,14 May 16:30,0,0,0,0,0,17,0,0,0,0,0,0,37,0,1915,0,0,0,1,2,0,0,-3,4,7,44,False,0,0,37,
18527,Andreas Pereira,0,0,0,0,0,0,0,0,0,0.0,0,0,263,0,0,279,0,0,0,0.0,22384,0.0,0,2017-05-17T18:45:00Z,17 May 19:45,0,0,0,0,0,13,0,0,0,0,0,0,37,0,1915,0,0,0,0,0,0,0,-3,4,7,44,False,0,0,37,
18528,Andrea Ranocchia,0,26,0,0,0,3,0,2,20,0.2,0,0,638,1,0,362,0,2,0,0.8,22953,3.6,0,2017-05-14T11:00:00Z,14 May 12:00,0,0,45,0,0,5,0,0,0,0,3,0,37,0,62868,1,1,0,0,4,4,0,-7651,814,8465,45,False,0,0,37,DEF
18529,Andrew Eleftheriou,0,0,0,0,0,0,0,0,0,0.0,0,0,605,0,0,363,0,0,0,0.0,22904,0.0,0,2017-05-12T18:45:00Z,12 May 19:45,0,0,0,0,0,6,0,0,0,0,0,0,37,0,844,0,0,0,0,1,0,0,4,20,16,40,False,0,0,37,DEF
18530,Andrew Eleftheriou,0,0,0,0,0,0,0,0,0,0.0,0,0,605,0,0,273,0,0,0,0.0,22903,0.0,0,2017-05-15T19:00:00Z,15 May 20:00,0,0,0,0,0,4,0,0,0,0,0,0,37,0,844,0,0,0,3,4,0,0,4,20,16,40,False,0,0,37,DEF
18531,Andrew Robertson,0,24,0,0,0,2,0,3,19,5.6,0,0,152,0,0,362,0,2,0,0.9,22206,3.8,0,2017-05-14T11:00:00Z,14 May 12:00,0,0,45,0,1,5,0,0,0,0,3,0,37,0,89294,1,0,0,0,4,0,-1,-8442,1143,9585,44,False,0,1,37,DEF
18532,Andrew Surman,0,0,0,0,0,0,0,0,0,0.0,0,0,39,0,0,361,0,0,0,0.0,22063,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,3,0,0,0,0,0,0,37,0,4755,0,0,0,1,2,0,0,-7,14,21,46,True,0,0,37,MID
18533,Andre Gray,0,9,0,0,0,2,0,1,7,11.6,1,0,68,0,0,361,0,1,0,1.6,22092,4.4,1,2017-05-13T14:00:00Z,13 May 15:00,0,0,45,2,0,2,0,0,0,0,0,0,37,0,182342,1,0,0,1,2,0,1,-9241,1566,10807,60,False,0,0,37,FWD
18534,Andros Townsend,0,6,0,0,0,7,1,0,3,0.1,0,0,120,0,0,362,0,0,0,0.6,22170,1.6,0,2017-05-14T11:00:00Z,14 May 12:00,0,0,74,0,0,7,0,0,0,0,4,0,37,0,110138,3,2,1,0,4,4,3,-17136,849,17985,58,True,0,0,37,MID
18535,Andre Ayew,0,24,0,2,0,-1,0,1,22,3.8,1,0,374,0,0,370,0,4,0,2.1,22541,0.0,0,2017-05-14T13:15:00Z,14 May 14:15,0,0,76,1,0,9,0,0,0,0,4,0,37,0,47002,0,0,2,4,0,18,2,-321,370,691,71,True,0,0,37,FWD
18536,Andy Carroll,0,0,0,0,0,0,0,0,0,0.0,0,0,468,0,0,370,0,0,0,0.0,22701,0.0,0,2017-05-14T13:15:00Z,14 May 14:15,0,0,0,0,0,9,0,0,0,0,0,0,37,0,93162,0,0,0,4,0,0,0,-4676,196,4872,59,True,0,0,37,FWD
18537,Andy King,0,20,0,0,0,15,0,7,17,2.5,0,0,178,0,0,364,0,2,0,2.7,22246,22.2,0,2017-05-13T11:30:00Z,13 May 12:30,0,0,67,0,0,10,0,0,0,0,6,0,37,0,11093,0,2,0,1,2,2,2,62,131,69,47,False,0,0,37,MID
18538,Andy King,0,0,0,0,0,0,0,0,0,0.0,0,0,178,0,0,336,0,0,0,0.0,22245,0.0,0,2017-05-18T18:45:00Z,18 May 19:45,0,0,0,0,0,17,0,0,0,0,0,0,37,0,11093,0,0,0,6,1,0,0,62,131,69,47,True,0,0,37,MID
18539,Angelo Ogbonna,0,0,0,0,0,0,0,0,0,0.0,0,0,456,0,0,370,0,0,0,0.0,22689,0.0,0,2017-05-14T13:15:00Z,14 May 14:15,0,0,0,0,0,9,0,0,0,0,0,0,37,0,29323,0,0,0,4,0,0,0,-75,5,80,47,True,0,0,37,DEF
18540,Angel Rangel,0,0,0,0,0,0,0,0,0,0.0,0,0,361,0,0,367,0,0,0,0.0,22528,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,15,0,0,0,0,0,0,37,0,8799,0,0,0,2,0,0,0,-78,39,117,41,False,0,0,37,DEF
18541,Angus Gunn,0,0,0,0,0,0,0,0,0,0.0,0,0,668,0,0,364,0,0,0,0.0,22997,0.0,0,2017-05-13T11:30:00Z,13 May 12:30,0,0,0,0,0,8,0,0,0,0,0,0,37,0,148,0,0,0,1,2,0,0,57,80,23,40,True,0,0,37,GK
18542,Angus Gunn,0,0,0,0,0,0,0,0,0,0.0,0,0,668,0,0,338,0,0,0,0.0,22996,0.0,0,2017-05-16T19:00:00Z,16 May 20:00,0,0,0,0,0,19,0,0,0,0,0,0,37,0,148,0,0,0,1,3,0,0,57,80,23,40,True,0,0,37,GK
18543,Anthony Martial,1,18,1,0,0,12,0,2,13,21.9,1,0,267,0,0,368,0,2,0,5.2,22392,18.6,2,2017-05-14T15:30:00Z,14 May 16:30,0,0,90,0,0,17,0,0,0,0,1,0,37,0,112185,8,0,2,1,2,11,5,-642,1170,1812,92,False,0,0,37,FWD
18544,Anthony Martial,0,39,0,0,0,11,1,2,32,30.3,3,0,267,0,0,279,2,0,0,3.7,22391,4.6,2,2017-05-17T18:45:00Z,17 May 19:45,0,0,90,0,0,13,0,0,0,0,4,0,37,0,112185,4,1,2,0,0,2,3,-642,1170,1812,92,False,0,0,37,FWD
18545,Antonio Barragan,0,0,0,0,0,0,0,0,0,0.0,0,0,477,0,0,365,0,0,0,0.0,22711,0.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,37,0,45203,0,0,0,2,1,0,0,-8100,92,8192,44,True,0,0,37,DEF
18546,Antonio Valencia,0,0,0,0,0,0,0,0,0,0.0,0,0,250,0,0,368,0,0,0,0.0,22359,0.0,0,2017-05-14T15:30:00Z,14 May 16:30,0,0,0,0,0,17,0,0,0,0,0,0,37,0,621988,0,0,0,1,2,0,0,-75643,6475,82118,59,False,0,0,37,MID
18547,Antonio Valencia,0,0,0,0,0,0,0,0,0,0.0,0,0,250,0,0,279,0,0,0,0.0,22358,0.0,0,2017-05-17T18:45:00Z,17 May 19:45,0,0,0,0,0,13,0,0,0,0,0,0,37,0,621988,0,0,0,0,0,0,0,-75643,6475,82118,59,False,0,0,37,MID
18548,Arouna Kone,0,3,0,0,0,3,0,0,3,2.3,0,0,144,0,0,363,0,0,0,0.2,22198,0.0,0,2017-05-12T18:45:00Z,12 May 19:45,0,0,5,0,0,18,0,0,0,0,1,0,37,0,32518,0,0,0,0,1,0,1,-24,68,92,51,True,0,0,37,FWD
18549,Arthur Masuaku,0,0,0,0,0,0,0,0,0,0.0,0,0,505,0,0,370,0,0,0,0.0,22756,0.0,0,2017-05-14T13:15:00Z,14 May 14:15,0,0,0,0,0,9,0,0,0,0,0,0,37,0,6832,0,0,0,4,0,0,0,-180,25,205,47,True,0,0,37,DEF
18550,Artur Boruc,0,34,0,0,0,11,0,0,19,0.0,0,0,29,0,0,361,0,1,0,1.5,22052,15.0,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,3,0,0,0,0,5,0,37,2,280518,0,0,0,1,2,0,2,-6911,4634,11545,45,True,0,0,37,GK
18551,Ashley Barnes,0,16,0,0,0,7,0,1,14,22.8,1,0,70,0,0,361,1,1,0,4.6,22094,10.8,2,2017-05-13T14:00:00Z,13 May 15:00,0,0,45,1,0,2,0,0,0,0,3,0,37,0,187775,2,2,0,1,2,12,1,13735,24121,10386,46,False,0,0,37,FWD
18552,Ashley Fletcher,0,6,0,0,0,4,0,0,5,5.7,0,0,535,0,0,370,0,3,0,3.2,22797,5.2,0,2017-05-14T13:15:00Z,14 May 14:15,0,0,36,0,1,9,0,0,0,0,1,0,37,0,6709,0,0,0,4,0,21,1,25,90,65,50,True,0,0,37,FWD
18553,Ashley Westwood,0,59,0,0,0,11,0,1,44,3.3,0,0,641,0,0,361,1,2,0,0.9,22957,4.8,0,2017-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,2,0,0,0,0,11,0,37,0,221,0,1,1,1,2,1,2,10,24,14,45,False,0,0,37,MID
18554,Ashley Williams,0,54,0,0,0,26,1,14,46,0.3,0,0,359,0,0,363,3,0,0,2.8,22526,27.6,0,2017-05-12T18:45:00Z,12 May 19:45,0,0,90,0,0,18,0,0,0,0,2,0,37,0,394576,0,0,0,0,1,0,6,-13203,5113,18316,52,True,0,0,37,DEF
18555,Ashley Young,0,0,0,0,0,0,0,0,0,0.0,0,0,260,0,0,368,0,0,0,0.0,22379,0.0,0,2017-05-14T15:30:00Z,14 May 16:30,0,0,0,0,0,17,0,0,0,0,0,0,37,0,3938,0,0,0,1,2,0,0,-592,55,647,50,False,0,0,37,MID
18556,Ashley Young,0,0,0,0,0,0,0,0,0,0.0,0,0,260,0,0,279,0,0,0,0.0,22378,0.0,0,2017-05-17T18:45:00Z,17 May 19:45,0,0,0,0,0,13,0,0,0,0,0,0,37,0,3938,0,0,0,0,0,0,0,-592,55,647,50,False,0,0,37,MID
18557,Asmir Begovic,0,0,0,0,0,0,0,0,0,0.0,0,0,74,0,0,369,0,0,0,0.0,22100,0.0,0,2017-05-12T19:00:00Z,12 May 20:00,0,0,0,0,0,19,0,0,0,0,0,0,37,0,9276,0,0,0,1,0,0,0,-39,23,62,47,False,0,0,37,GK
18558,Asmir Begovic,0,22,0,0,0,8,0,0,17,0.0,0,0,74,0,0,273,0,3,0,0.2,22099,2.4,0,2017-05-15T19:00:00Z,15 May 20:00,0,0,90,0,0,18,0,0,0,0,7,0,37,0,9276,0,0,0,3,4,0,1,-39,23,62,47,True,0,0,37,GK
18559,Axel Tuanzebe,0,11,0,0,0,6,0,3,9,0.4,0,0,656,0,0,368,1,2,0,0.4,22978,4.0,0,2017-05-14T15:30:00Z,14 May 16:30,0,0,60,0,0,17,0,0,0,0,3,0,37,0,3195,1,0,0,1,2,0,1,2722,2866,144,40,False,0,0,37,DEF
18560,Axel Tuanzebe,0,27,0,0,0,18,1,0,25,1.6,0,0,656,0,0,279,0,0,0,1.1,22977,1.8,0,2017-05-17T18:45:00Z,17 May 19:45,0,0,63,0,0,13,0,0,0,0,0,0,37,0,3195,0,0,0,0,0,8,6,2722,2866,144,40,False,0,0,37,DEF
