name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Mark Gillespie,GK,Newcastle,0.5,0,0,0,0,0.0,411,0.00,0.00,0.00,0.00,211,0,0,0.0,0.0,2024-01-30T20:15:00Z,0,2,0,0,0,0,22,0,9090,0,3,1,0.0,0,-116,51,167,39,False,0,22
Ronnie Stutter,FWD,Chelsea,-0.5,0,0,0,0,0.0,717,0.00,0.00,0.00,0.00,219,0,0,0.0,0.0,2024-01-31T20:15:00Z,0,11,0,0,0,0,22,0,3593,0,1,4,0.0,0,-90,124,214,45,False,0,22
Nélson Cabral Semedo,DEF,Wolves,3.0,0,0,20,0,5.1,572,0.02,0.07,0.05,2.74,218,4,0,3.6,19.4,2024-02-01T20:15:00Z,90,14,0,0,0,0,22,0,72138,1,4,3,11.0,0,649,3971,3322,45,True,0,22
Kevin Mbabu,DEF,Fulham,0.0,0,0,0,0,0.0,277,0.00,0.00,0.00,0.00,213,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,9,0,0,0,0,22,0,19481,0,0,0,0.0,0,-302,0,302,40,True,0,22
Tyrell Malacia,DEF,Man Utd,0.0,0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2024-02-01T20:15:00Z,0,20,0,0,0,0,22,0,2309,0,4,3,0.0,0,-14,23,37,43,False,0,22
Hákon Valdimarsson,GK,Brentford,1.6,0,0,0,0,0.0,789,0.00,0.00,0.00,0.00,216,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,18,0,0,0,0,22,0,68,0,2,3,0.0,0,60,64,4,40,False,0,22
Đorđe Petrović,GK,Chelsea,6.0,0,0,27,0,0.0,687,0.00,0.00,0.00,2.93,219,4,0,5.7,57.0,2024-01-31T20:15:00Z,90,11,0,0,0,0,22,9,119257,1,1,4,0.0,3,11035,20605,9570,45,False,0,22
Andros Townsend,MID,Luton,1.0,0,0,3,0,0.2,727,0.00,0.00,0.00,0.52,214,0,0,0.1,1.2,2024-01-30T19:45:00Z,22,5,0,0,0,0,22,0,18473,0,0,4,0.0,1,-5210,1603,6813,50,True,0,22
Chris Richards,DEF,Crystal Palace,1.0,0,0,11,0,2.7,238,0.01,0.01,0.00,0.78,212,2,0,2.2,19.2,2024-01-30T20:00:00Z,90,17,0,0,0,0,22,0,63625,1,2,3,0.0,1,-771,1842,2613,39,True,0,22
Jordan Henderson,MID,Liverpool,0.0,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,219,0,0,0.0,0.0,2024-01-31T20:15:00Z,0,7,0,0,0,0,22,0,576,0,1,4,0.0,0,-1,0,1,50,True,0,22
Daniel Gore,MID,Man Utd,0.0,0,0,0,0,0.0,685,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2024-02-01T20:15:00Z,0,20,0,0,0,0,22,0,675,0,4,3,0.0,0,-21,14,35,45,False,0,22
Kyle Walker,DEF,Man City,4.0,0,0,0,0,0.0,369,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,6,0,0,0,0,22,0,1988098,0,1,3,0.0,0,149194,210359,61165,54,True,0,22
Jacob Brown,FWD,Luton,0.0,0,0,0,0,0.0,631,0.00,0.00,0.00,0.00,214,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,5,0,0,0,0,22,0,14698,0,0,4,0.0,0,-1127,192,1319,49,True,0,22
Vicente Guaita,GK,Crystal Palace,0.0,0,0,0,0,0.0,227,0.00,0.00,0.00,0.00,212,0,0,0.0,0.0,2024-01-30T20:00:00Z,0,17,0,0,0,0,22,0,19944,0,2,3,0.0,0,-271,0,271,44,True,0,22
Braian Ojeda Rodríguez,MID,Nott'm Forest,0.0,0,0,0,0,0.0,459,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2024-01-30T19:30:00Z,0,1,0,0,0,0,22,0,191,0,2,1,0.0,0,-4,0,4,45,True,0,22
Mads Bech Sørensen,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.00,0.00,0.00,0.00,216,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,18,0,0,0,0,22,0,8010,0,2,3,0.0,0,-101,0,101,40,False,0,22
Femi Seriki,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,2,0,0,0,0,23,0,8685,0,5,0,0.0,0,413,601,188,39,True,0,23
Josh Brooking,DEF,Chelsea,0.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,20,0,0,0,0,23,0,2254,0,4,2,0.0,0,-14,18,32,40,True,0,23
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,19,0,0,0,0,23,0,3099,0,0,3,0.0,0,-96,0,96,40,True,0,23
Jack Hinshelwood,MID,Brighton,4.0,0,0,29,0,6.9,621,0.01,0.08,0.07,0.32,224,1,1,7.3,44.6,2024-02-03T15:00:00Z,90,8,0,0,0,0,23,0,14204,1,1,4,21.0,7,-593,1041,1634,45,True,0,23
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,19,0,0,0,0,23,0,39321,0,0,3,0.0,0,-72,0,72,67,True,0,23
Divock Origi,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,714,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,3,0,0,0,0,23,0,9726,0,1,1,0.0,0,-363,40,403,50,False,0,23
Rhys Norrington-Davies,DEF,Sheffield Utd,-0.5,0,0,1,0,0.1,487,0.00,0.00,0.00,1.90,230,5,0,0.0,0.0,2024-02-03T17:30:00Z,49,2,0,0,0,0,23,0,18937,1,5,0,2.0,-1,-327,163,490,39,True,0,23
Vitaly Janelt,MID,Brentford,1.0,0,0,12,0,0.7,105,0.01,0.01,0.00,1.97,223,3,0,0.9,7.8,2024-02-05T20:00:00Z,75,13,0,0,0,0,23,0,7419,1,3,1,0.0,2,-108,102,210,53,True,0,23
Ionuț Radu,GK,Bournemouth,0.0,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,16,0,0,0,0,23,0,9918,0,1,1,0.0,0,-9,65,74,44,True,0,23
Andre Brooks,MID,Sheffield Utd,0.5,0,0,2,0,0.2,655,0.00,0.00,0.00,1.90,230,5,0,0.1,0.4,2024-02-03T17:30:00Z,49,2,0,0,0,0,23,0,3789,1,5,0,0.0,1,-48,72,120,44,True,0,23
Jack Grealish,MID,Man City,1.3,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2024-02-05T20:00:00Z,0,4,0,0,0,0,23,0,182878,0,3,1,0.0,0,-6867,507,7374,72,False,0,23
Emil Krafth,DEF,Newcastle,1.3,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,12,0,0,0,0,23,0,1779,0,4,4,0.0,0,-6,26,32,44,True,0,23
Boubacar Traoré,MID,Wolves,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,7,0,0,0,0,23,0,35161,0,4,2,0.0,0,-527,24,551,43,False,0,23
Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,10,0,0,0,0,23,0,14450,0,2,2,0.0,0,-230,36,266,39,True,0,23
James Shea,GK,Luton,-1.0,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,15,0,0,0,0,23,0,12243,0,4,4,0.0,0,-38,85,123,43,False,0,23
Curtis Jones,MID,Liverpool,2.3,0,0,9,0,10.5,300,0.02,0.06,0.04,3.52,221,3,0,1.8,3.8,2024-02-04T16:30:00Z,90,1,0,0,0,0,23,0,13730,1,1,3,4.0,2,-192,1425,1617,49,False,0,23
Myles Lewis-Skelly,MID,Arsenal,0.0,0,0,0,0,0.0,764,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2024-02-04T16:30:00Z,0,11,0,0,0,0,23,0,96,0,1,3,0.0,0,4,6,2,45,True,0,23
Devan Tanton,DEF,Fulham,0.0,0,0,0,0,0.0,732,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,6,0,0,0,0,23,0,1972,0,2,2,0.0,0,9,76,67,40,False,0,23
Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,20,0,0,0,0,23,0,308078,0,4,2,0.0,0,-2463,70,2533,53,True,0,23
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2024-02-03T12:30:00Z,0,9,0,0,0,0,23,0,20350,0,2,2,0.0,0,-71,70,141,39,False,0,23
Anssumane Fati Vieira,MID,Brighton,0.2,0,0,3,0,0.0,700,0.00,0.00,0.00,0.03,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,2,8,0,0,0,0,23,0,34673,0,1,4,0.0,1,-274,89,363,64,True,0,23
Robin Olsen,GK,Aston Villa,0.5,0,0,0,0,0.0,53,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,17,0,0,0,0,23,0,62851,0,5,0,0.0,0,-232,197,429,39,False,0,23
Joe Gardner,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,781,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,3,0,0,0,0,23,0,144,0,1,1,0.0,0,25,66,41,45,False,0,23
Ben Osborn,MID,Sheffield Utd,-0.2,0,0,5,0,12.3,489,0.01,0.01,0.00,0.37,230,0,0,2.0,5.4,2024-02-03T17:30:00Z,40,2,0,0,0,0,23,0,1342,0,5,0,2.0,1,-17,4,21,48,True,0,23
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,19,0,0,0,0,23,0,2360,0,0,3,0.0,0,-11,75,86,44,True,0,23
Anthony Elanga,MID,Nott'm Forest,1.0,0,0,8,0,11.5,378,0.01,0.01,0.00,0.96,222,1,0,2.2,6.4,2024-02-04T14:00:00Z,77,3,0,0,0,0,23,0,145441,1,1,1,4.0,2,-4613,7430,12043,51,False,0,23
Kaelan Casey,DEF,West Ham,0.0,0,0,0,0,0.0,774,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,14,0,0,0,0,23,0,657,0,0,3,0.0,0,42,69,27,40,False,0,23
Oliver Norwood,MID,Sheffield Utd,-0.2,0,0,0,0,0.0,488,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,2,0,0,0,0,23,0,3648,0,5,0,0.0,0,-146,15,161,48,True,0,23
Harry Toffolo,DEF,Nott'm Forest,0.3,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,3,0,0,0,0,23,0,14767,0,1,1,0.0,0,-1000,175,1175,44,False,0,23
Bernardo Veiga de Carvalho e Silva,MID,Man City,4.3,0,0,9,0,6.2,344,0.05,0.12,0.07,0.99,223,1,0,2.9,4.0,2024-02-05T20:00:00Z,70,4,0,0,0,0,23,0,517291,1,3,1,19.0,2,-87560,9849,97409,65,False,0,23
Charlie Taylor,DEF,Burnley,0.0,0,0,0,0,0.0,178,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,10,0,0,0,0,23,0,468112,0,2,2,0.0,0,-22578,872,23450,40,True,0,23
Adam Wharton,MID,Crystal Palace,1.9,0,0,9,0,1.1,807,0.00,0.00,0.00,1.18,224,3,0,1.4,12.8,2024-02-03T15:00:00Z,62,5,0,0,0,0,23,0,260,0,1,4,0.0,2,250,256,6,50,False,0,23
Ivan Toney,FWD,Brentford,5.7,0,0,3,0,11.8,117,0.09,0.40,0.31,2.15,223,3,0,3.9,9.6,2024-02-05T20:00:00Z,90,13,0,0,0,0,23,0,614321,1,3,1,18.0,2,109987,144123,34136,81,True,0,23
Ji-Soo Kim,DEF,Brentford,0.0,0,0,0,0,0.0,725,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2024-02-05T20:00:00Z,0,13,0,0,0,0,23,0,2446,0,3,1,0.0,0,-4,61,65,40,True,0,23
Nuno Varela Tavares,DEF,Nott'm Forest,1.0,0,0,10,0,3.3,23,0.04,0.05,0.01,0.96,222,1,0,1.9,8.8,2024-02-04T14:00:00Z,90,3,0,0,0,0,23,0,25871,1,1,1,7.0,2,-88,175,263,40,False,0,23
Alex Murphy,DEF,Newcastle,1.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,12,0,0,0,0,23,0,41544,0,4,4,0.0,0,-260,567,827,39,True,0,23
Eddie Nketiah,FWD,Arsenal,1.7,0,0,0,0,0.0,13,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2024-02-04T16:30:00Z,0,11,0,0,0,0,23,0,417289,0,1,3,0.0,0,-16344,2193,18537,52,True,0,23
Benoît Badiashile,DEF,Chelsea,0.3,0,0,2,0,2.2,191,0.01,0.01,0.00,1.01,226,1,0,0.3,0.8,2024-02-04T14:00:00Z,9,20,0,0,0,0,23,0,10845,0,4,2,0.0,1,-738,262,1000,44,True,0,23
Emile Smith Rowe,MID,Arsenal,1.3,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2024-02-04T16:30:00Z,0,11,0,0,0,0,23,0,10262,0,1,3,0.0,0,185,265,80,53,True,0,23
Jarell Quansah,DEF,Liverpool,0.0,0,0,0,0,0.0,626,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2024-02-04T16:30:00Z,0,1,0,0,0,0,23,0,14478,0,1,3,0.0,0,-872,227,1099,40,False,0,23
Ben Chilwell,DEF,Chelsea,0.0,0,0,22,0,39.1,195,0.24,0.24,0.00,0.93,226,3,0,6.9,26.0,2024-02-04T14:00:00Z,80,20,0,0,0,0,23,0,531294,1,4,2,4.0,0,4236,7688,3452,54,True,1,23
Philippe Coutinho Correia,MID,Aston Villa,0.0,0,0,0,0,0.0,38,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,17,0,0,0,0,23,0,18030,0,5,0,0.0,0,-22,0,22,58,False,0,23
Tim Iroegbunam,MID,Aston Villa,0.8,0,0,2,0,0.2,46,0.00,0.00,0.00,1.02,230,0,0,0.1,1.2,2024-02-03T17:30:00Z,19,17,0,0,0,0,23,0,2277,0,5,0,0.0,1,0,35,35,44,False,0,23
Andy Lonergan,GK,Everton,0.0,0,0,0,0,0.0,579,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2024-02-03T12:30:00Z,0,18,0,0,0,0,23,0,6317,0,2,2,0.0,0,-11,67,78,39,True,0,23
Carlos Baleba,MID,Brighton,0.3,0,0,3,0,1.3,690,0.00,0.00,0.00,0.13,224,0,0,0.3,1.4,2024-02-03T15:00:00Z,10,8,0,0,0,0,23,0,5289,0,1,4,0.0,1,-176,41,217,45,True,0,23
Pablo Sarabia,MID,Wolves,3.7,0,0,4,0,26.3,570,0.14,0.30,0.16,1.63,226,1,0,3.7,3.2,2024-02-04T14:00:00Z,71,7,0,0,0,0,23,0,28704,1,4,2,7.0,2,1528,3590,2062,47,False,0,23
Kieffer Moore,FWD,Bournemouth,0.3,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,16,0,0,0,0,23,0,21689,0,1,1,0.0,0,-177,292,469,46,True,0,23
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,3,0,0,0,0,23,0,19646,0,1,1,0.0,0,-43,128,171,40,False,0,23
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,233,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,5,0,0,0,0,23,0,12818,0,1,4,0.0,0,-25,97,122,39,False,0,23
Ibrahima Konaté,DEF,Liverpool,1.7,0,0,4,0,12.1,302,0.02,0.02,0.00,3.55,221,3,0,3.4,22.2,2024-02-04T16:30:00Z,87,1,0,0,0,1,23,0,220158,1,1,3,0.0,-2,932,8052,7120,49,False,0,23
Joelinton Cássio Apolinário de Lira,MID,Newcastle,0.0,0,0,0,0,0.0,416,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,12,0,0,0,0,23,0,47290,0,4,4,0.0,0,-1585,10,1595,58,True,0,23
Travis Hernes,MID,Newcastle,1.0,0,0,0,0,0.0,795,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,12,0,0,0,0,23,0,14,0,4,4,0.0,0,10,12,2,45,True,0,23
Marcus Tavernier,MID,Bournemouth,1.7,0,0,-4,0,1.8,86,0.02,0.08,0.06,0.07,222,0,0,0.8,0.8,2024-02-04T14:00:00Z,45,16,0,0,0,0,23,0,63785,0,1,1,5.0,1,-5462,2316,7778,54,True,0,23
Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2024-02-05T20:00:00Z,0,13,0,0,0,0,23,0,552,0,3,1,0.0,0,-2,0,2,40,True,0,23
Manuel Akanji,DEF,Man City,1.0,0,0,0,0,0.0,341,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2024-02-05T20:00:00Z,0,4,0,0,0,0,23,0,431352,0,3,1,0.0,0,-14890,1448,16338,49,False,0,23
Matheus França de Oliveira,MID,Crystal Palace,0.3,0,0,-3,0,1.6,615,0.02,0.13,0.11,0.63,224,1,0,2.1,1.8,2024-02-03T15:00:00Z,34,5,0,0,0,0,23,0,628,0,1,4,18.0,0,-19,8,27,48,False,1,23
Justin Hubner,DEF,Wolves,0.0,0,0,0,0,0.0,751,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,7,0,0,0,0,23,0,1973,0,4,2,0.0,0,-1,79,80,40,False,0,23
Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,0,0,0,0,0.0,539,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,14,0,0,0,0,23,0,151917,0,0,3,0.0,0,-8600,126,8726,60,False,0,23
Rasmus Højlund,FWD,Man Utd,9.7,0,2,32,1,1.8,617,0.02,0.16,0.14,1.62,228,0,1,6.6,34.8,2024-02-04T14:00:00Z,87,19,0,0,0,0,23,0,493130,1,0,3,29.0,8,97982,107528,9546,69,True,0,23
Luca Koleosho,MID,Burnley,0.0,0,0,0,0,0.0,605,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,10,0,0,0,0,23,0,5606,0,2,2,0.0,0,-89,23,112,48,True,0,23
Rayan Aït-Nouri,DEF,Wolves,1.3,1,0,17,0,2.3,545,0.01,0.10,0.09,1.67,226,2,0,3.3,14.2,2024-02-04T14:00:00Z,86,7,0,0,0,0,23,0,33462,1,4,2,16.0,4,192,803,611,45,False,0,23
Calum Chambers,DEF,Aston Villa,0.5,0,0,0,0,0.0,37,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,17,0,0,0,0,23,0,99522,0,5,0,0.0,0,5771,7333,1562,38,False,0,23
Ben Davies,DEF,Spurs,0.0,0,0,0,0,0.0,495,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2024-02-03T12:30:00Z,0,9,0,0,0,0,23,0,46877,0,2,2,0.0,0,-1428,223,1651,43,False,0,23
Emerson Palmieri dos Santos,DEF,West Ham,1.3,0,0,16,0,5.5,532,0.03,0.30,0.27,0.80,228,3,0,4.6,16.4,2024-02-04T14:00:00Z,90,14,0,0,0,0,23,0,305984,1,0,3,24.0,1,-28752,2182,30934,46,False,0,23
Luis Díaz,MID,Liverpool,6.7,1,0,13,0,13.2,303,0.02,0.23,0.21,3.52,221,3,0,5.5,9.2,2024-02-04T16:30:00Z,90,1,0,0,0,0,23,0,789977,1,1,3,33.0,5,12433,32691,20258,74,False,0,23
Lawrence Vigouroux,GK,Burnley,0.0,0,0,0,0,0.0,181,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,10,0,0,0,0,23,0,27637,0,2,2,0.0,0,-97,159,256,39,True,0,23
Jakub Moder,MID,Brighton,0.3,0,0,0,0,0.0,144,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,8,0,0,0,0,23,0,6506,0,1,4,0.0,0,-5,79,84,44,True,0,23
Tommi O'Reilly,MID,Aston Villa,0.5,0,0,0,0,0.0,767,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,17,0,0,0,0,23,0,212,0,5,0,0.0,0,20,24,4,45,False,0,23
Dara Costelloe,MID,Burnley,0.0,0,0,0,0,0.0,164,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,10,0,0,0,0,23,0,904,0,2,2,0.0,0,-5,0,5,45,True,0,23
Ashley Phillips,DEF,Spurs,0.0,0,0,0,0,0.0,702,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2024-02-03T12:30:00Z,0,9,0,0,0,0,23,0,7522,0,2,2,0.0,0,-114,0,114,40,False,0,23
John Stones,DEF,Man City,1.7,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2024-02-05T20:00:00Z,0,4,0,0,0,0,23,0,279715,0,3,1,0.0,0,1954,3172,1218,53,False,0,23
Idrissa Gueye,MID,Everton,0.7,0,0,19,0,6.4,254,0.01,0.07,0.06,0.98,227,2,0,3.1,20.2,2024-02-03T12:30:00Z,90,18,0,0,0,0,23,0,3590,1,2,2,4.0,2,-13,33,46,48,True,0,23
Harry Wilson,MID,Fulham,0.0,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,6,0,0,0,0,23,0,17220,0,2,2,0.0,0,-2345,17,2362,53,False,0,23
Marcus Bettinelli,GK,Chelsea,0.0,0,0,0,0,0.0,192,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,20,0,0,0,0,23,0,2873,0,4,2,0.0,0,16,68,52,40,True,0,23
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,0,0.0,224,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,5,0,0,0,0,23,0,2801,0,1,4,0.0,0,-5,36,41,44,False,0,23
Benjamin White,DEF,Arsenal,3.0,0,0,14,0,1.3,29,0.01,0.01,0.00,0.41,221,1,0,2.3,21.2,2024-02-04T16:30:00Z,90,11,0,0,0,0,23,0,1130253,1,1,3,0.0,1,-39043,2746,41789,56,True,1,23
Leigh Kavanagh,DEF,Brighton,0.0,0,0,0,0,0.0,753,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,8,0,0,0,0,23,0,1158,0,1,4,0.0,0,5,41,36,40,True,0,23
Teden Mengi,DEF,Luton,-0.3,0,0,17,0,3.2,393,0.01,0.01,0.00,2.28,229,4,0,2.6,23.0,2024-02-03T15:00:00Z,90,15,0,0,0,0,23,0,195698,1,4,4,0.0,0,-10187,990,11177,39,False,0,23
Ezri Konsa Ngoyo,DEF,Aston Villa,3.2,0,0,7,0,2.3,48,0.01,0.14,0.13,0.24,230,0,0,4.7,9.2,2024-02-03T17:30:00Z,58,17,0,0,0,0,23,0,353377,1,5,0,35.0,1,8444,18734,10290,46,False,0,23
Luis Sinisterra,MID,Bournemouth,3.0,1,2,22,0,28.3,705,0.14,0.46,0.32,0.55,222,1,0,8.9,26.2,2024-02-04T14:00:00Z,70,16,0,0,0,0,23,0,4722,1,1,1,34.0,7,65,349,284,55,True,0,23
Thomas Partey,MID,Arsenal,0.0,0,0,0,0,0.0,15,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2024-02-04T16:30:00Z,0,11,0,0,0,0,23,0,15355,0,1,3,0.0,0,-40,14,54,48,True,0,23
Jayden Luker,MID,Luton,0.0,0,0,0,0,0.0,729,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,15,0,0,0,0,23,0,351,0,4,4,0.0,0,-20,0,20,45,False,0,23
Jamal Lewis,DEF,Newcastle,0.0,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,12,0,0,0,0,23,0,594,0,4,4,0.0,0,-4,0,4,40,True,0,23
Leon Bailey,MID,Aston Villa,5.2,0,1,30,0,25.6,34,0.15,0.22,0.07,0.24,230,0,1,9.0,40.0,2024-02-03T17:30:00Z,59,17,0,0,0,0,23,0,369671,1,5,0,24.0,7,-11386,14832,26218,56,False,0,23
Jonny Evans,DEF,Man Utd,0.7,0,0,0,0,0.0,703,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,19,0,0,0,0,23,0,96746,0,0,3,0.0,0,-4577,1606,6183,40,True,0,23
Ethan Horvath,GK,Nott'm Forest,0.0,0,0,0,0,0.0,449,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,3,0,0,0,0,23,0,9669,0,1,1,0.0,0,-33,32,65,43,False,0,23
Luke Plange,FWD,Crystal Palace,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,5,0,0,0,0,23,0,1018,0,1,4,0.0,0,-5,0,5,45,False,0,23
Luke Shaw,DEF,Man Utd,3.0,0,0,22,1,13.6,398,0.01,0.01,0.00,1.62,228,0,0,2.9,13.6,2024-02-04T14:00:00Z,87,19,0,0,0,0,23,0,353170,1,0,3,2.0,6,11049,13611,2562,52,True,0,23
Oliver Scarles,DEF,West Ham,0.0,0,0,0,0,0.0,784,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,14,0,0,0,0,23,0,266,0,0,3,0.0,0,71,95,24,40,False,0,23
Mario Lemina,MID,Wolves,2.3,0,0,16,0,13.5,565,0.01,0.01,0.00,1.88,226,2,0,2.6,12.2,2024-02-04T14:00:00Z,90,7,0,0,0,0,23,0,15606,1,4,2,0.0,2,-938,667,1605,49,False,0,23
Andi Zeqiri,FWD,Brighton,0.0,0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,8,0,0,0,0,23,0,47217,0,1,4,0.0,0,-361,0,361,44,True,0,23
