assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,145,None,None,2,87107,0,0,-3,3,192.6,0,0,2,1.3,2.3,5,Cyrus,2.3,21,0,47.9,460,False,224.6,0,0,0,0,1070,,None,42,0,0,0,87107.jpg,1.6,0,0,Christie,0.2,False,22,a,9,54,63.0,22,4105,234,11269,104,0.5,5.2,Christie,3
0,2,47,None,None,0,40559,0,0,-2,2,0.0,0,0,1,-1.0,0.0,0,Fabricio,0.0,5,0,11.5,474,False,115.2,0,0,0,0,180,,None,43,0,0,0,40559.jpg,4.0,0,15,Agosto Ramírez,0.3,False,31,a,9,54,0.0,8,16089,15,19832,92,0.0,1.9,Fabri,0
0,0,201,100,100,2,66842,0,0,-3,3,258.0,0,0,3,0.4,1.4,0,André,1.4,34,5,89.3,478,False,288.8,0,0,0,0,1305,,2018-12-02T12:01:15Z,57,0,0,0,66842.jpg,3.4,0,0,Schürrle,3.3,False,14,a,9,54,353.0,58,412584,155,584522,2511,0.2,10.2,Schürrle,2
3,9,265,None,None,2,128389,0,0,2,-2,266.5,2,0,4,2.0,3.0,7,Aleksandar,3.0,42,8,163.4,480,False,428.8,0,0,0,0,1750,,None,67,0,0,0,128389.jpg,4.3,0,0,Mitrovic,17.8,False,9,a,9,54,936.0,85,2374638,3775,1809750,10632,0.4,12.7,Mitrovic,4
0,2,155,75,100,1,149266,0,0,-2,2,22.4,0,0,2,0.8,2.1,1,Alfie,2.1,22,0,28.6,487,False,234.6,0,0,0,0,1035,Knee injury - 75% chance of playing,2018-12-29T20:31:18Z,48,0,0,0,149266.jpg,1.4,0,0,Mawson,0.1,False,26,d,9,54,29.0,18,3814,15,12358,83,0.4,3.8,Mawson,2
0,3,207,None,None,2,94248,0,0,-1,1,20.3,0,0,1,3.0,4.0,9,Sergio,4.0,18,0,32.7,509,False,307.6,0,0,0,0,990,,None,44,0,0,0,94248.jpg,3.3,0,43,Rico,0.4,False,25,a,9,54,0.0,36,17523,765,13086,378,0.9,8.2,Rico,0
0,1,142,100,100,2,101105,0,0,-2,2,123.4,0,0,2,1.4,2.4,7,Joe,2.4,16,0,32.0,510,False,142.4,0,0,0,0,778,,2018-11-24T15:01:16Z,48,0,0,0,101105.jpg,2.2,0,0,Bryan,0.1,False,23,a,9,54,54.0,22,2662,66,8889,24,0.5,4.6,Bryan,0
0,0,64,100,100,0,201084,0,0,0,0,85.9,0,0,2,-1.0,0.0,0,Timothy,0.0,12,0,17.6,511,False,65.4,0,0,0,0,502,,2018-12-06T00:01:16Z,45,1,0,0,201084.jpg,0.6,0,0,Fosu-Mensah,0.4,False,21,a,9,54,26.0,4,8703,8,35888,42,0.0,0.9,Fosu-Mensah,2
0,0,91,0,0,0,203325,0,0,-1,1,54.8,0,0,3,0.0,0.0,0,André-Frank,-0.1,17,0,22.2,512,False,121.8,0,0,0,0,636,Knock - Expected back 01 Jan,2018-12-20T19:01:16Z,44,0,0,0,203325.jpg,1.4,1,0,Zambo Anguissa,0.1,False,29,i,9,54,45.0,15,10907,17,14728,50,0.0,3.4,Zambo Anguissa,0
4,3,114,None,None,1,108093,0,0,-1,1,242.9,1,0,4,-0.4,0.6,2,Luciano,0.6,16,0,53.0,513,False,142.2,0,0,0,0,716,,None,54,0,0,0,108093.jpg,2.6,0,0,Vietto,0.5,False,19,a,9,54,148.0,34,76097,90,86193,169,0.1,6.3,Vietto,1
0,0,3,None,None,0,109999,0,0,-2,2,0.3,0,0,3,-0.9,0.1,0,Ibrahima,0.1,1,0,0.1,521,False,0.4,0,0,0,0,17,,None,43,0,0,0,109999.jpg,1.0,0,0,Cissé,0.1,False,44,a,9,54,0.0,1,5229,78,5474,57,0.0,0.2,Cissé,0
0,0,0,None,None,0,208998,0,0,0,0,0.0,0,0,2,-1.0,0.0,0,Zeze Steven,0.0,0,0,0.0,541,False,0.0,0,0,0,0,0,,None,40,0,0,0,208998.jpg,0.0,0,0,Sessegnon,0.1,False,43,a,9,54,0.0,0,6447,47,3180,42,0.0,0.0,Steven Sessegnon,0
0,0,39,100,100,0,38038,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Ben,0.0,9,0,7.8,190,False,78.4,0,0,0,0,192,,2018-09-14T13:01:14Z,40,0,0,0,38038.jpg,1.3,0,11,Hamer,8.3,False,12,a,10,38,0.0,4,478829,467,206539,4603,0.0,1.0,Hamer,0
0,5,307,100,100,3,57513,0,0,-1,1,20.3,1,0,1,3.4,3.4,11,Jonas,3.4,26,0,45.1,191,False,431.0,0,0,0,0,1607,,2018-11-11T12:31:15Z,44,0,0,1,57513.jpg,3.4,0,48,Lössl,1.7,False,1,a,10,38,0.0,61,68384,1664,76350,609,0.8,13.9,Lössl,0
1,7,285,100,100,3,85368,0,0,-1,1,29.5,1,0,2,1.4,1.4,2,Christopher,1.4,35,1,46.2,192,False,332.0,0,0,0,0,1780,,2018-10-06T14:01:16Z,44,0,0,0,85368.jpg,2.8,0,0,Schindler,3.2,False,26,a,10,38,99.0,55,168216,508,150030,1247,0.3,12.5,Schindler,2
2,6,200,100,100,1,54284,0,0,-1,1,256.2,0,0,2,0.6,0.6,2,Chris,0.6,27,0,54.5,193,False,203.6,0,0,0,0,1236,,2018-12-08T14:01:16Z,44,0,0,0,54284.jpg,2.1,0,0,Löwe,0.1,False,15,a,10,38,86.0,34,8672,17,11973,32,0.1,7.7,Löwe,1
0,0,39,0,0,1,104545,0,0,-1,1,16.4,0,0,2,0.0,0.0,0,Tommy,0.1,7,0,6.2,194,False,32.6,0,0,0,0,266,Hamstring injury - Expected back 12 Jan,2018-12-08T17:31:17Z,44,0,0,0,104545.jpg,1.3,0,0,Smith,0.1,False,2,i,10,38,12.0,5,914,0,4306,12,0.0,1.1,Smith,2
1,4,304,100,100,2,48760,0,0,-1,1,79.5,0,0,2,3.7,3.7,2,Mathias,3.7,29,3,66.4,195,False,434.6,0,0,0,0,1607,,2018-11-10T19:01:15Z,44,0,0,0,48760.jpg,3.1,0,0,Jorgensen,3.3,False,25,a,10,38,147.0,55,53743,1995,345380,902,0.8,12.5,Zanka,6
0,0,0,0,0,0,79733,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Scott,0.0,0,0,0.0,196,False,0.0,0,0,0,0,0,Transferred to Derby County,2018-08-09T06:50:04Z,40,0,0,0,79733.jpg,0.0,0,0,Malone,1.3,False,3,u,10,38,0.0,0,685,1,170549,148,0.0,0.0,Malone,0
0,0,233,None,None,3,172246,0,0,-1,1,269.8,0,0,2,1.3,1.3,2,Florent,1.3,27,0,53.4,197,False,188.0,0,0,0,0,1408,,None,44,0,0,0,172246.jpg,2.1,0,0,Hadergjonaj,0.1,False,33,a,10,38,78.0,37,3691,18,5195,19,0.3,8.4,Hadergjonaj,1
0,0,211,100,100,3,109434,0,0,-2,2,69.5,1,0,2,2.1,2.1,2,Terence,2.1,28,1,42.7,198,False,264.6,0,0,0,0,1401,,2018-12-15T14:01:16Z,43,1,0,0,109434.jpg,2.2,0,0,Kongolo,0.3,False,5,a,10,38,92.0,37,17774,162,16319,143,0.5,8.6,Kongolo,2
0,3,243,0,0,3,74471,0,0,-4,4,457.6,1,0,3,0.0,0.0,0,Aaron,0.7,20,2,97.9,199,False,303.6,0,0,0,0,1322,Knee injury - Expected back 02 Feb,2018-12-10T14:01:17Z,51,0,0,0,74471.jpg,2.9,0,0,Mooy,1.2,False,10,i,10,38,216.0,44,69834,2,204904,396,0.1,8.6,Mooy,2
0,0,13,75,75,1,51344,0,0,-4,4,57.6,0,0,3,0.0,0.0,0,Rajiv,0.0,6,0,12.6,200,False,27.8,0,0,0,0,405,Back injury - 75% chance of playing,2018-12-20T16:31:16Z,46,0,0,0,51344.jpg,2.0,0,0,van La Parra,0.0,False,17,d,10,38,41.0,10,1053,3,3603,12,0.0,2.2,van La Parra,0
1,3,189,100,100,3,79619,0,0,-1,1,143.9,0,0,3,1.0,1.0,1,Jonathan,1.0,17,0,38.4,201,False,216.2,0,0,0,0,1165,,2018-12-15T14:01:16Z,44,0,0,0,79619.jpg,2.1,1,0,Hogg,0.4,False,6,a,10,38,24.0,30,32441,45,28669,162,0.2,6.8,Hogg,3
0,4,260,100,100,3,168991,0,0,0,0,289.7,0,0,3,2.4,2.4,2,Philip,2.4,33,2,95.4,202,False,404.4,0,0,0,0,1660,,2018-12-04T22:31:16Z,45,0,0,0,168991.jpg,2.6,0,0,Billing,2.0,False,8,a,10,38,259.0,50,283148,1487,189753,1247,0.5,11.1,Billing,5
0,0,0,0,0,0,86176,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Tom,0.0,0,0,0.0,203,False,0.0,0,0,0,0,0,Transferred to Stoke,2018-07-24T14:34:21Z,50,0,0,0,86176.jpg,0.0,0,0,Ince,0.0,False,11,u,10,38,0.0,0,46,0,687,0,0.0,0.0,Ince,0
0,0,6,0,0,1,80755,0,0,0,0,1.1,0,0,3,0.0,0.0,0,Danny,0.4,0,0,0.6,204,False,5.0,0,0,0,0,83,Knee injury - Expected back 23 Feb,2018-12-14T13:31:15Z,45,0,0,0,80755.jpg,1.3,0,0,Williams,0.0,False,19,i,10,38,1.0,4,1033,2,1302,5,0.1,0.9,Williams,1
0,0,6,0,0,0,246878,0,0,-2,2,0.5,0,0,3,0.0,0.0,0,Abdelhamid,0.1,3,0,0.7,205,False,4.2,0,0,0,0,48,Shoulder injury - Expected back 02 Feb,2018-12-04T22:01:16Z,43,0,0,0,246878.jpg,1.0,0,0,Sabiri,0.1,False,29,i,10,38,2.0,2,3776,7,5375,17,0.0,0.5,Sabiri,0
0,0,120,None,None,4,106450,0,0,-2,2,217.9,0,0,3,1.9,1.9,3,Alex,1.9,25,1,74.4,206,False,150.8,0,0,0,0,1281,,None,48,0,0,0,106450.jpg,2.3,0,0,Pritchard,0.1,False,21,a,10,38,376.0,39,11271,28,9587,70,0.4,8.1,Pritchard,1
0,0,13,100,100,0,205102,0,0,-3,3,48.2,0,0,3,0.3,0.3,0,Ramadan,0.3,2,0,6.9,207,False,15.4,0,0,0,0,75,,2018-09-21T12:31:12Z,47,0,0,0,205102.jpg,1.0,0,0,Sobhi,0.1,False,14,a,10,38,6.0,4,2254,6,16443,38,0.1,0.9,Sobhi,0
0,0,32,100,100,0,204380,0,0,-2,2,83.9,0,0,3,0.6,0.6,0,Juninho,0.6,5,0,13.6,208,False,44.0,0,0,0,0,205,,2018-09-14T15:31:13Z,43,0,0,0,204380.jpg,1.2,0,0,Bacuna,0.1,False,7,a,10,38,9.0,6,11017,17,12062,54,0.1,1.4,Bacuna,1
0,0,3,100,100,0,84112,0,0,-2,2,13.7,0,0,4,0.3,0.3,0,Collin,0.3,2,0,1.6,209,False,2.2,0,0,0,0,37,,2018-09-14T15:31:13Z,43,0,0,0,84112.jpg,1.0,0,0,Quaner,4.0,False,23,a,10,38,0.0,2,198375,4634,290801,2307,0.1,0.5,Quaner,0
1,0,22,100,100,0,147303,0,0,-4,4,109.0,0,0,4,1.4,1.4,1,Laurent,1.4,21,0,47.9,210,False,39.4,0,0,0,0,946,,2018-12-01T15:01:16Z,51,0,0,0,147303.jpg,1.6,0,0,Depoitre,0.5,False,20,a,10,38,339.0,28,24282,207,66204,239,0.3,5.5,Depoitre,1
4,0,72,100,100,3,169141,0,0,-2,2,173.7,0,0,4,1.3,1.3,2,Steve,1.3,18,0,75.0,211,False,135.2,0,0,0,0,950,,2018-12-01T17:31:14Z,58,0,0,0,169141.jpg,2.1,1,0,Mounie,0.2,False,24,a,10,38,455.0,34,19842,105,27067,89,0.2,5.9,Mounie,0
0,0,3,100,100,0,87428,0,0,-2,2,28.7,0,0,4,0.3,0.3,1,Elias,0.3,5,0,6.9,212,False,15.4,0,0,0,0,259,,2018-07-05T14:31:07Z,48,0,0,0,87428.jpg,1.0,0,0,Kachunga,0.1,False,9,a,10,38,28.0,6,3888,34,6507,33,0.1,1.3,Kachunga,1
1,2,158,100,100,1,118884,0,0,-1,1,159.3,1,0,2,1.1,1.1,2,Erik,1.1,21,0,41.2,461,False,158.6,0,0,0,0,1054,,2018-11-05T20:31:14Z,44,0,0,0,118884.jpg,1.9,0,0,Durm,0.1,False,37,a,10,38,94.0,28,4300,14,11115,30,0.2,6.4,Durm,0
0,0,17,100,100,1,233497,0,0,-5,5,23.7,0,0,3,0.0,0.0,0,Adama,0.0,6,0,5.0,471,False,18.2,0,0,0,0,230,,2018-09-15T13:01:14Z,45,0,0,0,233497.jpg,1.3,0,0,Diakhaby,0.0,False,11,a,10,38,10.0,9,765,0,2795,7,0.0,2.0,Diakhaby,0
0,0,50,100,100,0,204454,0,0,-1,1,26.3,0,0,3,0.9,0.9,0,Isaac,0.9,7,0,17.1,514,False,32.0,0,0,0,0,363,,2018-10-20T15:31:16Z,59,0,0,0,204454.jpg,1.2,0,0,Mbenza,0.0,False,18,a,10,38,116.0,15,623,4,1277,14,0.2,2.5,Mbenza,1
0,0,26,None,None,0,192301,0,0,-1,1,0.3,0,0,2,0.0,0.0,0,Jon Gorenc,0.0,6,1,8.4,522,False,49.6,0,0,0,0,91,,None,39,0,0,0,192301.jpg,3.0,0,0,Stankovic,3.5,False,27,a,10,38,34.0,6,363390,236,208685,1308,0.0,1.5,Stankovic,0
0,0,0,None,None,0,241791,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Ryan,0.0,0,0,0.0,533,False,0.0,0,0,0,0,0,,None,40,0,0,0,241791.jpg,0.0,0,0,Schofield,0.2,False,31,a,10,38,0.0,0,9877,41,3858,55,0.0,0.0,Schofield,0
0,6,338,None,None,6,17745,0,0,0,0,0.0,1,0,1,4.1,4.6,2,Kasper,4.1,23,0,38.8,213,False,385.2,0,0,0,0,1800,,None,50,0,0,0,17745.jpg,3.5,0,47,Schmeichel,5.1,False,1,a,11,13,4.0,71,151151,1069,177605,1722,0.8,14.2,Schmeichel,1
0,0,0,None,None,0,11974,0,0,-1,1,0.0,0,0,1,0.0,0.5,0,Eldin,0.0,0,0,0.0,214,False,0.0,0,0,0,0,0,,None,44,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,17,a,11,13,0.0,0,616,3,3258,12,0.0,0.0,Jakupovic,0
0,2,222,75,100,5,15033,0,0,0,0,35.5,0,0,2,2.0,3.2,0,Wes,2.7,17,0,40.3,215,False,254.0,0,0,0,0,1300,Illness - 75% chance of playing,2018-12-29T15:31:17Z,45,0,0,0,15033.jpg,2.6,2,0,Morgan,1.1,False,5,d,11,13,113.0,39,51666,90,75219,1238,0.6,8.7,Morgan,1
0,0,16,None,None,0,37402,0,0,-3,3,32.1,0,0,2,0.3,0.8,0,Christian,0.3,1,0,5.2,216,False,20.2,0,0,0,0,90,,None,42,0,0,0,37402.jpg,2.0,0,0,Fuchs,0.4,False,28,a,11,13,0.0,2,4731,36,33352,55,0.1,0.5,Fuchs,0
0,0,19,100,100,0,40725,0,0,-3,3,1.0,0,0,2,0.4,0.9,0,Danny,0.4,1,0,3.1,217,False,30.4,0,0,0,0,103,,2018-07-23T19:01:08Z,42,0,0,0,40725.jpg,1.3,0,0,Simpson,0.2,False,2,a,11,13,0.0,4,3260,27,15395,27,0.1,1.0,Simpson,0
0,0,0,None,None,0,41321,0,0,-1,1,0.0,0,0,2,0.0,0.5,0,Yohan,0.0,0,0,0.0,218,False,0.0,0,0,0,0,0,,None,39,0,0,0,41321.jpg,0.0,0,0,Benalouane,0.9,False,29,a,11,13,0.0,0,26628,85,41435,178,0.0,0.0,Benalouane,0
2,5,288,100,100,6,172850,0,0,1,-1,314.8,1,0,2,2.7,3.2,2,Benjamin,2.7,22,0,77.7,219,False,316.2,0,0,0,0,1710,,2018-12-22T14:01:16Z,51,0,0,0,172850.jpg,3.4,0,0,Chilwell,2.6,False,3,a,11,13,143.0,65,275098,741,162127,1540,0.5,12.7,Chilwell,1
1,6,290,100,100,3,95658,0,0,-1,1,51.0,2,0,2,1.6,2.1,2,Harry,1.6,19,2,68.2,220,False,386.4,0,0,0,0,1286,,2018-11-03T17:31:13Z,54,0,0,0,95658.jpg,3.5,0,0,Maguire,9.2,False,15,a,11,13,245.0,52,351510,671,746791,1366,0.3,9.6,Maguire,4
3,11,323,None,None,6,111931,0,0,2,-2,183.7,2,0,2,4.1,4.6,2,Ricardo Domingos,4.1,20,2,83.8,221,False,444.2,0,0,0,0,1503,,None,52,0,0,0,111931.jpg,4.7,0,0,Barbosa Pereira,8.6,False,14,a,11,13,210.0,80,725485,8376,365324,4814,0.8,15.4,Pereira,3
0,0,145,75,100,4,37642,0,0,-2,2,13.0,0,0,2,0.8,1.5,0,Jonny,1.0,7,0,20.9,222,False,122.4,0,0,0,0,691,Illness - 75% chance of playing,2018-12-29T15:31:17Z,48,0,0,0,37642.jpg,3.3,0,0,Evans,0.3,False,6,d,11,13,73.0,30,13768,10,20997,240,0.2,6.3,Evans,1
2,3,209,100,100,3,51938,0,0,-4,4,301.2,0,0,3,3.3,3.8,1,Marc,3.3,12,2,78.7,224,False,291.0,0,0,0,0,1120,,2018-07-23T19:01:08Z,51,0,0,0,51938.jpg,2.5,0,0,Albrighton,0.7,False,11,a,11,13,195.0,47,33661,315,54121,617,0.6,9.2,Albrighton,3
1,2,118,100,100,5,172632,0,0,-1,1,138.4,0,0,3,1.7,2.2,3,Demarai,1.7,12,2,56.3,225,False,171.8,0,0,0,0,1052,,2018-10-27T15:31:14Z,54,0,0,0,172632.jpg,2.7,0,0,Gray,0.9,False,7,a,11,13,255.0,46,171084,64,195979,195,0.3,8.5,Gray,2
0,0,103,0,0,1,155569,0,0,-2,2,46.7,0,0,3,0.0,0.0,0,Daniel,0.0,9,0,20.8,226,False,139.0,0,0,0,0,639,Leg injury - Expected back 02 Mar,2018-10-27T19:01:14Z,43,0,0,0,155569.jpg,1.7,0,0,Amartey,0.2,False,18,i,11,13,21.0,15,10863,13,18765,39,0.0,3.5,Amartey,2
0,3,274,100,100,6,203341,0,0,-1,1,200.7,0,0,3,2.1,2.6,2,Wilfred,2.1,22,1,77.7,227,False,368.2,0,0,0,0,1768,,2018-12-22T14:01:16Z,49,0,0,0,203341.jpg,2.5,0,0,Ndidi,0.8,False,25,a,11,13,208.0,49,60270,97,65012,243,0.4,10.0,Ndidi,4
0,0,31,100,100,0,54513,0,0,-3,3,27.8,0,0,3,0.4,0.9,0,Vicente,0.4,4,0,8.0,228,False,26.8,0,0,0,0,224,,2018-11-24T17:31:15Z,47,0,0,0,54513.jpg,1.1,0,0,Iborra,0.0,False,21,a,11,13,25.0,9,1142,5,3539,8,0.1,1.9,Iborra,0
0,0,0,0,0,0,61604,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,229,False,0.0,0,0,0,0,0,Lack of match fitness - Unknown return date,2018-07-05T14:31:07Z,44,0,0,0,61604.jpg,0.0,0,0,James,0.0,False,22,i,11,13,0.0,0,906,4,1578,4,0.0,0.0,James,0
0,0,12,None,None,1,197469,0,0,-2,2,12.2,0,0,3,0.7,1.2,0,Hamza,0.7,1,0,6.5,230,False,19.2,0,0,0,0,152,,None,43,0,0,0,197469.jpg,2.5,0,0,Choudhury,0.1,False,38,a,11,13,33.0,5,5375,58,5783,57,0.2,1.2,Choudhury,0
0,0,16,None,None,0,46483,0,0,-3,3,6.3,0,0,3,0.0,0.5,0,Adrien Sebastian,0.0,1,0,2.1,231,False,14.2,0,0,0,0,87,,None,47,0,0,0,46483.jpg,1.5,0,0,Perruchet Silva,0.2,False,23,a,11,13,0.0,3,3656,22,10975,28,0.0,0.6,Silva,0
0,0,4,None,None,0,210207,0,0,-4,4,15.8,0,0,3,0.1,0.6,0,Fousseni,0.1,1,0,2.3,232,False,7.4,0,0,0,0,54,,None,46,0,0,0,210207.jpg,1.0,0,0,Diabaté,0.0,False,27,a,11,13,0.0,1,1072,2,3090,9,0.0,0.2,Diabaté,0
3,7,340,100,100,5,172780,0,0,3,-3,672.3,0,0,3,4.1,4.6,0,James,4.1,22,5,147.0,233,False,436.4,0,0,0,0,1474,,2018-12-15T17:31:16Z,68,0,1,0,172780.jpg,4.0,1,0,Maddison,5.3,False,10,a,11,13,364.0,76,1449774,1148,1241329,3922,0.6,11.2,Maddison,1
2,13,203,100,100,7,101668,0,0,-1,1,146.9,1,0,4,3.6,4.1,2,Jamie,3.6,13,6,96.9,234,False,302.8,0,0,0,0,1175,,2018-12-22T14:01:16Z,89,0,0,0,101668.jpg,4.3,1,0,Vardy,4.7,False,9,a,11,13,520.0,68,584766,1708,697380,5819,0.4,7.6,Vardy,1
1,0,40,100,100,0,78412,0,0,-3,3,22.1,0,0,4,1.1,1.6,1,Shinji,1.1,2,0,12.8,235,False,39.0,0,0,0,0,168,,2018-08-25T13:01:12Z,52,0,0,0,78412.jpg,1.3,0,0,Okazaki,0.6,False,20,a,11,13,69.0,17,14988,98,71548,141,0.2,3.3,Okazaki,0
5,3,134,None,None,1,173515,-1,1,-2,2,190.5,1,0,4,1.0,1.5,1,Kelechi,1.0,11,1,51.0,236,False,127.6,0,0,0,0,832,,None,58,0,0,0,173515.jpg,2.6,0,0,Iheanacho,1.0,False,8,a,11,13,196.0,47,158027,103,176017,437,0.2,8.0,Iheanacho,1
0,0,0,None,None,0,95463,0,0,-2,2,0.0,0,0,1,0.0,0.5,0,Danny,0.0,0,0,0.0,457,False,0.0,0,0,0,0,0,,None,43,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,12,a,11,13,0.0,0,815,5,5179,21,0.0,0.0,Ward,0
0,2,77,100,100,1,115858,0,0,-4,4,229.6,0,0,3,0.4,0.9,1,Rachid,0.4,10,1,51.1,492,False,105.6,0,0,0,0,511,,2018-11-22T17:01:18Z,51,0,0,0,115858.jpg,1.8,0,0,Ghezzal,0.1,False,31,a,11,13,177.0,21,29427,6,37685,19,0.1,4.1,Ghezzal,2
0,0,0,0,0,0,213405,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Filip,0.0,0,0,0.0,501,False,0.0,0,0,0,0,0,Season-long loan to Celtic,2018-09-02T07:32:21Z,50,0,0,0,213405.jpg,0.0,0,0,Benkovic,0.0,False,16,u,11,13,0.0,0,253,0,2899,0,0.0,0.0,Benkovic,0
0,0,37,100,100,0,218031,0,0,-1,1,2.2,0,0,2,0.7,1.2,2,Caglar,0.7,3,0,8.3,515,False,58.2,0,0,0,0,281,,2018-08-17T10:31:12Z,49,0,0,0,218031.jpg,1.4,0,0,Söyüncü,0.0,False,4,a,11,13,22.0,7,765,13,3646,13,0.1,1.4,Söyüncü,1
1,0,217,None,None,6,86881,0,0,0,0,82.4,0,0,3,2.0,2.5,2,Nampalys,2.0,20,0,29.1,527,False,186.0,0,0,0,0,1588,,None,45,0,0,0,86881.jpg,2.3,0,0,Mendy,1.2,False,24,a,11,13,20.0,42,130983,491,87343,622,0.4,9.3,Mendy,3
0,0,0,None,None,0,201667,0,0,0,0,0.0,0,0,2,0.0,0.5,0,Josh,0.0,0,0,0.0,558,False,0.0,0,0,0,0,0,,None,40,0,0,0,201667.jpg,0.0,0,0,Knight,0.0,False,34,a,11,13,0.0,0,676,19,260,10,0.0,0.0,Knight,0
0,0,0,100,100,0,66797,0,0,-2,2,0.0,0,0,1,0.0,0.5,0,Simon,0.0,0,0,0.0,237,False,0.0,0,0,0,0,0,,2018-09-14T13:01:14Z,48,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.1,False,22,a,12,14,0.0,0,1302,5,5416,11,0.0,0.0,Mignolet,0
0,0,0,0,0,0,104542,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Loris,0.0,0,0,0.0,238,False,0.0,0,0,0,0,0,Two year loan to Besiktas,2018-08-27T06:55:46Z,49,0,0,0,104542.jpg,0.0,0,0,Karius,0.1,False,1,u,12,14,0.0,0,548,0,8140,10,0.0,0.0,Karius,0
1,9,200,100,100,5,38454,0,0,-1,1,26.7,2,0,2,4.0,4.5,5,Dejan,4.0,3,1,28.3,239,False,188.4,0,0,0,0,720,,2018-12-07T14:01:16Z,49,0,0,0,38454.jpg,6.8,0,0,Lovren,3.1,False,6,a,12,14,68.0,54,168925,4187,348473,1504,0.8,11.0,Lovren,0
0,0,24,75,75,0,100059,0,0,-3,3,42.0,0,0,2,0.2,0.6,0,Alberto,0.3,2,0,6.7,240,False,20.0,0,0,0,0,154,Back injury - 75% chance of playing,2018-12-26T18:31:15Z,42,0,0,0,100059.jpg,2.0,0,0,Moreno,0.3,False,18,d,12,14,5.0,4,5571,3,20450,63,0.1,1.0,Moreno,0
0,0,23,100,100,0,57328,0,0,-5,5,4.8,0,0,2,0.7,1.2,1,Nathaniel,0.7,1,0,5.1,241,False,15.8,0,0,0,0,108,,2018-12-07T14:01:16Z,45,0,0,0,57328.jpg,1.3,0,0,Clyne,0.3,False,2,a,12,14,30.0,5,18818,26,34123,230,0.2,1.1,Clyne,0
0,2,259,0,0,7,171287,0,0,-1,1,91.8,0,0,2,0.0,0.0,0,Joseph,0.9,4,0,34.5,242,False,208.6,0,0,0,0,1047,Leg injury - Expected back 19 Jan,2018-12-05T23:01:16Z,49,0,0,0,171287.jpg,4.0,0,0,Gomez,1.3,False,12,i,12,14,44.0,52,340106,31,320520,521,0.2,10.6,Gomez,2
0,3,100,0,0,2,60914,0,0,-1,1,7.1,1,0,2,0.0,0.0,0,Joel,1.1,2,1,12.0,243,False,89.6,0,0,0,0,275,Shoulder injury - Expected back 30 Jan,2018-12-11T23:31:18Z,49,0,0,0,60914.jpg,3.5,0,0,Matip,0.2,False,32,i,12,14,23.0,28,17065,1,17801,61,0.2,5.7,Matip,0
0,0,0,0,0,0,33871,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Ragnar,0.0,0,0,0.0,244,False,0.0,0,0,0,0,0,Transferred to Cagliari,2018-08-08T07:01:10Z,44,0,0,0,33871.jpg,0.0,0,0,Klavan,0.0,False,17,u,12,14,0.0,0,198,1,5529,6,0.0,0.0,Klavan,0
3,8,339,100,100,9,169187,0,0,1,-1,323.5,4,0,2,3.0,3.5,2,Trent,3.0,6,1,79.1,245,False,313.6,0,0,0,0,1322,,2018-12-26T14:01:16Z,51,0,0,0,169187.jpg,5.7,0,0,Alexander-Arnold,19.2,False,66,a,12,14,155.0,86,1707427,14442,1517831,5299,0.6,16.9,Alexander-Arnold,3
2,11,479,100,100,11,97032,0,0,4,-4,54.0,2,0,2,6.9,7.4,2,Virgil,6.9,8,1,81.3,246,True,479.2,0,0,0,0,1764,,2018-10-20T15:31:16Z,64,0,0,0,97032.jpg,5.3,0,0,van Dijk,26.3,False,4,a,12,14,279.0,105,992367,7951,607415,7148,1.1,16.4,van Dijk,1
4,15,458,100,100,12,122798,0,0,6,-6,355.5,2,0,2,4.6,5.1,1,Andrew,4.6,6,0,83.6,247,True,331.4,0,0,0,0,1603,,2018-12-03T18:01:15Z,66,0,0,0,122798.jpg,6.1,0,0,Robertson,34.8,False,26,a,12,14,148.0,110,1860515,4465,812692,12976,0.7,16.7,Robertson,1
