first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
George,Earthy,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Emerson,Palmieri dos Santos,2,1,76,2108,41,310.9,420.4,173.0,4,219,90.4,5,0,5,0.6,44,DEF
Łukasz,Fabiański,0,0,39,1160,21,0.3,387.8,0.0,2,143,38.7,2,0,2,10.0,39,GK
Wes,Foderingham,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,42,GK
Danny,Ings,1,3,32,270,4,76.5,97.0,159.0,4,110,33.4,0,0,0,1.2,48,FWD
Max,Kilman,0,1,82,3348,62,203.3,832.6,149.0,5,395,118.8,6,0,5,1.3,43,DEF
Mohammed,Kudus,5,4,106,2589,46,552.5,471.6,752.0,5,373,177.5,7,1,2,2.6,62,MID
Luis Guilherme,Lira dos Santos,0,0,12,139,5,49.1,27.6,32.0,0,47,10.8,0,0,0,0.0,46,MID
Lucas,Tolentino Coelho de Lima,4,1,80,2374,50,627.7,433.2,267.0,5,375,132.6,4,0,10,0.9,57,MID
Konstantinos,Mavropanos,0,0,45,2035,39,74.9,497.0,160.0,4,234,73.2,2,1,4,0.1,43,DEF
Nayef,Aguerd,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
Tomáš,Souček,9,2,126,2563,44,231.8,672.6,643.0,15,442,154.0,7,0,8,1.5,48,MID
James,Ward-Prowse,1,2,51,1433,18,378.3,282.4,138.0,2,293,80.0,5,1,2,0.5,61,MID
Kurt,Zouma,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,DEF
Andy,Irving,0,0,9,161,4,26.5,37.6,17.0,0,38,8.1,0,0,2,0.0,47,MID
Crysencio,Summerville,1,1,33,776,20,246.1,156.4,186.0,2,129,58.7,2,0,2,0.3,55,MID
Guido,Rodríguez,0,1,36,1147,19,79.7,205.4,29.0,0,193,31.5,4,0,6,0.1,48,MID
Niclas,Füllkrug,3,2,42,783,18,173.3,187.2,221.0,3,152,56.8,2,0,2,0.9,67,FWD
Jean-Clair,Todibo,0,0,54,1824,33,37.1,373.0,35.0,1,233,44.5,5,0,3,0.3,42,DEF
Kaelan,Casey,0,0,1,1,0,0.0,2.0,0.0,0,3,0.2,0,0,0,0.2,40,DEF
Carlos,Soler,1,1,47,1394,25,295.8,189.0,186.0,2,216,67.2,2,0,6,0.0,50,MID
Ollie,Scarles,0,0,29,659,9,54.3,106.4,24.0,2,98,18.6,2,0,1,0.1,40,DEF
Ezra,Mayers,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Lewis,Orford,0,0,2,47,1,27.6,6.4,6.0,0,13,4.0,0,0,0,0.0,45,MID
Graham,Potter,0,0,84,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,2.6,5,AM
Sam,Johnstone,0,0,12,630,17,10.0,193.8,0.0,0,42,20.4,0,0,0,0.2,41,GK
Rayan,Aït-Nouri,4,7,125,3112,67,694.3,778.4,435.0,13,447,191.0,7,1,5,15.0,51,DEF
Boubacar,Traoré,0,0,1,1,0,0.0,4.0,0.0,0,3,0.4,0,0,0,0.0,48,MID
Jean-Ricner,Bellegarde,2,7,90,1666,31,422.8,355.6,200.0,5,332,97.2,6,0,3,0.2,49,MID
Daniel,Bentley,0,0,9,180,4,0.0,60.0,0.0,1,29,6.0,1,0,0,1.7,39,GK
Francisco Jorge,Tomás Oliveira,0,0,1,6,0,14.3,3.0,2.0,0,4,1.9,0,0,0,0.1,45,MID
Tawanda,Chirewa,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Leon,Chiwome,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.1,44,FWD
Luke,Cundle,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,MID
Matheus,Santos Carneiro Da Cunha,15,7,178,2596,54,847.8,936.2,940.0,41,838,272.2,7,0,4,13.6,70,FWD
Craig,Dawson,0,1,17,969,25,31.3,204.2,55.0,1,57,29.1,1,0,2,0.1,42,DEF
Matt,Doherty,2,1,75,2105,38,179.9,502.2,135.0,4,307,81.8,6,0,6,0.3,43,DEF
Tommy,Doyle,0,1,28,474,10,101.7,114.6,34.0,0,128,25.3,0,0,1,0.0,47,MID
Fábio,Silva,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,50,FWD
Nathan,Fraser,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,45,FWD
Enso,González,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Gonçalo Manuel,Ganchinho Guedes,2,4,62,979,25,213.9,215.8,217.0,2,187,64.0,3,0,1,0.1,53,MID
Hugo,Bueno López,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Hwang,Hee-chan,2,1,37,646,19,72.7,111.6,84.0,0,130,26.7,0,0,0,0.2,61,MID
Joe,Hodge,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,45,MID
Ki-Jana,Hoever,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
João Victor,Gomes da Silva,3,1,87,2975,59,428.9,513.4,231.0,7,489,117.3,6,1,9,0.2,49,MID
José,Malheiro de Sá,0,0,93,2610,48,30.0,603.4,0.0,4,305,63.4,7,0,2,2.8,44,GK
Saša,Kalajdžić,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,FWD
Tom,King,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,1.2,39,GK
Mario,Lemina,1,3,47,1363,39,166.7,356.8,120.0,5,252,64.4,1,0,4,0.1,48,MID
Yerson,Mosquera,0,0,3,441,12,27.3,110.2,21.0,0,24,16.0,0,0,2,0.7,38,DEF
Nélson,Cabral Semedo,0,4,84,2889,49,404.9,504.6,149.0,0,302,106.0,8,0,8,0.6,45,DEF
Pedro,Cardoso de Lima,0,0,2,69,2,34.8,23.4,11.0,0,9,6.9,0,0,0,1.2,39,DEF
Daniel,Castelo Podence,0,0,2,46,2,1.1,3.0,1.0,0,9,0.4,0,0,0,0.0,55,MID
Rodrigo,Martins Gomes,2,0,42,794,20,180.2,186.6,113.0,0,183,47.6,1,0,0,0.1,51,MID
Santiago,Bueno,0,0,52,1678,34,15.8,345.4,80.0,2,174,44.2,5,0,2,0.1,43,DEF
Pablo,Sarabia,3,2,50,800,17,245.9,217.6,177.0,3,175,63.8,1,0,3,0.1,50,MID
Jørgen,Strand Larsen,14,4,145,2587,52,303.4,646.8,848.0,17,570,179.5,7,0,4,2.6,52,FWD
Toti António,Gomes,0,1,79,2613,45,144.2,617.2,102.0,8,370,86.5,8,0,7,0.3,43,DEF
Bastien,Meupiyou,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,DEF
André,Trindade da Costa Neto,0,0,61,2472,46,285.5,383.2,30.0,1,436,69.7,7,0,7,0.0,50,MID
Carlos Roberto,Forbs Borges,0,0,9,236,9,24.2,25.8,35.0,0,35,8.3,0,0,2,0.0,54,MID
Alfie,Pond,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.7,39,DEF
Tom,Edozie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Wes,Okoduwa,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Emmanuel,Agbadou,1,0,45,1410,22,57.3,395.2,67.0,1,223,52.0,4,0,3,0.4,40,DEF
Vítor Manuel,de Oliveira Lopes Pereira,0,0,111,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,2.3,8,AM
Nasser,Djiga,0,0,4,65,2,2.1,5.6,0.0,0,11,0.8,0,0,0,0.0,45,DEF
Marshall,Munetsi,2,2,50,1077,11,132.9,176.8,212.0,4,134,52.3,5,0,0,0.1,50,MID
Mateus,Mané,0,0,1,1,0,0.3,0.0,0.0,0,3,0.0,0,0,0,0.1,45,FWD
