name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Daniel Bentley,GK,Wolves,0.0,0,0,0,0,0.0,717,0.00,0.00,0.00,0.00,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,0,0,0,0,31,0,2080,0,0,2,0.0,0,28,127,99,40,True,0,31
Tom McGill,GK,Brighton,1.5,0,0,0,0,0.0,756,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,0,0,0,0,31,0,0,0,2,1,0.0,0,0,0,0,40,False,0,31
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,0,0.0,173,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,23977,0,2,0,0.0,0,-352,0,352,42,False,0,31
Kacper Kozłowski,MID,Brighton,0.0,0,0,0,0,0.0,126,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,0,0,0,0,31,0,2482,0,2,1,0.0,0,-2,0,2,45,False,0,31
Nikola Vlasic,MID,West Ham,0.0,0,0,0,0,0.0,466,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,1,0,0,0,0,31,0,1067,0,2,2,0.0,0,-1,0,1,50,True,0,31
Owen Goodman,GK,Crystal Palace,0.5,0,0,0,0,0.0,644,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,1943,0,2,0,0.0,0,66,124,58,40,False,0,31
Eldin Jakupovic,GK,Everton,0.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,0,0,0,0,31,0,1383,0,3,1,0.0,0,-11,0,11,40,True,0,31
Troy Parrott,FWD,Spurs,0.0,0,0,0,0,0.0,453,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,3,0,0,0,0,31,0,5761,0,3,2,0.0,0,-24,0,24,45,True,0,31
David Brooks,MID,Bournemouth,-0.3,0,0,0,0,0.0,60,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,0,0,0,0,31,0,1426,0,3,2,0.0,0,2,40,38,53,False,0,31
Yves Bissouma,MID,Spurs,0.0,0,0,0,0,0.0,444,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,3,0,0,0,0,31,0,25905,0,3,2,0.0,0,-119,8,127,47,True,0,31
Caoimhin Kelleher,GK,Liverpool,0.5,0,0,0,0,0.0,289,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,11,0,0,0,0,31,0,18697,0,6,1,0.0,0,126,289,163,40,False,0,31
Stefan Parkes,DEF,Fulham,0.0,0,0,0,0,0.0,636,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,0,0,0,0,31,0,4765,0,3,1,0.0,0,16,98,82,40,False,0,31
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,11,0,0,0,0,31,0,69160,0,6,1,0.0,0,1572,1960,388,38,False,0,31
Conor Gallagher,MID,Chelsea,2.8,0,2,29,0,3.6,148,0.04,0.10,0.06,2.28,302,2,1,7.4,57.6,2023-04-15T14:00:00Z,90,5,0,0,0,0,31,0,52304,1,2,1,13.0,8,-201,393,594,56,True,1,31
Lino Sousa,DEF,Arsenal,0.5,0,0,0,0,0.0,631,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,19,0,0,0,0,31,0,7775,0,2,2,0.0,0,-36,69,105,40,False,0,31
Kalidou Koulibaly,DEF,Chelsea,0.0,0,0,0,0,0.0,520,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,0,0,0,0,31,0,719245,0,2,1,0.0,0,-41556,4060,45616,55,True,0,31
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,677,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,0,0,0,0,31,0,221,0,2,1,0.0,0,9,21,12,45,False,0,31
Joël Veltman,DEF,Brighton,2.0,0,0,-2,0,1.0,109,0.00,0.00,0.00,0.09,302,1,0,0.1,0.0,2023-04-15T14:00:00Z,27,6,0,0,0,0,31,0,444563,1,2,1,0.0,0,-8864,5808,14672,46,False,1,31
Boubacar Kamara,MID,Aston Villa,0.0,0,0,0,0,0.0,53,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,9913,0,0,3,0.0,0,-72,11,83,48,True,0,31
Ethan Ampadu,DEF,Chelsea,0.0,0,0,0,0,0.0,151,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,0,0,0,0,31,0,4068,0,2,1,0.0,0,-4,0,4,44,True,0,31
Naouirou Ahamada,MID,Crystal Palace,0.5,0,0,0,0,0.0,725,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,606,0,2,0,0.0,0,51,89,38,45,False,0,31
Kaine Kesler Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,537,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,4911,0,0,3,0.0,0,-16,0,16,40,True,0,31
James Ward-Prowse,MID,Southampton,1.5,0,0,12,0,4.9,407,0.05,0.05,0.00,0.81,307,2,0,1.9,12.2,2023-04-15T14:00:00Z,90,7,0,0,0,0,31,0,667678,1,2,0,2.0,2,16559,35940,19381,63,True,0,31
Morgan Sanson,MID,Aston Villa,0.0,0,0,0,0,0.0,36,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,22142,0,0,3,0.0,0,-118,0,118,43,True,0,31
Crysencio Summerville,MID,Leeds,0.3,0,0,6,0,20.6,240,0.06,0.06,0.00,0.76,304,2,0,3.4,7.2,2023-04-17T19:00:00Z,24,12,0,0,0,0,31,0,70475,0,6,1,6.0,1,81,4093,4012,42,True,0,31
Harry Maguire,DEF,Man Utd,2.8,0,0,28,1,0.8,330,0.00,0.00,0.00,0.68,306,0,0,2.2,21.2,2023-04-16T15:30:00Z,90,16,0,0,0,0,31,0,47404,1,2,0,0.0,5,5062,5644,582,47,False,1,31
Lewis Miley,MID,Newcastle,0.5,0,0,0,0,0.0,741,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,2,0,0,0,0,31,0,292,0,0,3,0.0,0,25,67,42,45,False,0,31
Donny van de Beek,MID,Man Utd,0.0,0,0,0,0,0.0,336,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,0,0,0,0,31,0,16988,0,2,0,0.0,0,-27,16,43,51,False,0,31
César Azpilicueta,DEF,Chelsea,0.0,0,0,0,0,0.0,127,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,0,0,0,0,31,0,128907,0,2,1,0.0,0,-457,305,762,47,True,0,31
Jadon Sancho,MID,Man Utd,3.2,0,0,2,1,15.4,340,0.11,0.42,0.31,0.68,306,0,0,3.6,1.6,2023-04-16T15:30:00Z,90,16,0,0,0,0,31,0,356787,1,2,0,19.0,3,19778,22453,2675,71,False,0,31
Tyrell Malacia,DEF,Man Utd,2.5,0,0,0,0,0.0,504,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,0,0,0,0,31,0,236107,0,2,0,0.0,0,28027,32329,4302,42,False,0,31
Lewis Bate,MID,Leeds,0.0,0,0,0,0,0.0,241,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,0,0,0,0,31,0,497,0,6,1,0.0,0,-1,0,1,45,True,0,31
Joseph Gomez,DEF,Liverpool,2.0,0,0,0,0,0.0,286,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,11,0,0,0,0,31,0,97175,0,6,1,0.0,0,-159,1337,1496,43,False,0,31
Mathias Jensen,MID,Brentford,2.5,0,0,5,0,5.7,88,0.02,0.02,0.00,0.42,310,1,0,1.1,5.2,2023-04-15T14:00:00Z,60,20,0,0,0,0,31,0,310656,1,0,2,0.0,1,10427,27848,17421,48,False,1,31
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,7,0,0,0,0,31,0,211,0,2,0,0.0,0,0,0,0,50,True,0,31
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0,0.0,674,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,0,0,0,0,31,0,1893,0,2,0,0.0,0,9,53,44,40,False,0,31
Jan Paul van Hecke,DEF,Brighton,0.2,0,0,3,0,0.0,544,0.00,0.00,0.00,0.02,302,0,0,0.0,0.2,2023-04-15T14:00:00Z,4,6,0,0,0,0,31,0,32486,0,2,1,0.0,1,-74,162,236,40,False,0,31
Ivan Perišić,DEF,Spurs,3.5,1,0,26,0,41.5,448,0.36,0.52,0.16,0.94,308,3,0,8.7,21.8,2023-04-15T14:15:00Z,90,3,0,0,0,0,31,0,1829474,1,3,2,24.0,3,51541,65630,14089,53,True,1,31
Eddie Nketiah,FWD,Arsenal,0.8,0,0,3,0,0.0,11,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,1,19,0,0,0,0,31,0,223110,0,2,2,0.0,1,-15911,182,16093,64,False,0,31
Callum Hudson-Odoi,MID,Chelsea,0.0,0,0,0,0,0.0,144,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,0,0,0,0,31,0,3606,0,2,1,0.0,0,-5,0,5,53,True,0,31
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488,0.00,0.00,0.00,0.00,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,0,0,0,0,31,0,1775,0,0,2,0.0,0,-1,0,1,55,True,0,31
Virgil van Dijk,DEF,Liverpool,1.0,0,0,14,0,3.0,280,0.04,0.04,0.00,1.34,304,1,0,3.6,33.2,2023-04-17T19:00:00Z,90,11,0,0,0,0,31,0,1293641,1,6,1,0.0,2,6218,28889,22671,65,False,0,31
Yerry Mina,DEF,Everton,0.0,0,0,0,0,0.0,188,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,0,0,0,0,31,0,9392,0,3,1,0.0,0,-46,117,163,43,True,0,31
Jaden Philogene-Bidace,MID,Aston Villa,0.0,0,0,0,0,0.0,55,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,217,0,0,3,0.0,0,0,0,0,45,True,0,31
Remo Freuler,MID,Nott'm Forest,1.5,0,0,8,0,0.6,582,0.04,0.04,0.00,2.21,306,1,0,0.4,3.8,2023-04-16T15:30:00Z,64,14,0,0,0,0,31,0,2665,1,2,0,0.0,2,-166,54,220,49,True,0,31
Jeff Hendrick,MID,Newcastle,0.0,0,0,0,0,0.0,375,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,2,0,0,0,0,31,0,219,0,0,3,0.0,0,-1,0,1,45,False,0,31
Dejan Kulusevski,MID,Spurs,2.5,0,0,13,0,27.1,446,0.21,0.40,0.19,0.94,308,3,0,6.2,17.2,2023-04-15T14:15:00Z,90,3,0,0,0,0,31,0,444765,1,3,2,18.0,2,7497,14721,7224,78,True,0,31
Leon Bailey,MID,Aston Villa,0.0,0,0,0,0,0.0,45,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,353474,0,0,3,0.0,0,-25203,1497,26700,44,True,0,31
James Maddison,MID,Leicester,1.0,0,0,7,0,35.0,261,0.17,0.70,0.53,2.06,305,3,0,8.0,15.0,2023-04-15T16:30:00Z,90,13,0,0,0,0,31,0,937713,1,1,3,30.0,2,-323466,11989,335455,81,False,0,31
Joseph Whitworth,GK,Crystal Palace,0.5,0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,14714,0,2,0,0.0,0,-50,256,306,40,False,0,31
Cole Palmer,MID,Man City,1.7,0,0,5,0,2.4,316,0.01,0.01,0.00,1.99,305,1,0,0.8,5.2,2023-04-15T16:30:00Z,28,10,0,0,0,0,31,0,10222,0,1,3,0.0,1,1,173,172,42,True,0,31
Davinson Sánchez,DEF,Spurs,0.8,0,0,3,0,0.8,435,0.00,0.00,0.00,0.57,308,2,0,0.7,6.0,2023-04-15T14:15:00Z,22,3,0,0,0,0,31,0,59596,0,3,2,0.0,0,-172,168,340,42,True,0,31
Raheem Sterling,MID,Chelsea,0.8,0,0,0,0,4.0,304,0.04,0.04,0.00,1.78,302,1,0,0.4,0.0,2023-04-15T14:00:00Z,56,5,0,0,0,0,31,0,375700,1,2,1,2.0,1,991,3183,2192,97,True,0,31
Jordan Henderson,MID,Liverpool,4.3,1,0,27,0,55.1,275,0.27,0.27,0.00,1.32,304,1,0,8.7,31.8,2023-04-17T19:00:00Z,80,11,0,0,0,0,31,0,57866,1,6,1,0.0,5,1682,2200,518,53,False,0,31
Nathan Collins,DEF,Wolves,0.3,0,0,0,0,0.0,516,0.00,0.00,0.00,0.00,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,0,0,0,0,31,0,59543,0,0,2,0.0,0,-410,150,560,43,True,0,31
Christian Pulisic,MID,Chelsea,0.8,0,0,2,0,0.8,140,0.00,0.11,0.11,1.78,302,1,0,1.0,0.0,2023-04-15T14:00:00Z,55,5,0,0,0,0,31,0,51221,1,2,1,10.0,1,-87,579,666,56,True,0,31
Jaidon Anthony,MID,Bournemouth,0.0,0,0,5,0,0.2,75,0.00,0.08,0.08,0.80,308,1,0,2.3,6.0,2023-04-15T14:15:00Z,24,18,0,0,0,0,31,0,8542,0,3,2,17.0,1,-165,71,236,52,False,0,31
Pascal Struijk,DEF,Leeds,-0.3,0,0,17,0,0.1,235,0.00,0.00,0.00,2.47,304,6,0,1.5,15.2,2023-04-17T19:00:00Z,90,12,0,0,0,0,31,0,65083,1,6,1,0.0,-1,-1705,306,2011,45,True,0,31
Matt Targett,DEF,Newcastle,1.0,0,0,8,0,14.3,367,0.07,0.07,0.00,0.34,301,1,0,1.7,3.0,2023-04-15T11:30:00Z,22,2,0,0,0,0,31,0,57477,0,0,3,0.0,1,141,728,587,47,False,0,31
Romaine Mundle,MID,Spurs,0.5,0,0,0,0,0.0,748,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,3,0,0,0,0,31,0,111,0,3,2,0.0,0,9,22,13,45,True,0,31
Alex McCarthy,GK,Southampton,-0.5,0,0,0,0,0.0,401,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,7,0,0,0,0,31,0,16486,0,2,0,0.0,0,-24,96,120,43,True,0,31
Ben Knight,MID,Man City,1.0,0,0,0,0,0.0,600,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2023-04-15T16:30:00Z,0,10,0,0,0,0,31,0,991,0,1,3,0.0,0,-12,11,23,45,True,0,31
Jamal Lowe,MID,Bournemouth,0.0,0,0,0,0,0.0,61,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,0,0,0,0,31,0,2635,0,3,2,0.0,0,-9,0,9,52,False,0,31
Matheus Santos Carneiro Da Cunha,FWD,Wolves,2.0,0,0,-1,1,12.2,682,0.01,0.11,0.10,0.98,310,0,0,4.2,5.8,2023-04-15T14:00:00Z,88,4,0,0,0,0,31,0,14705,1,0,2,24.0,2,778,2227,1449,53,True,0,31
Ryan Yates,MID,Nott'm Forest,0.0,0,0,0,0,0.0,387,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,3769,0,2,0,0.0,0,-38,21,59,50,True,0,31
Darwin Núñez Ribeiro,FWD,Liverpool,2.7,0,0,27,0,1.4,297,0.00,0.39,0.39,0.02,304,0,1,5.1,33.0,2023-04-17T19:00:00Z,9,11,0,0,0,0,31,0,911911,0,6,1,17.0,5,-49567,11937,61504,87,False,0,31
André Ayew,MID,Nott'm Forest,0.5,0,0,0,0,0.0,734,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,759,0,2,0,0.0,0,3,77,74,50,True,0,31
Calum Chambers,DEF,Aston Villa,0.0,0,0,3,0,0.0,32,0.00,0.00,0.00,0.00,301,0,0,0.2,2.0,2023-04-15T11:30:00Z,5,15,0,0,0,0,31,0,17962,0,0,3,0.0,1,23,171,148,42,True,0,31
Seamus Coleman,DEF,Everton,0.0,0,0,0,0,0.0,178,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,0,0,0,0,31,0,73207,0,3,1,0.0,0,-13805,511,14316,43,True,0,31
Samuel Edozie,MID,Southampton,-0.2,0,0,4,0,0.8,624,0.00,0.00,0.00,0.27,307,0,0,0.3,2.2,2023-04-15T14:00:00Z,10,7,0,0,0,0,31,0,1271,0,2,0,0.0,1,45,74,29,46,True,0,31
Rodrigo Muniz Carvalho,FWD,Fulham,0.0,0,0,0,0,0.0,218,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,0,0,0,0,31,0,3654,0,3,1,0.0,0,-8,0,8,54,False,0,31
Theo Walcott,MID,Southampton,1.5,0,0,6,0,45.9,400,0.20,0.29,0.09,0.51,307,1,0,6.5,8.8,2023-04-15T14:00:00Z,61,7,0,0,0,0,31,0,5305,1,2,0,10.0,2,1325,1595,270,48,True,0,31
Marc Roca Junqué,MID,Leeds,2.7,0,0,15,0,24.9,245,0.25,0.31,0.06,2.47,304,6,0,4.6,13.0,2023-04-17T19:00:00Z,90,12,0,0,0,0,31,0,8032,1,6,1,8.0,2,10,117,107,48,True,0,31
Vladimir Coufal,DEF,West Ham,1.3,0,0,8,0,34.8,463,0.08,0.10,0.02,2.82,309,2,0,5.4,18.8,2023-04-16T13:00:00Z,90,1,0,0,0,0,31,0,68492,1,2,2,0.0,1,4748,6070,1322,40,True,0,31
Shane Duffy,DEF,Fulham,0.0,0,0,0,0,0.0,105,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,0,0,0,0,31,0,13285,0,3,1,0.0,0,-22,53,75,43,False,0,31
Frédéric Guilbert,DEF,Aston Villa,0.0,0,0,0,0,0.0,56,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,68238,0,0,3,0.0,0,-442,0,442,39,True,0,31
Rasmus Kristensen,DEF,Leeds,1.0,0,0,7,0,1.8,244,0.01,0.01,0.00,2.47,304,6,0,1.8,15.8,2023-04-17T19:00:00Z,90,12,0,0,0,0,31,0,41714,1,6,1,0.0,-1,-680,499,1179,47,True,0,31
Riyad Mahrez,MID,Man City,3.7,0,0,13,0,28.3,303,0.05,0.29,0.24,2.22,305,1,0,6.2,6.2,2023-04-15T16:30:00Z,90,10,0,0,0,0,31,0,572812,1,1,3,27.0,2,40411,79994,39583,73,True,0,31
Carlos Henrique Casimiro,MID,Man Utd,0.8,0,0,13,1,16.3,593,0.31,0.31,0.00,0.68,306,0,0,3.4,17.6,2023-04-16T15:30:00Z,90,16,0,0,0,0,31,0,205366,1,2,0,0.0,3,9064,10879,1815,49,False,0,31
Carlos Vinícius Alves Morais,FWD,Fulham,1.3,0,0,3,0,4.5,618,0.01,0.01,0.00,0.03,303,0,0,0.7,2.0,2023-04-15T14:00:00Z,1,8,0,0,0,0,31,0,28243,0,3,1,0.0,1,594,3938,3344,54,False,0,31
Pedro Porro,DEF,Spurs,2.2,0,0,12,0,52.2,733,0.26,0.28,0.02,0.94,308,3,0,7.6,19.0,2023-04-15T14:15:00Z,90,3,0,0,0,0,31,0,126584,1,3,2,5.0,1,47635,50832,3197,48,True,0,31
Danny Ings,FWD,West Ham,0.7,0,0,0,0,0.0,30,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,1,0,0,0,0,31,0,187620,0,2,2,0.0,0,-20831,2392,23223,64,True,0,31
Andros Townsend,MID,Everton,0.0,0,0,0,0,0.0,179,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,0,0,0,0,31,0,710,0,3,1,0.0,0,-11,32,43,54,True,0,31
Renan Augusto Lodi dos Santos,DEF,Nott'm Forest,0.1,0,0,16,0,2.0,602,0.01,0.01,0.00,3.49,306,2,0,2.1,17.0,2023-04-16T15:30:00Z,90,14,0,0,0,0,31,0,21740,1,2,0,2.0,1,-2380,35,2415,43,True,0,31
Marcus Tavernier,MID,Bournemouth,2.3,0,0,11,0,6.2,535,0.04,0.16,0.12,1.74,308,1,0,5.0,25.4,2023-04-15T14:15:00Z,78,18,0,0,0,0,31,0,20572,1,3,2,18.0,2,-4,779,783,47,False,0,31
Ivan Neves Abreu Cavaleiro,MID,Fulham,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,0,0,0,0,31,0,2683,0,3,1,0.0,0,-5,0,5,48,False,0,31
Jonjo Shelvey,MID,Nott'm Forest,0.5,0,0,0,0,0.0,349,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,2707,0,2,0,0.0,0,-31,56,87,48,True,0,31
Ishé Samuels-Smith,DEF,Everton,1.3,0,0,0,0,0.0,757,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,0,0,0,0,31,0,0,0,3,1,0.0,0,0,0,0,40,True,0,31
Victor Lindelöf,DEF,Man Utd,2.2,0,1,30,1,0.9,337,0.01,0.01,0.00,0.68,306,0,0,1.3,11.6,2023-04-16T15:30:00Z,90,16,0,0,0,0,31,0,16155,1,2,0,0.0,7,1618,1987,369,41,False,0,31
Miguel Almirón Rejala,MID,Newcastle,0.5,0,0,4,0,1.3,369,0.01,0.23,0.22,0.62,301,2,0,1.2,1.6,2023-04-15T11:30:00Z,34,2,0,0,0,0,31,0,1396745,0,0,3,9.0,1,-118692,6784,125476,54,False,0,31
Odsonne Edouard,FWD,Crystal Palace,3.8,0,0,7,1,1.7,166,0.00,0.00,0.00,0.63,307,0,0,1.3,5.2,2023-04-15T14:00:00Z,73,17,0,0,0,0,31,0,205317,1,2,0,6.0,2,7107,13812,6705,50,False,0,31
Amario Cozier-Duberry,MID,Arsenal,0.5,0,0,0,0,0.0,668,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,19,0,0,0,0,31,0,290,0,2,2,0.0,0,3,10,7,45,False,0,31
James Furlong,DEF,Brighton,0.0,0,0,0,0,0.0,652,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,0,0,0,0,31,0,1612,0,2,1,0.0,0,-12,0,12,40,False,0,31
Christian Benteke,FWD,Crystal Palace,0.0,0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,15004,0,2,0,0.0,0,-15,0,15,55,False,0,31
Tim Iroegbunam,MID,Aston Villa,0.0,0,0,0,0,0.0,49,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,1841,0,0,3,0.0,0,-1,0,1,45,True,0,31
Lyle Taylor,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,471299,0,2,0,0.0,0,-3256,3417,6673,41,True,0,31
Jack Colback,MID,Nott'm Forest,0.0,0,0,0,0,0.0,381,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,85051,0,2,0,0.0,0,2316,4534,2218,41,True,0,31
Elliot Anderson,MID,Newcastle,1.3,0,0,2,0,0.3,552,0.00,0.00,0.00,0.31,301,1,0,0.0,0.0,2023-04-15T11:30:00Z,10,2,0,0,0,0,31,0,15252,0,0,3,0.0,1,82,203,121,43,False,0,31
Deniz Undav,FWD,Brighton,1.2,0,0,0,0,0.0,123,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,0,0,0,0,31,0,27155,0,2,1,0.0,0,-122,205,327,50,False,0,31
Matthew Smith,MID,Arsenal,0.5,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,19,0,0,0,0,31,0,8272,0,2,2,0.0,0,8,86,78,44,False,0,31
Tom Cairney,MID,Fulham,0.7,0,0,3,0,2.8,200,0.00,0.00,0.00,0.06,303,0,0,0.5,0.4,2023-04-15T14:00:00Z,11,8,0,0,0,0,31,0,4259,0,3,1,2.0,1,5,28,23,47,False,0,31
Wilfried Gnonto,FWD,Leeds,-0.3,0,0,0,0,0.0,619,0.00,0.00,0.00,0.62,304,1,0,0.0,0.0,2023-04-17T19:00:00Z,13,12,0,0,0,0,31,0,94061,0,6,1,0.0,1,-7520,2625,10145,48,True,0,31
Jonathan Castro Otto,DEF,Wolves,0.0,0,0,0,0,0.0,477,0.00,0.00,0.00,0.00,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,0,0,0,0,31,0,34765,0,0,2,0.0,0,-521,13,534,43,True,0,31
Marcos Senesi,DEF,Bournemouth,0.5,0,0,4,0,0.0,576,0.00,0.00,0.00,0.30,308,1,0,0.5,5.2,2023-04-15T14:15:00Z,11,18,0,0,0,0,31,0,29651,0,3,2,0.0,1,-3874,39,3913,44,False,0,31
Youri Tielemans,MID,Leicester,-0.5,0,0,4,0,2.1,259,0.01,0.01,0.00,2.03,305,3,0,0.7,0.6,2023-04-15T16:30:00Z,61,13,0,0,0,0,31,0,127337,1,1,3,4.0,2,-737,300,1037,61,False,0,31
James Wright,GK,Aston Villa,-0.5,0,0,0,0,0.0,753,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,140,0,0,3,0.0,0,54,67,13,40,True,0,31
Jonathan Panzo,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,838,0,2,0,0.0,0,-8,0,8,40,True,0,31
