assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,3,240,100,100,6,51344,0,0,-6,6,261.6,1,0,3,0.5,0.2,0,Rajiv,1.2,36,3,112.7,173,False,322.6,0,0,0,0,2131,,2017-11-26T18:31:14Z,44,0,0,0,51344.jpg,2.2,1,0,van La Parra,0.4,False,17,a,8,38,544.0,74,79339,0,64622,0,0.3,16.8,van La Parra,3
0,0,400,100,100,7,79619,0,0,-1,1,172.8,0,0,3,1.3,1.2,2,Jonathan,2.2,40,0,71.2,174,False,475.0,0,0,0,0,2396,,2018-04-08T07:31:18Z,44,0,0,0,79619.jpg,1.8,1,0,Hogg,0.2,False,6,a,8,38,61.0,53,44316,0,36482,0,0.5,12.0,Hogg,8
0,0,98,100,100,3,168991,0,0,-1,1,58.6,0,0,3,0.0,0.0,1,Philip,1.0,11,0,19.3,175,False,111.4,0,0,0,0,755,,2018-03-27T18:01:18Z,44,0,0,0,168991.jpg,1.4,0,0,Billing,0.2,False,8,a,8,38,26.0,22,32233,0,38693,0,0.2,5.0,Billing,3
0,0,28,0,0,0,168172,0,0,-2,2,20.0,0,0,3,0.0,0.0,0,Joe,0.0,5,1,11.8,176,False,50.6,0,0,0,0,217,Transferred to Nottingham Forest,2018-02-01T10:03:46Z,43,0,0,0,168172.jpg,1.8,0,0,Lolley,0.1,False,18,u,8,38,47.0,11,6851,0,8013,0,0.0,2.6,Lolley,1
0,0,0,0,0,0,167541,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,177,False,0.0,0,0,0,0,0,Season-long loan to Oxford United,2017-07-31T08:09:55Z,45,0,0,0,167541.jpg,0.0,0,0,Payne,0.0,False,16,u,8,38,0.0,0,124,0,521,0,0.0,0.0,Payne,0
0,0,16,None,None,0,5589,0,0,-3,3,1.1,0,0,3,-1.0,-0.8,1,Dean,0.2,3,0,0.8,178,False,6.6,0,0,0,0,68,,None,42,0,0,0,5589.jpg,1.0,0,0,Whitehead,0.1,False,4,a,8,38,0.0,4,9515,0,9503,0,0.0,1.0,Whitehead,0
0,0,0,0,0,0,104535,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Harry,0.0,0,0,0.0,179,False,0.0,0,0,0,0,0,Transferred to Bury,2017-08-06T07:05:36Z,45,0,0,0,104535.jpg,0.0,0,0,Bunn,0.0,False,11,u,8,38,0.0,0,112,0,634,0,0.0,0.0,Bunn,0
0,0,0,0,0,0,49202,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Sean,0.0,0,0,0.0,180,False,0.0,0,0,0,0,0,,2017-08-20T07:06:51Z,45,0,0,0,49202.jpg,0.0,0,0,Scannell,0.0,False,7,a,8,38,0.0,0,457,0,3209,0,0.0,0.0,Scannell,0
1,0,151,0,0,6,87428,0,0,-3,3,152.1,0,0,3,0.0,0.0,0,Elias,0.0,23,1,54.5,181,False,151.0,0,0,0,0,1327,Ankle injury - Unknown return date,2018-03-31T16:31:19Z,57,0,0,0,87428.jpg,2.4,0,0,Kachunga,0.1,False,9,i,8,38,246.0,46,14120,0,27144,0,0.0,8.1,Kachunga,1
1,3,269,100,100,7,86176,0,0,-5,5,331.3,0,0,3,0.5,0.6,2,Tom,1.6,39,2,138.0,182,False,253.0,0,0,0,0,2450,,2018-04-27T13:01:17Z,55,0,0,0,86176.jpg,2.5,0,0,Ince,0.4,False,22,a,8,38,794.0,82,38051,0,98299,0,0.3,14.9,Ince,0
0,0,134,0,0,0,80755,0,0,-2,2,83.0,0,0,3,0.0,0.0,0,Danny,0.0,22,0,27.0,184,False,131.4,0,0,0,0,1115,Ankle injury - Unknown return date,2018-03-15T17:01:16Z,48,0,0,0,80755.jpg,1.4,0,0,Williams,0.0,False,19,i,8,38,56.0,28,1357,0,4049,0,0.0,5.8,Williams,2
4,0,173,100,100,3,84112,0,0,0,0,255.7,0,0,4,-0.2,-0.4,0,Collin,0.6,23,0,74.8,186,False,209.0,0,0,0,0,1268,,2018-03-03T16:01:17Z,45,0,0,0,84112.jpg,1.7,0,0,Quaner,4.8,False,23,a,8,38,283.0,44,623851,0,587073,0,0.1,9.8,Quaner,4
2,14,283,100,100,4,147303,0,0,-5,5,191.4,1,0,4,2.0,1.6,1,Laurent,2.6,34,6,99.6,187,False,352.0,0,0,0,0,1807,,2018-02-03T18:31:19Z,50,0,0,0,147303.jpg,2.8,0,0,Depoitre,2.6,False,20,a,8,38,451.0,94,796262,0,676216,0,0.5,18.8,Depoitre,1
2,12,269,100,100,6,169141,0,0,-5,5,270.7,2,0,4,0.3,0.4,2,Steve,1.4,32,7,124.5,188,False,377.0,0,0,0,0,1849,,2017-09-14T12:31:14Z,55,0,0,0,169141.jpg,3.3,0,0,Mounie,1.7,False,24,a,8,38,600.0,92,534468,0,523833,0,0.3,16.7,Mounie,2
1,4,211,100,100,3,79733,0,0,-2,2,146.8,1,0,2,-0.2,-0.4,0,Scott,0.6,23,0,46.5,462,False,221.6,0,0,0,0,1110,,2018-02-03T14:01:20Z,43,0,0,0,79733.jpg,1.9,0,0,Malone,0.2,False,3,a,8,38,97.0,41,21657,0,22171,0,0.1,9.5,Malone,3
1,5,274,100,100,4,172246,0,0,0,0,381.8,0,0,2,2.5,2.2,2,Florent,3.2,28,0,78.8,521,False,310.0,0,0,0,0,1670,,2018-01-01T14:01:18Z,45,0,0,0,172246.jpg,2.2,0,0,Hadergjonaj,0.1,False,33,a,8,38,95.0,51,10579,0,7112,0,0.7,11.3,Hadergjonaj,3
1,0,30,None,None,1,246878,0,0,-3,3,40.6,0,0,3,-1.0,-1.0,0,Abdelhamid,0.0,5,0,12.4,522,False,30.8,0,0,0,0,217,,None,47,0,0,0,246878.jpg,2.0,0,0,Sabiri,0.0,False,11,a,8,38,53.0,10,1092,0,1121,0,0.0,2.1,Sabiri,1
0,0,0,None,None,0,1243,0,0,0,0,0.0,0,0,1,-1.0,-1.0,0,Robert,0.0,0,0,0.0,547,False,0.0,0,0,0,0,0,,None,40,0,0,0,1243.jpg,0.0,0,0,Green,0.2,False,28,a,8,38,0.0,0,13697,0,6755,0,0.0,0.0,Green,0
0,2,182,100,100,2,109434,0,0,-1,1,52.2,0,0,2,2.8,2.4,2,Terence,3.4,14,0,36.7,591,False,268.0,0,0,0,0,1047,,2018-05-08T12:31:18Z,44,0,0,0,109434.jpg,2.3,0,0,Kongolo,0.0,False,5,a,8,38,47.0,30,5442,0,3154,0,0.8,6.8,Kongolo,0
2,3,168,100,100,3,106450,0,0,-1,1,300.3,1,0,3,1.0,1.0,2,Alex,2.0,12,1,68.7,593,False,173.6,0,0,0,0,997,,2018-03-10T14:01:18Z,54,0,0,0,106450.jpg,2.9,0,0,Pritchard,0.1,False,21,a,8,38,213.0,40,16643,0,13170,0,0.4,7.4,Pritchard,1
0,17,592,50,50,8,17745,0,0,1,-1,11.1,4,0,1,-0.4,-0.4,0,Kasper,0.2,47,0,69.9,189,False,687.2,0,0,0,0,2965,Ankle injury - 50% chance of playing,2018-04-14T16:31:20Z,51,1,0,2,17745.jpg,3.7,0,93,Schmeichel,4.1,False,1,d,9,13,0.0,123,343808,0,339804,0,0.0,24.1,Schmeichel,3
0,0,54,None,None,1,38038,0,0,-2,2,0.0,0,0,1,0.8,0.5,0,Ben,1.5,7,0,5.1,190,False,51.8,0,0,0,0,274,,None,43,0,0,0,38038.jpg,2.3,0,6,Hamer,0.1,False,12,a,9,13,0.0,9,5543,0,3405,0,0.3,2.1,Hamer,0
0,1,390,100,100,5,15033,0,0,-1,1,62.0,0,0,2,-0.2,-0.3,0,Wes,0.7,52,0,75.1,191,False,530.0,0,0,0,0,2817,,2018-01-01T16:01:18Z,44,0,0,0,15033.jpg,1.9,0,0,Morgan,2.9,False,5,a,9,13,158.0,61,256466,0,283414,0,0.2,13.9,Morgan,4
1,8,370,100,100,4,37402,0,0,-3,3,282.2,1,0,2,-0.4,-0.8,-2,Christian,0.2,35,0,73.5,192,False,396.6,0,0,0,0,1917,,2017-09-14T12:31:14Z,47,1,0,0,37402.jpg,2.3,0,0,Fuchs,1.9,False,28,a,9,13,55.0,57,113353,0,218375,0,0.0,12.1,Fuchs,1
0,0,342,100,75,5,40725,0,0,-2,2,121.2,0,0,2,-0.4,-0.5,0,Danny,0.3,41,0,60.7,193,False,444.2,0,0,0,0,2306,,2018-05-13T14:01:21Z,43,0,0,0,40725.jpg,2.0,0,0,Simpson,2.2,False,2,a,9,13,42.0,55,209641,0,368137,0,0.1,12.8,Simpson,4
0,0,0,0,0,0,12413,0,0,-2,2,0.0,0,0,2,0.0,0.0,0,Robert,0.0,0,0,0.0,194,False,0.0,0,0,0,0,0,Ankle injury - Expected back 13 May,2018-05-04T16:01:19Z,48,0,0,0,12413.jpg,0.0,0,0,Huth,0.1,False,6,i,9,13,0.0,0,2453,0,5777,0,0.0,0.0,Huth,0
0,0,7,None,None,0,41321,0,0,-3,3,1.3,0,0,2,-0.8,-0.8,0,Yohan,0.2,2,0,4.4,195,False,24.8,0,0,0,0,90,,None,42,0,0,0,41321.jpg,1.0,0,0,Benalouane,0.1,False,29,a,9,13,18.0,1,1753,0,3812,0,0.0,0.2,Benalouane,0
2,4,381,0,0,6,172850,0,0,-1,1,332.1,1,0,2,0.0,0.0,0,Benjamin,1.3,30,0,78.0,196,False,382.8,0,0,0,0,1848,Calf injury - Expected back 13 May,2018-05-04T16:01:19Z,44,0,0,0,172850.jpg,2.7,1,0,Chilwell,3.1,False,3,i,9,13,63.0,65,374638,0,224605,0,0.3,14.8,Chilwell,1
4,10,716,100,100,9,95658,0,0,5,-5,254.3,1,0,2,1.0,0.7,0,Harry,1.7,60,2,168.8,198,False,955.8,0,0,0,0,3420,,2017-08-26T15:31:13Z,55,0,0,0,95658.jpg,3.1,0,0,Maguire,10.9,False,15,a,9,13,478.0,117,1381619,0,934687,0,0.3,21.3,Maguire,7
13,19,682,100,100,9,103025,0,0,2,-2,924.0,4,0,3,2.2,3.8,13,Riyad,4.8,51,12,282.6,199,True,966.0,0,0,0,0,2948,,2018-02-02T15:01:19Z,87,0,0,0,103025.jpg,5.4,0,0,Mahrez,8.2,False,26,a,9,13,932.0,195,2009779,0,1780392,0,0.6,22.4,Mahrez,2
8,12,458,0,0,8,51938,0,0,0,0,718.3,2,0,3,0.0,0.0,0,Marc,0.2,42,2,160.2,200,False,580.0,0,0,0,0,2533,Suspended - unknown return date,2018-05-08T17:01:18Z,55,0,0,0,51938.jpg,3.1,1,0,Albrighton,2.2,False,11,s,9,13,300.0,107,480100,0,469984,0,0.0,19.5,Albrighton,5
3,2,308,None,None,4,172632,0,0,-2,2,412.8,0,0,3,1.4,1.3,2,Demarai,2.3,35,3,116.7,203,False,290.6,0,0,0,0,1683,,None,53,0,0,0,172632.jpg,2.3,0,0,Gray,0.6,False,7,a,9,13,461.0,80,137892,0,149686,0,0.4,15.1,Gray,2
0,0,53,0,0,3,155569,0,0,-2,2,10.3,0,0,3,0.0,0.0,0,Daniel,0.0,7,0,9.2,204,False,81.2,0,0,0,0,486,Lack of match fitness - Expected back 13 May,2018-03-03T16:01:17Z,43,0,0,0,155569.jpg,1.6,1,0,Amartey,0.2,False,18,i,9,13,0.0,13,23807,0,28515,0,0.0,3.0,Amartey,0
0,0,0,0,0,0,86881,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Nampalys,0.0,0,0,0.0,205,False,0.0,0,0,0,0,0,Joined Nice in season-long loan deal,2017-08-31T19:01:14Z,45,0,0,0,86881.jpg,0.0,0,0,Mendy,0.0,False,24,u,9,13,0.0,0,1324,0,3940,0,0.0,0.0,Mendy,0
4,4,449,0,0,9,203341,0,0,-1,1,230.7,0,0,3,0.0,0.0,0,Wilfred,1.0,45,0,117.2,206,False,640.4,0,0,0,0,2896,Hamstring injury - Expected back 13 May,2018-04-28T16:31:17Z,49,0,0,0,203341.jpg,2.4,2,0,Ndidi,0.4,False,25,i,9,13,299.0,78,50893,0,62685,0,0.2,15.9,Ndidi,6
0,0,0,0,0,0,90714,0,0,-4,4,0.0,0,0,3,0.0,0.0,0,Ahmed,0.0,0,0,0.0,207,False,0.0,0,0,0,0,0,Season-long loan to CSKA Moscow,2018-01-31T09:31:53Z,61,0,0,0,90714.jpg,0.0,0,0,Musa,0.4,False,13,u,9,13,0.0,0,4271,0,28929,0,0.0,0.0,Musa,0
0,6,293,100,100,3,54513,0,0,-3,3,131.6,0,0,3,-0.8,-0.5,2,Vicente,0.5,23,3,62.3,208,False,341.6,0,0,0,0,1411,,2018-05-05T13:01:18Z,57,0,0,0,54513.jpg,3.1,0,0,Iborra,0.1,False,21,a,9,13,150.0,58,22128,0,27199,0,0.1,10.2,Iborra,0
2,28,674,100,100,8,101668,0,0,3,-3,439.9,3,0,4,3.2,4.7,13,Jamie,5.7,57,20,248.6,209,True,822.8,0,0,0,0,3248,,2018-01-01T14:31:17Z,88,0,1,0,101668.jpg,4.9,0,0,Vardy,21.7,False,9,a,9,13,1222.0,183,3438115,0,2728318,0,0.6,20.8,Vardy,3
3,7,275,0,0,5,78412,0,0,-2,2,228.1,1,0,4,0.0,0.0,0,Shinji,0.2,19,6,107.9,211,False,347.6,0,0,0,0,1314,Ankle injury - Expected back 13 May,2018-04-17T15:31:18Z,53,0,0,0,78412.jpg,2.8,0,0,Okazaki,2.9,False,20,i,9,13,508.0,76,802125,0,810283,0,0.0,14.3,Okazaki,2
4,5,171,100,100,1,173515,0,0,-5,5,185.6,0,0,4,2.0,2.5,6,Kelechi,3.5,17,3,74.5,258,False,214.2,0,0,0,0,818,,2018-03-31T13:01:18Z,65,0,0,0,173515.jpg,2.6,0,0,Iheanacho,0.8,False,8,a,9,13,350.0,54,29646,0,147391,0,0.5,8.3,Iheanacho,2
0,0,36,None,None,0,11974,0,0,-3,3,0.0,0,0,1,-0.2,-0.3,0,Eldin,0.7,6,0,6.8,473,False,67.8,0,0,0,0,180,,None,42,0,0,0,11974.jpg,2.0,0,8,Jakupovic,0.1,False,17,a,9,13,0.0,4,2131,0,10152,0,0.2,1.0,Jakupovic,0
0,0,121,0,0,4,61604,0,0,-1,1,52.7,0,0,3,0.0,0.0,0,Matty,0.0,15,0,31.4,474,False,114.6,0,0,0,0,991,Achilles injury - Unknown return date,2018-03-29T13:31:18Z,44,0,0,0,61604.jpg,2.0,0,0,James,0.2,False,22,i,9,13,145.0,26,19958,0,28522,0,0.0,5.9,James,2
0,0,166,75,75,4,60598,0,0,-1,1,3.6,0,0,2,0.3,0.1,0,Aleksandar,1.2,14,0,21.8,541,False,177.8,0,0,0,0,766,Shoulder injury - 75% chance of playing,2018-05-11T15:01:18Z,49,0,0,0,60598.jpg,2.5,0,0,Dragovic,0.1,False,16,d,9,13,35.0,28,22070,0,18791,0,0.2,5.7,Dragovic,2
1,0,60,None,None,0,197469,0,0,-1,1,20.2,0,0,3,1.2,0.8,0,Hamza,1.8,9,0,10.4,571,False,68.0,0,0,0,0,375,,None,44,0,0,0,197469.jpg,1.6,0,0,Choudhury,0.0,False,38,a,9,13,16.0,13,891,0,490,0,0.4,3.0,Choudhury,1
0,0,0,None,None,0,174248,0,0,0,0,0.0,0,0,3,-1.0,-1.0,0,George,0.0,0,0,0.0,587,False,0.0,0,0,0,0,0,,None,45,0,0,0,174248.jpg,0.0,0,0,Thomas,0.0,False,30,a,9,13,0.0,0,658,0,514,0,0.0,0.0,Thomas,0
2,0,128,100,75,1,46483,0,0,-1,1,120.0,0,0,3,0.6,0.9,4,Adrien Sebastian,2.2,18,0,31.8,589,False,133.2,0,0,0,0,760,,2018-05-13T14:01:21Z,59,0,0,0,46483.jpg,1.9,0,0,Perruchet Silva,0.0,False,14,a,9,13,65.0,23,5393,0,4434,0,0.4,3.9,Silva,3
1,0,72,100,75,0,210207,0,0,-1,1,130.8,0,0,4,0.8,0.6,1,Fousseni,1.8,12,0,29.7,601,False,98.6,0,0,0,0,579,,2018-05-13T14:01:21Z,49,0,0,0,210207.jpg,1.5,0,0,Diabaté,0.1,False,33,a,9,13,67.0,21,15957,0,11621,0,0.4,4.3,Diabaté,1
0,0,8,None,None,0,201666,0,0,0,0,1.0,0,0,3,-0.6,-0.5,1,Harvey,0.5,0,0,0.6,642,False,0.2,0,0,0,0,8,,None,45,0,0,0,201666.jpg,1.0,0,0,Barnes,0.0,False,32,a,9,13,6.0,3,113,0,41,0,0.1,0.7,Barnes,0
0,0,0,None,None,0,216554,0,0,0,0,0.0,0,0,2,0.2,-1.0,0,Sam,0.0,0,0,0.0,645,False,0.0,0,0,0,0,0,,None,40,0,0,0,216554.jpg,0.0,0,0,Hughes,0.0,False,45,a,9,13,0.0,0,149,0,28,0,0.0,0.0,Hughes,0
0,0,0,None,None,0,173804,0,0,0,0,0.0,0,0,2,None,0.2,0,Layton,0.0,0,0,0.0,647,False,0.0,0,0,0,0,0,,None,40,0,0,0,173804.jpg,0.0,0,0,Ndukwu,0.0,False,None,a,9,13,0.0,0,0,0,0,0,0.0,0.0,Ndukwu,0
7,5,423,0,0,5,81880,0,0,-5,5,625.1,0,0,3,0.0,0.0,0,Alex,1.8,28,3,166.5,19,False,548.0,0,0,0,0,1718,Knee injury - Unknown return date,2018-04-24T20:31:18Z,55,0,0,0,81880.jpg,2.7,0,0,Oxlade-Chamberlain,2.2,False,21,i,10,14,494.0,94,405944,0,491196,0,0.3,17.1,Chamberlain,3
0,0,329,None,None,7,66797,0,0,-3,3,0.0,0,0,1,1.5,1.5,0,Simon,0.0,24,0,28.0,213,False,281.0,0,0,0,0,1710,,None,47,0,0,1,66797.jpg,3.5,0,36,Mignolet,1.1,False,22,a,10,14,0.0,67,66701,0,112462,0,0.0,14.3,Mignolet,3
0,5,382,100,100,10,104542,0,0,-1,1,0.0,0,0,1,5.8,6.1,6,Loris,4.6,14,0,27.9,214,False,280.6,0,0,0,0,1710,,2017-07-27T13:31:14Z,49,0,0,1,104542.jpg,4.6,0,31,Karius,1.9,False,1,a,10,14,0.0,88,147143,0,61690,0,0.9,18.0,Karius,1
1,10,539,100,100,11,38454,0,0,-2,2,104.5,3,0,2,4.0,6.1,13,Dejan,4.6,24,2,100.2,215,False,656.4,0,0,0,0,2124,,2018-04-14T19:01:19Z,53,0,0,0,38454.jpg,3.8,0,0,Lovren,1.5,False,6,a,10,14,242.0,110,136449,0,163452,0,0.9,20.8,Lovren,4
1,3,328,100,100,6,100059,0,0,-2,2,250.1,0,0,2,3.3,2.9,0,Alberto,1.4,19,0,61.7,216,False,261.8,0,0,0,0,1264,,2018-05-01T15:31:18Z,43,0,0,0,100059.jpg,3.3,0,0,Moreno,1.2,False,18,a,10,14,106.0,52,346366,0,402027,0,0.3,12.1,Moreno,1
0,0,25,100,100,1,57328,0,0,-2,2,23.8,0,0,2,1.8,1.7,0,Nathaniel,0.2,1,0,8.7,217,False,21.8,0,0,0,0,173,,2018-04-13T14:01:19Z,53,0,0,0,57328.jpg,2.3,0,0,Clyne,0.3,False,2,a,10,14,41.0,7,2638,0,28718,0,0.0,1.3,Clyne,1
2,9,480,0,0,9,171287,0,0,0,0,285.6,2,0,2,0.0,0.0,0,Joseph,2.0,22,0,76.9,218,False,437.4,0,0,0,0,1901,Ankle injury - Unknown return date,2018-04-28T19:01:18Z,45,0,0,0,171287.jpg,3.7,0,0,Gomez,2.2,False,12,i,10,14,46.0,86,695534,0,653274,0,0.4,19.1,Gomez,3
0,3,470,0,0,9,60914,0,0,-1,1,96.1,1,0,2,0.0,0.0,0,Joel,0.0,27,1,78.1,219,False,544.8,0,0,0,0,1995,Thigh injury - Unknown return date,2018-04-03T11:31:20Z,54,0,0,0,60914.jpg,3.2,0,0,Matip,1.7,False,32,i,10,14,140.0,81,147125,0,236311,0,0.0,15.0,Matip,3
0,9,384,100,100,8,33871,0,0,-4,4,65.0,2,0,2,4.0,3.5,0,Ragnar,2.0,15,1,46.6,220,False,357.2,0,0,0,0,1449,,2018-04-14T16:01:19Z,41,0,0,0,33871.jpg,4.1,0,0,Klavan,1.8,False,17,a,10,14,43.0,78,349330,0,286076,0,0.5,19.0,Klavan,0
3,4,459,100,100,6,15157,0,0,-5,5,615.5,1,0,2,2.8,2.5,0,James,1.0,25,0,132.5,222,False,437.2,0,0,0,0,1759,,2018-03-03T16:31:17Z,60,0,0,0,15157.jpg,2.4,0,0,Milner,2.5,False,7,a,10,14,272.0,77,68360,0,291403,0,0.2,12.8,Milner,3
2,10,385,100,100,8,169187,0,0,-1,1,399.2,3,0,2,6.5,6.7,6,Trent,5.2,17,1,90.1,223,False,358.2,0,0,0,0,1573,,2018-04-28T19:01:18Z,44,0,0,0,169187.jpg,4.4,0,0,Alexander-Arnold,5.5,False,66,a,10,14,142.0,83,567608,0,386082,0,1.2,18.9,Alexander-Arnold,3
0,0,0,0,0,0,43191,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Leiva,0.0,0,0,0.0,224,False,0.0,0,0,0,0,0,Transferred to Lazio,2017-07-21T08:15:50Z,45,0,0,0,43191.jpg,0.0,0,0,Lucas,0.0,False,21,u,10,14,0.0,0,259,0,1151,0,0.0,0.0,Lucas,0
1,3,382,100,100,14,56979,0,0,-2,2,448.8,0,0,3,3.8,3.9,3,Jordan,2.4,21,1,97.8,225,False,417.0,0,0,0,0,2169,,2018-04-28T19:01:18Z,53,0,0,0,56979.jpg,2.8,0,0,Henderson,1.2,False,14,a,10,14,110.0,75,131863,0,168327,0,0.5,14.2,Henderson,1
7,15,381,0,0,5,84583,0,0,1,-1,624.4,4,0,3,0.0,0.0,0,Philippe,0.0,14,7,169.4,226,False,550.4,0,0,0,0,1109,Joined Barcelona on 8/1,2018-01-01T15:31:18Z,91,0,0,0,84583.jpg,7.4,0,0,Coutinho,3.0,False,10,u,10,14,519.0,103,1531129,0,1731180,0,0.0,11.3,Coutinho,0
6,10,499,0,0,8,112338,0,0,-1,1,426.4,2,0,3,0.0,0.0,0,Emre,0.0,29,3,120.6,227,False,546.4,0,0,0,0,2089,Back injury - Unknown return date,2018-03-17T21:01:16Z,49,0,0,0,112338.jpg,3.5,0,0,Can,4.0,False,23,i,10,14,231.0,92,550138,0,736665,0,0.0,18.8,Can,8
0,0,37,100,50,1,39155,0,0,-2,2,113.4,0,0,3,0.8,0.8,1,Adam,0.2,1,0,27.3,228,False,32.6,0,0,0,0,234,,2018-05-13T14:01:21Z,73,0,0,0,39155.jpg,1.1,0,0,Lallana,0.3,False,20,a,10,14,128.0,13,9712,0,41673,0,0.0,1.8,Lallana,1
0,0,0,0,0,0,141921,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Oluwaseyi,0.0,0,0,0.0,229,False,0.0,0,0,0,0,0,Joined Fulham in season-long loan deal,2017-08-16T14:31:12Z,50,0,0,0,141921.jpg,0.0,0,0,Ojo,0.0,False,54,u,10,14,0.0,0,75,0,1520,0,0.0,0.0,Sheyi Ojo,0
8,8,499,100,75,15,110979,0,0,-1,1,739.1,3,0,3,3.6,3.5,3,Sadio,3.2,24,10,238.0,230,False,677.4,0,0,0,0,2189,,2018-05-13T14:01:21Z,94,0,0,0,110979.jpg,5.1,1,0,Mané,8.5,False,19,a,10,14,964.0,147,1290587,0,2051325,0,0.3,15.6,Mané,3
0,0,9,0,0,0,210237,0,0,-3,3,11.7,0,0,3,0.0,0.0,0,Marko,0.0,0,0,1.9,231,False,7.4,0,0,0,0,14,Season-long loan to Cardiff City,2018-01-19T09:29:28Z,42,0,0,0,210237.jpg,1.0,0,0,Grujic,0.4,False,16,u,10,14,0.0,3,52152,0,53252,0,0.0,0.7,Grujic,0
2,1,406,100,100,15,41733,0,0,-4,4,356.2,0,0,3,5.0,4.9,3,Georginio,3.4,23,1,109.9,232,False,341.8,0,0,0,0,2381,,2018-03-10T12:31:18Z,66,0,0,0,41733.jpg,2.6,0,0,Wijnaldum,2.2,False,5,a,10,14,399.0,85,62827,0,274263,0,0.5,12.9,Wijnaldum,1
0,0,3,100,100,0,182436,0,0,-3,3,2.3,0,0,3,1.5,1.7,1,Ben,0.2,0,0,0.5,233,False,0.4,0,0,0,0,6,,2018-03-02T14:01:16Z,42,0,0,0,182436.jpg,1.0,0,0,Woodburn,0.3,False,58,a,10,14,2.0,1,38612,0,35761,0,0.0,0.2,Woodburn,0
12,26,881,100,100,15,118748,0,0,16,-16,942.5,11,0,3,6.3,7.5,11,Mohamed,6.0,29,32,454.4,234,True,1496.2,0,0,0,0,2905,,2018-04-04T20:31:18Z,106,0,1,0,118748.jpg,8.4,0,0,Salah,56.7,False,11,a,10,14,2109.0,303,4223518,0,2661454,0,0.6,28.6,Salah,1
8,29,758,100,100,16,92217,0,0,10,-10,834.5,3,0,4,4.8,4.5,2,Roberto,3.0,32,15,312.7,235,False,951.0,0,0,0,0,2760,,2018-04-14T16:01:19Z,95,0,0,0,92217.jpg,4.9,0,0,Firmino,36.1,False,9,a,10,14,1341.0,181,4655247,0,3869077,0,0.3,19.1,Firmino,1
1,0,53,100,100,3,84939,0,0,-1,1,42.0,0,0,4,3.5,3.3,1,Danny,1.8,0,1,24.0,237,False,57.8,0,0,0,0,262,,2018-02-24T19:31:18Z,54,0,0,0,84939.jpg,2.3,0,0,Ings,0.2,False,28,a,10,14,143.0,18,20250,0,14848,0,0.3,3.3,Ings,0
0,0,3,0,0,0,152760,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Divock,0.0,1,0,0.0,238,False,0.0,0,0,0,0,9,Joined Wolfsburg on season-long loan deal,2017-08-31T14:31:14Z,74,0,0,0,152760.jpg,1.0,0,0,Origi,0.2,False,27,u,10,14,0.0,1,1181,0,22047,0,0.0,0.1,Origi,0
2,2,107,None,None,3,154566,0,0,-4,4,199.4,0,0,4,2.0,4.1,11,Dominic,2.6,4,1,66.4,239,False,123.8,0,0,0,0,581,,None,46,0,0,0,154566.jpg,1.8,0,0,Solanke,1.6,False,29,a,10,14,350.0,38,136270,0,236665,0,0.6,8.3,Solanke,0
0,5,481,100,100,8,97032,0,0,2,-2,122.6,1,0,2,5.0,5.5,6,Virgil,4.0,28,0,100.2,311,False,601.0,0,0,0,0,2253,,2018-01-14T15:31:17Z,57,0,0,0,97032.jpg,3.0,0,0,van Dijk,7.3,False,4,a,10,14,277.0,78,726332,0,453703,0,0.7,13.7,van Dijk,1
5,12,514,100,100,10,122798,0,0,0,0,414.5,3,0,2,3.5,6.7,18,Andrew,5.2,18,1,101.3,475,False,424.0,0,0,0,0,1940,,2018-04-07T11:31:20Z,50,0,0,0,122798.jpg,5.0,0,0,Robertson,7.4,False,26,a,10,14,174.0,111,772308,0,439924,0,1.0,22.2,Robertson,2
0,0,0,0,0,0,91979,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Jon,0.0,0,0,0.0,514,False,0.0,0,0,0,0,0,Season-long loan to Bolton,2018-02-01T10:34:15Z,44,0,0,0,91979.jpg,0.0,0,0,Flanagan,0.0,False,38,u,10,14,0.0,0,1189,0,1523,0,0.0,0.0,Flanagan,0
0,0,0,None,None,0,95463,0,0,-1,1,0.0,0,0,1,1.5,1.5,0,Danny,0.0,0,0,0.0,530,False,0.0,0,0,0,0,0,,None,44,0,0,0,95463.jpg,0.0,0,0,Ward,0.0,False,52,a,10,14,0.0,0,1030,0,1144,0,0.0,0.0,Ward,0
